# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0031145	BP	e	anaphase-promoting complex-dependent catabolic process	10/11	16/6920	1.2767367110346671e-27	10	10	5.855114556804983e-24	APC1, APC11, APC2, APC4, APC5, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0016567	BP	e	protein ubiquitination	11/11	115/6920	1.6429732323083856e-20	9	11	3.767337621683128e-17	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0032446	BP	e	protein modification by small protein conjugation	11/11	140/6920	1.5654768707600255e-19	8	11	2.393092309768492e-16	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0070647	BP	e	protein modification by small protein conjugation or removal	11/11	171/6920	1.5226789192096958e-18	7	11	1.7457513808739162e-15	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0043687	BP	e	post-translational protein modification	11/11	180/6920	2.7222300389352708e-18	6	11	2.4968293917114307e-15	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0043161	BP	e	proteasome-mediated ubiquitin-dependent protein catabolic process	10/11	122/6920	2.1666596880570158e-17	9	10	1.656050221571579e-14	APC1, APC11, APC2, APC4, APC5, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0051301	BP	e	cell division	11/11	224/6920	3.211246231985687e-17	2	11	2.1038250314123372e-14	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0010498	BP	e	proteasomal protein catabolic process	10/11	175/6920	8.91770858024001e-16	7	10	5.112076443622586e-13	APC1, APC11, APC2, APC4, APC5, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0006511	BP	e	ubiquitin-dependent protein catabolic process	10/11	182/6920	1.3323909203358729e-15	8	10	6.789271956289237e-13	APC1, APC11, APC2, APC4, APC5, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0019941	BP	e	modification-dependent protein catabolic process	10/11	188/6920	1.856497938382463e-15	7	10	8.513899545421975e-13	APC1, APC11, APC2, APC4, APC5, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0043632	BP	e	modification-dependent macromolecule catabolic process	10/11	193/6920	2.4276303655455217e-15	5	10	1.0121011687628875e-12	APC1, APC11, APC2, APC4, APC5, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0070979	BP	e	protein K11-linked ubiquitination	5/11	5/6920	3.4988109624555883e-15	11	5	1.337128922818444e-12	APC1, APC2, APC4, APC5, DOC1
GO:0030163	BP	e	protein catabolic process	10/11	208/6920	5.210815377853985e-15	5	10	1.838215332526029e-12	APC1, APC11, APC2, APC4, APC5, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0036211	BP	e	protein modification process	11/11	382/6920	1.2643672916325931e-14	5	11	4.141705999590766e-12	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0051603	BP	e	proteolysis involved in protein catabolic process	10/11	250/6920	3.384082781196819e-14	6	10	1.0346269089712406e-11	APC1, APC11, APC2, APC4, APC5, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0033045	BP	e	regulation of sister chromatid segregation	7/11	45/6920	9.772479700110004e-14	7	7	2.8010369940440297e-11	APC1, APC11, APC2, APC5, CDC16, CDC23, CDC27
GO:0051983	BP	e	regulation of chromosome segregation	7/11	56/6920	4.966441893512897e-13	6	7	1.3397707366853026e-10	APC1, APC11, APC2, APC5, CDC16, CDC23, CDC27
GO:0043412	BP	e	macromolecule modification	11/11	562/6920	9.260120219132368e-13	4	11	2.359272851385613e-10	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0033044	BP	e	regulation of chromosome organization	7/11	72/6920	3.1289888658581252e-12	6	7	7.552391020434401e-10	APC1, APC11, APC2, APC5, CDC16, CDC23, CDC27
GO:0006508	BP	e	proteolysis	10/11	394/6920	3.3542830352423154e-12	5	10	7.691370999810629e-10	APC1, APC11, APC2, APC4, APC5, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0009057	BP	e	macromolecule catabolic process	10/11	447/6920	1.192568415234777e-11	4	10	2.604342262984137e-09	APC1, APC11, APC2, APC4, APC5, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0045840	BP	e	positive regulation of mitotic nuclear division	4/11	8/6920	2.4119488219311636e-10	8	4	4.608832207240132e-08	APC11, APC5, CDC16, CDC23
GO:0045842	BP	e	positive regulation of mitotic metaphase/anaphase transition	4/11	8/6920	2.4119488219311636e-10	10	4	4.608832207240132e-08	APC11, APC5, CDC16, CDC23
GO:1901970	BP	e	positive regulation of mitotic sister chromatid separation	4/11	8/6920	2.4119488219311636e-10	9	4	4.608832207240132e-08	APC11, APC5, CDC16, CDC23
GO:1902101	BP	e	positive regulation of metaphase/anaphase transition of cell cycle	4/11	9/6920	4.3379912689829024e-10	9	4	7.651549215213689e-08	APC11, APC5, CDC16, CDC23
GO:1905820	BP	e	positive regulation of chromosome separation	4/11	9/6920	4.3379912689829024e-10	8	4	7.651549215213689e-08	APC11, APC5, CDC16, CDC23
GO:0051785	BP	e	positive regulation of nuclear division	4/11	13/6920	2.4536701810673403e-09	7	4	4.1676042408795636e-07	APC11, APC5, CDC16, CDC23
GO:0007091	BP	e	metaphase/anaphase transition of mitotic cell cycle	3/11	3/6920	2.9888575152722046e-09	9	3	4.726517436220114e-07	APC1, APC2, CDC27
GO:0044784	BP	e	metaphase/anaphase transition of cell cycle	3/11	3/6920	2.9888575152722046e-09	8	3	4.726517436220114e-07	APC1, APC2, CDC27
GO:0000209	BP	e	protein polyubiquitination	5/11	43/6920	3.2764637611311106e-09	10	5	5.008620936182424e-07	APC1, APC2, APC4, APC5, DOC1
GO:0019538	BP	e	protein metabolic process	11/11	1267/6920	7.480392338059396e-09	4	11	1.1066154600754966e-06	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0009056	BP	e	catabolic process	10/11	916/6920	1.5331414289096176e-08	3	10	2.197183310306096e-06	APC1, APC11, APC2, APC4, APC5, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0033043	BP	e	regulation of organelle organization	7/11	254/6920	2.4074884217272747e-08	5	7	3.345679364254934e-06	APC1, APC11, APC2, APC5, CDC16, CDC23, CDC27
GO:0010564	BP	e	regulation of cell cycle process	7/11	261/6920	2.908064042640439e-08	5	7	3.922465205749722e-06	APC1, APC11, APC2, APC5, CDC16, CDC23, CDC27
GO:0051726	BP	e	regulation of cell cycle	7/11	298/6920	7.288341049227102e-08	4	7	9.549809157644425e-06	APC1, APC11, APC2, APC5, CDC16, CDC23, CDC27
GO:0090068	BP	e	positive regulation of cell cycle process	5/11	84/6920	1.0199250854433019e-07	6	5	1.299271233845273e-05	APC11, APC2, APC5, CDC16, CDC23
GO:0045787	BP	e	positive regulation of cell cycle	5/11	86/6920	1.1488866441603336e-07	5	5	1.3865247763471815e-05	APC11, APC2, APC5, CDC16, CDC23
GO:0010638	BP	e	positive regulation of organelle organization	5/11	86/6920	1.1488866441603336e-07	6	5	1.3865247763471815e-05	APC11, APC2, APC5, CDC16, CDC23
GO:0010965	BP	e	regulation of mitotic sister chromatid separation	4/11	35/6920	1.7650504748445842e-07	8	4	2.075518327599298e-05	APC11, APC5, CDC16, CDC23
GO:1905818	BP	e	regulation of chromosome separation	4/11	36/6920	1.9840696200345246e-07	7	4	2.2747358193695825e-05	APC11, APC5, CDC16, CDC23
GO:1901992	BP	e	positive regulation of mitotic cell cycle phase transition	4/11	39/6920	2.763678479924837e-07	8	4	2.947495234636117e-05	APC11, APC5, CDC16, CDC23
GO:0030071	BP	e	regulation of mitotic metaphase/anaphase transition	4/11	39/6920	2.763678479924837e-07	9	4	2.947495234636117e-05	APC11, APC5, CDC16, CDC23
GO:0007088	BP	e	regulation of mitotic nuclear division	4/11	39/6920	2.763678479924837e-07	7	4	2.947495234636117e-05	APC11, APC5, CDC16, CDC23
GO:1902099	BP	e	regulation of metaphase/anaphase transition of cell cycle	4/11	40/6920	3.068259874885007e-07	8	4	3.197963587777873e-05	APC11, APC5, CDC16, CDC23
GO:1901989	BP	e	positive regulation of cell cycle phase transition	4/11	43/6920	4.1331867839180236e-07	7	4	4.212176575788457e-05	APC11, APC5, CDC16, CDC23
GO:0045931	BP	e	positive regulation of mitotic cell cycle	4/11	44/6920	4.542811622439577e-07	6	4	4.528985674023457e-05	APC11, APC5, CDC16, CDC23
GO:0051128	BP	e	regulation of cellular component organization	7/11	406/6920	6.113115230184101e-07	4	7	5.964839669281763e-05	APC1, APC11, APC2, APC5, CDC16, CDC23, CDC27
GO:0051130	BP	e	positive regulation of cellular component organization	5/11	132/6920	9.86667545501694e-07	5	5	9.426786174314101e-05	APC11, APC2, APC5, CDC16, CDC23
GO:0051783	BP	e	regulation of nuclear division	4/11	69/6920	2.834735429907442e-06	6	4	0.0002653080955419496	APC11, APC5, CDC16, CDC23
GO:0043170	BP	e	macromolecule metabolic process	11/11	2675/6920	2.8438520260005993e-05	3	11	0.0026083810782477498	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1
GO:1901990	BP	e	regulation of mitotic cell cycle phase transition	4/11	130/6920	3.543608458970056e-05	7	4	0.0031864683123209166	APC11, APC5, CDC16, CDC23
GO:0007346	BP	e	regulation of mitotic cell cycle	4/11	161/6920	8.200864198848648e-05	5	4	0.00711321844328106	APC11, APC5, CDC16, CDC23
GO:0010458	BP	e	exit from mitosis	2/11	9/6920	8.220684201785786e-05	5	2	0.00711321844328106	APC1, APC2
GO:1901987	BP	e	regulation of cell cycle phase transition	4/11	174/6920	0.00011100467191185125	6	4	0.00942717454421759	APC11, APC5, CDC16, CDC23
GO:0044238	BP	e	primary metabolic process	11/11	3320/6920	0.00030732872709110265	3	11	0.02562562804435994	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1
GO:0044770	BP	e	cell cycle phase transition	3/11	94/6920	0.00037014157632792304	3	3	0.029780162614734297	APC1, APC2, CDC27
GO:0044772	BP	e	mitotic cell cycle phase transition	3/11	94/6920	0.00037014157632792304	4	3	0.029780162614734297	APC1, APC2, CDC27
