# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0003689	MF	e	DNA clamp loader activity	5/7	9/6920	2.0019329184253863e-14	5	5	5.1790004599664745e-11	CTF18, RFC2, RFC3, RFC4, RFC5
GO:0008094	MF	e	ATP-dependent activity, acting on DNA	5/7	98/6920	1.0559621428684544e-08	4	5	1.3658870318003458e-05	CTF18, RFC2, RFC3, RFC4, RFC5
GO:0140097	MF	e	catalytic activity, acting on DNA	5/7	215/6920	5.519619029086684e-07	3	5	0.0004759751476082417	CTF18, RFC2, RFC3, RFC4, RFC5
GO:0140657	MF	e	ATP-dependent activity	5/7	294/6920	2.6207723306182648e-06	1	5	0.001694984504827363	CTF18, RFC2, RFC3, RFC4, RFC5
GO:0003677	MF	e	DNA binding	6/7	676/6920	5.46714567318065e-06	3	6	0.002828701171303668	CTF18, CTF8, RFC2, RFC3, RFC4, RFC5
GO:0016887	MF	e	ATP hydrolysis activity	4/7	238/6920	4.401605647070172e-05	7	4	0.018978256348284223	CTF18, RFC2, RFC3, RFC4
GO:0140640	MF	e	catalytic activity, acting on a nucleic acid	5/7	545/6920	5.469119884706601e-05	2	5	0.020212304488194253	CTF18, RFC2, RFC3, RFC4, RFC5
GO:0017111	MF	e	ribonucleoside triphosphate phosphatase activity	4/7	329/6920	0.00015667776540647082	6	4	0.047711521284220675	CTF18, RFC2, RFC3, RFC4
GO:0005524	MF	e	ATP binding	5/7	719/6920	0.00020982773290364852	8	5	0.047711521284220675	CTF18, RFC2, RFC3, RFC4, RFC5
GO:0032559	MF	e	adenyl ribonucleotide binding	5/7	722/6920	0.0002140853568378877	7	5	0.047711521284220675	CTF18, RFC2, RFC3, RFC4, RFC5
GO:0016462	MF	e	pyrophosphatase activity	4/7	365/6920	0.00023472084678052187	5	4	0.047711521284220675	CTF18, RFC2, RFC3, RFC4
GO:0016818	MF	e	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	4/7	367/6920	0.00023975638836291798	4	4	0.047711521284220675	CTF18, RFC2, RFC3, RFC4
GO:0016817	MF	e	hydrolase activity, acting on acid anhydrides	4/7	367/6920	0.00023975638836291798	3	4	0.047711521284220675	CTF18, RFC2, RFC3, RFC4
