# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0042254	BP	e	ribosome biogenesis	8/8	201/6920	4.41786152441924e-13	5	8	2.026031295098663e-09	MAK21, NOC2, NOC4, NOP14, NOP7, NOP9, PWP2, SLX9
GO:0022613	BP	e	ribonucleoprotein complex biogenesis	8/8	242/6920	1.998277783390909e-12	4	8	4.582050957315354e-09	MAK21, NOC2, NOC4, NOP14, NOP7, NOP9, PWP2, SLX9
GO:0044085	BP	e	cellular component biogenesis	8/8	270/6920	4.856891770883417e-12	3	8	7.4245685537571165e-09	MAK21, NOC2, NOC4, NOP14, NOP7, NOP9, PWP2, SLX9
GO:0000480	BP	e	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	4/8	34/6920	3.3536379262218916e-08	10	4	3.8449458824133984e-05	NOC4, NOP14, NOP9, PWP2
GO:0000472	BP	e	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	4/8	37/6920	4.769336393179607e-08	10	4	4.374435339824336e-05	NOC4, NOP14, NOP9, PWP2
GO:0000967	BP	e	rRNA 5'-end processing	4/8	40/6920	6.590397804872423e-08	9	4	5.037260722190822e-05	NOC4, NOP14, NOP9, PWP2
GO:0000447	BP	e	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	4/8	46/6920	1.1734984477259714e-07	10	4	7.688091258959007e-05	NOC4, NOP14, NOP9, PWP2
GO:0000479	BP	e	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	4/8	61/6920	3.726681119295735e-07	9	4	0.000213631995163628	NOC4, NOP14, NOP9, PWP2
GO:0000966	BP	e	RNA 5'-end processing	4/8	67/6920	5.458332139491698e-07	5	4	0.00025487556844561176	NOC4, NOP14, NOP9, PWP2
GO:0006364	BP	e	rRNA processing	6/8	368/6920	5.557687929472563e-07	8	6	0.00025487556844561176	NOC4, NOP14, NOP7, NOP9, PWP2, SLX9
GO:0000462	BP	e	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	4/8	70/6920	6.520363876231481e-07	10	4	0.0002718398976036143	NOP14, NOP7, PWP2, SLX9
GO:0016072	BP	e	rRNA metabolic process	6/8	428/6920	1.3620434748309637e-06	7	6	0.0005044109972110331	NOC4, NOP14, NOP7, NOP9, PWP2, SLX9
GO:0030490	BP	e	maturation of SSU-rRNA	4/8	85/6920	1.4298610910910226e-06	9	4	0.0005044109972110331	NOP14, NOP7, PWP2, SLX9
GO:0006396	BP	e	RNA processing	6/8	687/6920	2.203715444811127e-05	4	6	0.00721874216421702	NOC4, NOP14, NOP7, NOP9, PWP2, SLX9
GO:0042273	BP	e	ribosomal large subunit biogenesis	3/8	63/6920	3.8990261778573026e-05	5	3	0.011920622701102392	MAK21, NOC2, NOP7
GO:0071840	BP	e	cellular component organization or biogenesis	8/8	2044/6920	5.7385179293538445e-05	2	8	0.016448027015010455	MAK21, NOC2, NOC4, NOP14, NOP7, NOP9, PWP2, SLX9
GO:0000056	BP	e	ribosomal small subunit export from nucleus	2/8	16/6920	0.00013922026957615568	9	2	0.03755671507507353	NOP9, SLX9
