# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006360	BP	e	transcription by RNA polymerase I	14/14	40/6920	3.550222192056775e-33	9	14	1.628131897277237e-29	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0006351	BP	e	DNA-templated transcription	14/14	166/6920	1.2048588245794473e-23	8	14	2.7627412847606723e-20	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0006362	BP	e	transcription elongation by RNA polymerase I	9/14	14/6920	4.00480940636514e-23	9	9	6.122018645863511e-20	RPA135, RPA190, RPA34, RPA43, RPA49, RPB5, RPC19, RPC40, RPO26
GO:0042254	BP	e	ribosome biogenesis	14/14	201/6920	1.939981600596517e-22	5	14	2.224188905083907e-19	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0022613	BP	e	ribonucleoprotein complex biogenesis	14/14	242/6920	2.8262545475321485e-21	4	14	2.5922406709964868e-18	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0032774	BP	e	RNA biosynthetic process	14/14	249/6920	4.259450963969793e-21	7	14	3.2556403534609118e-18	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0044085	BP	e	cellular component biogenesis	14/14	270/6920	1.3628451674521637e-20	3	14	8.928582768479462e-18	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0141187	BP	e	nucleic acid biosynthetic process	14/14	343/6920	4.1839271749481754e-19	6	14	2.3984362530390413e-16	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	14/14	476/6920	4.4351030893859175e-17	5	14	2.259931418658202e-14	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0009304	BP	e	tRNA transcription	7/14	18/6920	7.195670777527574e-16	9	7	2.999940562340132e-13	RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0042797	BP	e	tRNA transcription by RNA polymerase III	7/14	18/6920	7.195670777527574e-16	10	7	2.999940562340132e-13	RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0006354	BP	e	DNA-templated transcription elongation	9/14	78/6920	3.4984142302964524e-15	8	9	1.3369773050116275e-12	RPA135, RPA190, RPA34, RPA43, RPA49, RPB5, RPC19, RPC40, RPO26
GO:0042790	BP	e	nucleolar large rRNA transcription by RNA polymerase I	7/14	28/6920	2.653544907242139e-14	10	7	9.360889957394192e-12	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49
GO:0006383	BP	e	transcription by RNA polymerase III	7/14	30/6920	4.554318051180652e-14	9	7	1.491864470193891e-11	RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0009303	BP	e	rRNA transcription	7/14	42/6920	5.971296373533381e-13	9	7	1.8256243446016056e-10	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49
GO:0016070	BP	e	RNA metabolic process	14/14	1035/6920	2.6004166359229984e-12	6	14	7.453444182714294e-10	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0009059	BP	e	macromolecule biosynthetic process	14/14	1118/6920	7.707651045136612e-12	4	14	2.0792522172350886e-09	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0001172	BP	e	RNA-templated transcription	5/14	12/6920	1.1917023658107978e-11	8	5	3.036192805337955e-09	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0090304	BP	e	nucleic acid metabolic process	14/14	1452/6920	3.0511193356774926e-10	5	14	7.364438564956306e-08	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0006139	BP	e	nucleobase-containing compound metabolic process	14/14	1687/6920	2.5139187401966007e-09	4	14	5.764415671270806e-07	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0009058	BP	e	biosynthetic process	14/14	1748/6920	4.141349728222984e-09	3	14	9.043918977919336e-07	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0071840	BP	e	cellular component organization or biogenesis	14/14	2044/6920	3.728930052811728e-08	2	14	7.77312419190663e-06	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0006399	BP	e	tRNA metabolic process	7/14	218/6920	7.958733909466167e-08	7	7	1.5869023351657322e-05	RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0006366	BP	e	transcription by RNA polymerase II	5/14	65/6920	1.1731719135209965e-07	9	5	2.2417359980863707e-05	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0043170	BP	e	macromolecule metabolic process	14/14	2675/6920	1.6291589383811578e-06	3	14	0.0002988529156566396	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0006352	BP	e	DNA-templated transcription initiation	4/14	56/6920	3.625939380028748e-06	8	4	0.0006395599229543015	RPA135, RPA190, RPA43, RPB5
GO:0016072	BP	e	rRNA metabolic process	7/14	428/6920	7.739988495841232e-06	7	7	0.0013146513793306624	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49
GO:0044238	BP	e	primary metabolic process	14/14	3320/6920	3.374758054542263e-05	3	14	0.005527371585046721	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
