# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005852	CC	e	eukaryotic translation initiation factor 3 complex	6/7	7/6920	3.219436068290231e-19	2	6	3.042367084534268e-16	HCR1, NIP1, PRT1, RPG1, TIF34, TIF35
GO:0016282	CC	e	eukaryotic 43S preinitiation complex	6/7	15/6920	2.2996135385823556e-16	4	6	1.0865673969801629e-13	HCR1, NIP1, PRT1, RPG1, TIF34, TIF35
GO:0033290	CC	e	eukaryotic 48S preinitiation complex	6/7	16/6920	3.678925011682739e-16	4	6	1.1588613786800628e-13	HCR1, NIP1, PRT1, RPG1, TIF34, TIF35
GO:0070993	CC	e	cytosolic translation preinitiation complex	6/7	18/6920	8.526299876855384e-16	3	6	2.0143383459070845e-13	HCR1, NIP1, PRT1, RPG1, TIF34, TIF35
GO:0043614	CC	e	multi-eIF complex	5/7	10/6920	4.002900365282946e-14	3	5	7.565481690384769e-12	NIP1, PRT1, RPG1, TIF34, TIF35
GO:0010494	CC	e	cytoplasmic stress granule	7/7	101/6920	1.1442605202661753e-13	7	7	1.802210319419226e-11	CLU1, HCR1, NIP1, PRT1, RPG1, TIF34, TIF35
GO:0036464	CC	e	cytoplasmic ribonucleoprotein granule	7/7	141/6920	1.2572162226028805e-12	6	7	1.6424929072906127e-10	CLU1, HCR1, NIP1, PRT1, RPG1, TIF34, TIF35
GO:0035770	CC	e	ribonucleoprotein granule	7/7	143/6920	1.3904701860661272e-12	5	7	1.6424929072906127e-10	CLU1, HCR1, NIP1, PRT1, RPG1, TIF34, TIF35
GO:0099080	CC	e	supramolecular complex	7/7	275/6920	1.453703513472118e-10	2	7	1.5263886891457235e-08	CLU1, HCR1, NIP1, PRT1, RPG1, TIF34, TIF35
GO:0071541	CC	e	eukaryotic translation initiation factor 3 complex, eIF3m	2/7	2/6920	8.772025093004354e-07	3	2	8.289563712889115e-05	RPG1, TIF34
GO:1990904	CC	e	ribonucleoprotein complex	6/7	622/6920	3.335343856540217e-06	2	6	0.0002865363585845914	HCR1, NIP1, PRT1, RPG1, TIF34, TIF35
GO:0043232	CC	e	intracellular membraneless organelle	7/7	1210/6920	4.92631768085347e-06	4	7	0.0003581054006466561	CLU1, HCR1, NIP1, PRT1, RPG1, TIF34, TIF35
GO:0043228	CC	e	membraneless organelle	7/7	1210/6920	4.92631768085347e-06	3	7	0.0003581054006466561	CLU1, HCR1, NIP1, PRT1, RPG1, TIF34, TIF35
GO:0043227	CC	p	membrane-bounded organelle	0/7	4451/6920	0.0007320254888930933	3	0	0.046380063200491074	
GO:0043231	CC	p	intracellular membrane-bounded organelle	0/7	4449/6920	0.0007361914793728742	4	0	0.046380063200491074	
