# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0090110	BP	e	COPII-coated vesicle cargo loading	6/10	8/6920	3.8599709846604275e-17	5	6	1.770182693565272e-13	NEL1, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0035459	BP	e	vesicle cargo loading	6/10	11/6920	6.359478655436555e-16	4	6	1.458228455691602e-12	NEL1, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0006888	BP	e	endoplasmic reticulum to Golgi vesicle-mediated transport	8/10	97/6920	4.892964786125163e-14	6	8	7.479712169723332e-11	GRH1, NEL1, SAR1, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0016192	BP	e	vesicle-mediated transport	10/10	433/6920	8.340175872786076e-13	4	10	9.562011638149236e-10	GRH1, NEL1, SAR1, SEC13, SEC16, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0015031	BP	e	protein transport	10/10	570/6920	1.336701973818683e-11	6	10	1.2260230503864961e-08	GRH1, NEL1, SAR1, SEC13, SEC16, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0048193	BP	e	Golgi vesicle transport	8/10	208/6920	2.4935597069282526e-11	5	8	1.905910802662161e-08	GRH1, NEL1, SAR1, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0045184	BP	e	establishment of protein localization	10/10	631/6920	3.7233136997645054e-11	5	10	2.4393023753028605e-08	GRH1, NEL1, SAR1, SEC13, SEC16, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0071705	BP	e	nitrogen compound transport	10/10	755/6920	2.2658944597729089e-10	4	10	1.217634739547082e-07	GRH1, NEL1, SAR1, SEC13, SEC16, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0008104	BP	e	protein localization	10/10	759/6920	2.3896015385790965e-10	4	10	1.217634739547082e-07	GRH1, NEL1, SAR1, SEC13, SEC16, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0070727	BP	e	cellular macromolecule localization	10/10	774/6920	2.909514358168197e-10	3	10	1.2449017829843192e-07	GRH1, NEL1, SAR1, SEC13, SEC16, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0033036	BP	e	macromolecule localization	10/10	776/6920	2.986026954388904e-10	2	10	1.2449017829843192e-07	GRH1, NEL1, SAR1, SEC13, SEC16, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0051641	BP	e	cellular localization	10/10	1003/6920	3.9375605155402694e-09	2	10	1.5048043770223063e-06	GRH1, NEL1, SAR1, SEC13, SEC16, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0046907	BP	e	intracellular transport	9/10	652/6920	5.098824032946416e-09	4	9	1.7987082319301742e-06	GRH1, NEL1, SAR1, SEC13, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0051649	BP	e	establishment of localization in cell	9/10	686/6920	8.039954708634548e-09	3	9	2.6336594495570026e-06	GRH1, NEL1, SAR1, SEC13, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0090114	BP	e	COPII-coated vesicle budding	3/10	5/6920	2.17041600481569e-08	7	3	6.6356851987231685e-06	SEC13, SEC23, SEC31
GO:0006810	BP	e	transport	10/10	1326/6920	6.492708939158058e-08	3	10	1.8609726996861783e-05	GRH1, NEL1, SAR1, SEC13, SEC16, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0006886	BP	e	intracellular protein transport	7/10	349/6920	8.234124367936285e-08	7	7	2.221276138315047e-05	NEL1, SAR1, SEC13, SEC23, SEC24, SFB2, SFB3
GO:0051234	BP	e	establishment of localization	10/10	1404/6920	1.1520846740625995e-07	2	10	2.8077319895688388e-05	GRH1, NEL1, SAR1, SEC13, SEC16, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0016050	BP	e	vesicle organization	5/10	97/6920	1.163255730523505e-07	5	5	2.8077319895688388e-05	SAR1, SEC13, SEC16, SEC23, SEC31
GO:0051179	BP	e	localization	10/10	1575/6920	3.6486874430546185e-07	1	10	8.36644030692424e-05	GRH1, NEL1, SAR1, SEC13, SEC16, SEC23, SEC24, SEC31, SFB2, SFB3
GO:0006900	BP	e	vesicle budding from membrane	3/10	18/6920	1.7536547870836558e-06	6	3	0.000382964802550745	SEC13, SEC23, SEC31
GO:0003400	BP	e	regulation of COPII vesicle coating	2/10	5/6920	1.875375532606958e-05	6	2	0.0039093055420615945	SAR1, SEC23
GO:0061024	BP	e	membrane organization	4/10	210/6920	0.00014992383072646588	4	4	0.02989350816137272	SAR1, SEC13, SEC23, SEC31
