# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0061640	BP	e	cytoskeleton-dependent cytokinesis	7/7	19/6920	3.352226496301211e-19	4	7	1.1825623624644113e-15	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28, SPR3
GO:0000910	BP	e	cytokinesis	7/7	20/6920	5.157271532771092e-19	3	7	1.1825623624644113e-15	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28, SPR3
GO:0031106	BP	e	septin ring organization	6/7	35/6920	7.439311708522492e-14	7	6	1.1372227831761383e-10	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28
GO:0032185	BP	e	septin cytoskeleton organization	6/7	42/6920	2.402169158597438e-13	6	6	2.754086940331963e-10	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28
GO:0044837	BP	e	actomyosin contractile ring organization	4/7	14/6920	3.657274256768662e-10	8	4	2.396037105934441e-07	CDC11, CDC12, SHS1, SPR28
GO:0000915	BP	e	actomyosin contractile ring assembly	4/7	14/6920	3.657274256768662e-10	9	4	2.396037105934441e-07	CDC11, CDC12, SHS1, SPR28
GO:0000912	BP	e	assembly of actomyosin apparatus involved in cytokinesis	4/7	14/6920	3.657274256768662e-10	5	4	2.396037105934441e-07	CDC11, CDC12, SHS1, SPR28
GO:0031032	BP	e	actomyosin structure organization	4/7	15/6920	4.985459669239299e-10	7	4	2.857914755391428e-07	CDC11, CDC12, SHS1, SPR28
GO:0000921	BP	e	septin ring assembly	4/7	16/6920	6.644970117623135e-10	8	4	3.04738329594197e-07	CDC10, CDC12, CDC3, SHS1
GO:0000281	BP	e	mitotic cytokinesis	4/7	16/6920	6.644970117623135e-10	5	4	3.04738329594197e-07	CDC10, CDC11, CDC12, CDC3
GO:0007010	BP	e	cytoskeleton organization	6/7	183/6920	2.160298900358769e-09	5	6	9.006482506404831e-07	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28
GO:0051301	BP	e	cell division	6/7	224/6920	7.339547964164119e-09	2	6	2.804930580304721e-06	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28
GO:0032506	BP	e	cytokinetic process	4/7	32/6920	1.3056433476825998e-08	3	4	4.605907994209541e-06	CDC11, CDC12, SHS1, SPR28
GO:0030866	BP	e	cortical actin cytoskeleton organization	4/7	34/6920	1.6826577099928993e-08	7	4	5.511905898591026e-06	CDC11, CDC12, SHS1, SPR28
GO:0030865	BP	e	cortical cytoskeleton organization	4/7	35/6920	1.8991134684704272e-08	6	4	5.806222910936919e-06	CDC11, CDC12, SHS1, SPR28
GO:0022402	BP	e	cell cycle process	7/7	622/6920	4.596151884991216e-08	2	7	1.3173720340356073e-05	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28, SPR3
GO:0032186	BP	e	cellular bud neck septin ring organization	3/7	9/6920	5.3117539562917055e-08	8	3	1.4329237437384566e-05	CDC11, SHS1, SPR28
GO:1903047	BP	e	mitotic cell cycle process	6/7	315/6920	5.721377681712778e-08	3	6	1.4576798915741557e-05	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28
GO:0090529	BP	e	cell septum assembly	3/7	10/6920	7.584927107001589e-08	5	3	1.7392237856354644e-05	CDC11, SHS1, SPR28
GO:0000917	BP	e	division septum assembly	3/7	10/6920	7.584927107001589e-08	6	3	1.7392237856354644e-05	CDC11, SHS1, SPR28
GO:0097271	BP	e	protein localization to bud neck	3/7	12/6920	1.389363227237305e-07	5	3	3.034104647671562e-05	CDC11, SHS1, SPR28
GO:0008104	BP	e	protein localization	7/7	759/6920	1.8630204734744106e-07	4	7	3.883550859706203e-05	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28, SPR3
GO:0070727	BP	e	cellular macromolecule localization	7/7	774/6920	2.1376968403314276e-07	3	7	4.159535047495862e-05	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28, SPR3
GO:0033036	BP	e	macromolecule localization	7/7	776/6920	2.1768172948081267e-07	2	7	4.159535047495862e-05	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28, SPR3
GO:0030036	BP	e	actin cytoskeleton organization	4/7	78/6920	5.096624752643522e-07	6	4	9.349248446249278e-05	CDC11, CDC12, SHS1, SPR28
GO:0140694	BP	e	membraneless organelle assembly	4/7	79/6920	5.36656705583058e-07	6	4	9.465798660784247e-05	CDC10, CDC12, CDC3, SHS1
GO:0030029	BP	e	actin filament-based process	4/7	87/6920	7.928124596977184e-07	2	4	0.00013466066445087913	CDC11, CDC12, SHS1, SPR28
GO:0051641	BP	e	cellular localization	7/7	1003/6920	1.3199868879772806e-06	2	7	0.00021619499529513603	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28, SPR3
GO:0070925	BP	e	organelle assembly	4/7	108/6920	1.8947866128142256e-06	5	4	0.0002996376347022772	CDC10, CDC12, CDC3, SHS1
GO:0022607	BP	e	cellular component assembly	6/7	737/6920	9.122010304821465e-06	4	6	0.001394451308597041	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28
GO:0001934	BP	e	positive regulation of protein phosphorylation	2/7	8/6920	2.449073920887229e-05	9	2	0.003623049355222204	CDC11, CDC12
GO:0006996	BP	e	organelle organization	6/7	900/6920	2.9688580879138773e-05	4	6	0.0041238513307515256	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28
GO:0051179	BP	e	localization	7/7	1575/6920	3.131417893179564e-05	1	7	0.0041238513307515256	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28, SPR3
GO:0042327	BP	e	positive regulation of phosphorylation	2/7	9/6920	3.147291682867497e-05	8	2	0.0041238513307515256	CDC11, CDC12
GO:0010458	BP	e	exit from mitosis	2/7	9/6920	3.147291682867497e-05	5	2	0.0041238513307515256	CDC10, SHS1
GO:1903475	BP	e	mitotic actomyosin contractile ring assembly	2/7	12/6920	5.761694952542755e-05	10	2	0.0071413873114489395	CDC12, SHS1
GO:1902407	BP	e	assembly of actomyosin apparatus involved in mitotic cytokinesis	2/7	12/6920	5.761694952542755e-05	6	2	0.0071413873114489395	CDC12, SHS1
GO:1902410	BP	e	mitotic cytokinetic process	2/7	19/6920	0.00014877719275467372	4	2	0.017955058051919305	CDC12, SHS1
GO:0010562	BP	e	positive regulation of phosphorus metabolic process	2/7	22/6920	0.0002006890884306607	6	2	0.023009003988575253	CDC11, CDC12
GO:0045937	BP	e	positive regulation of phosphate metabolic process	2/7	22/6920	0.0002006890884306607	7	2	0.023009003988575253	CDC11, CDC12
GO:0001932	BP	e	regulation of protein phosphorylation	2/7	24/6920	0.00023955312076537596	8	2	0.026794892971463757	CDC11, CDC12
GO:0031401	BP	e	positive regulation of protein modification process	2/7	25/6920	0.0002602582323904959	8	2	0.028417720327209864	CDC11, CDC12
GO:0042325	BP	e	regulation of phosphorylation	2/7	28/6920	0.0003274510379947397	7	2	0.03492303395915992	CDC11, CDC12
GO:0043934	BP	e	sporulation	3/7	152/6920	0.00034087656176962566	2	3	0.035528634369897796	CDC10, SPR28, SPR3
