# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0048188	CC	e	Set1C/COMPASS complex	8/8	8/6920	7.698917465248973e-27	6	8	3.63773850233014e-24	BRE2, SDC1, SET1, SHG1, SPP1, SWD1, SWD2, SWD3
GO:0035097	CC	e	histone methyltransferase complex	8/8	8/6920	7.698917465248973e-27	5	8	3.63773850233014e-24	BRE2, SDC1, SET1, SHG1, SPP1, SWD1, SWD2, SWD3
GO:0034708	CC	e	methyltransferase complex	8/8	20/6920	9.698326330974134e-22	4	8	3.054972794256852e-19	BRE2, SDC1, SET1, SHG1, SPP1, SWD1, SWD2, SWD3
GO:0000781	CC	e	chromosome, telomeric region	7/8	111/6920	1.7838391940654825e-12	3	7	4.2143200959797024e-10	BRE2, SDC1, SHG1, SPP1, SWD1, SWD2, SWD3
GO:0098687	CC	e	chromosomal region	7/8	190/6920	8.245275944012037e-11	2	7	1.5583571534182752e-08	BRE2, SDC1, SHG1, SPP1, SWD1, SWD2, SWD3
GO:1990234	CC	e	transferase complex	8/8	410/6920	1.4234373116808438e-10	3	8	2.241913765897329e-08	BRE2, SDC1, SET1, SHG1, SPP1, SWD1, SWD2, SWD3
GO:0140513	CC	e	nuclear protein-containing complex	8/8	707/6920	1.1455222432811703e-08	2	8	1.5464550284295798e-06	BRE2, SDC1, SET1, SHG1, SPP1, SWD1, SWD2, SWD3
GO:1902494	CC	e	catalytic complex	8/8	851/6920	5.0817593825998325e-08	2	8	6.002828270696052e-06	BRE2, SDC1, SET1, SHG1, SPP1, SWD1, SWD2, SWD3
GO:0005694	CC	e	chromosome	5/8	196/6920	9.055519565596946e-07	5	5	9.508295543876792e-05	BRE2, SET1, SWD1, SWD2, SWD3
GO:0032991	CC	e	protein-containing complex	8/8	2176/6920	9.475136802878945e-05	1	8	0.008954004278720604	BRE2, SDC1, SET1, SHG1, SPP1, SWD1, SWD2, SWD3
GO:0005634	CC	e	nucleus	8/8	2331/6920	0.00016444662856246404	5	8	0.01412746036286623	BRE2, SDC1, SET1, SHG1, SPP1, SWD1, SWD2, SWD3
