# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006325	BP	e	chromatin organization	19/19	324/6920	3.2762603209195985e-26	4	19	1.5024929831737277e-22	ADA2, ESA1, GCN5, HAT1, HAT2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:0006355	BP	e	regulation of DNA-templated transcription	14/19	581/6920	5.842686595792792e-12	9	14	8.931520242768582e-09	ADA2, ESA1, GCN5, HAT2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF6, TRA1
GO:2001141	BP	e	regulation of RNA biosynthetic process	14/19	581/6920	5.842686595792792e-12	8	14	8.931520242768582e-09	ADA2, ESA1, GCN5, HAT2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF6, TRA1
GO:0016043	BP	e	cellular component organization	19/19	1867/6920	1.4472989741296346e-11	3	19	1.659328273839626e-08	ADA2, ESA1, GCN5, HAT1, HAT2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:0051252	BP	e	regulation of RNA metabolic process	14/19	638/6920	2.106875938259031e-11	7	14	1.9324266105711833e-08	ADA2, ESA1, GCN5, HAT2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF6, TRA1
GO:0071840	BP	e	cellular component organization or biogenesis	19/19	2044/6920	8.154917922124015e-11	2	19	6.233075598476788e-08	ADA2, ESA1, GCN5, HAT1, HAT2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:0019219	BP	e	regulation of nucleobase-containing compound metabolic process	14/19	725/6920	1.203367632263614e-10	6	14	7.883777087944192e-08	ADA2, ESA1, GCN5, HAT2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF6, TRA1
GO:0006366	BP	e	transcription by RNA polymerase II	7/19	65/6920	2.1362841817072286e-10	9	7	1.2246249071636687e-07	HFI1, SPT3, TAF10, TAF12, TAF5, TAF6, TAF9
GO:0010468	BP	e	regulation of gene expression	15/19	953/6920	2.484322925890416e-10	7	15	1.2659005486814943e-07	ADA2, ESA1, GCN5, HAT1, HAT2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF6, TRA1
GO:0010556	BP	e	regulation of macromolecule biosynthetic process	15/19	982/6920	3.837713731853186e-10	6	15	1.7261501717351316e-07	ADA2, ESA1, GCN5, HAT1, HAT2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF6, TRA1
GO:0006357	BP	e	regulation of transcription by RNA polymerase II	12/19	487/6920	4.140351480393905e-10	10	12	1.7261501717351316e-07	ADA2, ESA1, GCN5, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TRA1
GO:0009889	BP	e	regulation of biosynthetic process	15/19	1020/6920	6.649997436322691e-10	5	15	2.541407353581322e-07	ADA2, ESA1, GCN5, HAT1, HAT2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF6, TRA1
GO:0060255	BP	e	regulation of macromolecule metabolic process	15/19	1107/6920	2.1662216755379636e-09	5	15	7.641763541551616e-07	ADA2, ESA1, GCN5, HAT1, HAT2, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF6, TRA1
