# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0010314	MF	e	phosphatidylinositol-5-phosphate binding	4/4	10/6920	2.1997978742129865e-12	6	4	5.6908771005889964e-09	CDC10, CDC11, CDC12, CDC3
GO:0070273	MF	e	phosphatidylinositol-4-phosphate binding	4/4	19/6920	4.0601983621188266e-11	6	4	5.2518665814007025e-08	CDC10, CDC11, CDC12, CDC3
GO:0005200	MF	e	structural constituent of cytoskeleton	4/4	21/6920	6.269423941507011e-11	2	4	5.4063332455595457e-08	CDC10, CDC11, CDC12, CDC3
GO:1901981	MF	e	phosphatidylinositol phosphate binding	4/4	69/6920	9.055845057404767e-09	5	4	5.8568677908765334e-06	CDC10, CDC11, CDC12, CDC3
GO:0035091	MF	e	phosphatidylinositol binding	4/4	86/6920	2.2244722737020747e-08	4	4	1.10277726123831e-05	CDC10, CDC11, CDC12, CDC3
GO:0003924	MF	e	GTPase activity	4/4	89/6920	2.55765889734436e-08	7	4	1.10277726123831e-05	CDC10, CDC11, CDC12, CDC3
GO:0019001	MF	e	guanyl nucleotide binding	4/4	115/6920	7.241881255100763e-08	6	4	2.0816385341050747e-05	CDC10, CDC11, CDC12, CDC3
GO:0032561	MF	e	guanyl ribonucleotide binding	4/4	115/6920	7.241881255100763e-08	7	4	2.0816385341050747e-05	CDC10, CDC11, CDC12, CDC3
GO:0005525	MF	e	GTP binding	4/4	115/6920	7.241881255100763e-08	8	4	2.0816385341050747e-05	CDC10, CDC11, CDC12, CDC3
GO:0005543	MF	e	phospholipid binding	4/4	120/6920	8.604949344558938e-08	3	4	2.226100395437397e-05	CDC10, CDC11, CDC12, CDC3
GO:0008289	MF	e	lipid binding	4/4	157/6920	2.5516958738210473e-07	2	4	6.0011247505227724e-05	CDC10, CDC11, CDC12, CDC3
GO:0017111	MF	e	ribonucleoside triphosphate phosphatase activity	4/4	329/6920	5.020966641174059e-06	6	4	0.0010824367250597741	CDC10, CDC11, CDC12, CDC3
GO:0016462	MF	e	pyrophosphatase activity	4/4	365/6920	7.620117801289757e-06	5	4	0.0013433797855854517	CDC10, CDC11, CDC12, CDC3
GO:0016818	MF	e	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	4/4	367/6920	7.789214064082635e-06	4	4	0.0013433797855854517	CDC10, CDC11, CDC12, CDC3
GO:0016817	MF	e	hydrolase activity, acting on acid anhydrides	4/4	367/6920	7.789214064082635e-06	3	4	0.0013433797855854517	CDC10, CDC11, CDC12, CDC3
GO:0005198	MF	e	structural molecule activity	4/4	380/6920	8.957941010343461e-06	1	4	0.0014483870871099085	CDC10, CDC11, CDC12, CDC3
GO:0060090	MF	e	molecular adaptor activity	4/4	607/6920	5.86686196233599e-05	1	4	0.008927983468566592	CDC10, CDC11, CDC12, CDC3
GO:0035639	MF	e	purine ribonucleoside triphosphate binding	4/4	822/6920	0.0001978176190655343	5	4	0.027330519215651182	CDC10, CDC11, CDC12, CDC3
GO:0032555	MF	e	purine ribonucleotide binding	4/4	825/6920	0.00020072665832909643	6	4	0.027330519215651182	CDC10, CDC11, CDC12, CDC3
GO:0032553	MF	e	ribonucleotide binding	4/4	845/6920	0.00022094850293108445	5	4	0.02857968885413577	CDC10, CDC11, CDC12, CDC3
GO:0097367	MF	e	carbohydrate derivative binding	4/4	859/6920	0.0002359865655967483	2	4	0.028800022623521628	CDC10, CDC11, CDC12, CDC3
GO:0017076	MF	e	purine nucleotide binding	4/4	867/6920	0.0002449170845448302	5	4	0.028800022623521628	CDC10, CDC11, CDC12, CDC3
GO:0000166	MF	e	nucleotide binding	4/4	942/6920	0.0003414964659643032	4	4	0.0369672803547667	CDC10, CDC11, CDC12, CDC3
GO:1901265	MF	e	nucleoside phosphate binding	4/4	943/6920	0.0003429511899939702	2	4	0.0369672803547667	CDC10, CDC11, CDC12, CDC3
GO:0043168	MF	e	anion binding	4/4	975/6920	0.00039200799031638	4	4	0.04056498683793901	CDC10, CDC11, CDC12, CDC3
GO:1901363	MF	e	heterocyclic compound binding	4/4	993/6920	0.0004218149920929451	3	4	0.04197059171324803	CDC10, CDC11, CDC12, CDC3
GO:0016787	MF	e	hydrolase activity	4/4	1006/6920	0.00044437634226560547	2	4	0.042577836942263754	CDC10, CDC11, CDC12, CDC3
