# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0140223	MF	e	general transcription initiation factor activity	26/125	34/6920	4.9324180327565206e-40	1	26	1.276016545074112e-36	BDP1, BRF1, RRN10, RRN11, RRN3, RRN5, RRN9, SPT15, SUA7, TAF1, TAF10, TAF11, TAF13, TAF14, TAF2, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFB4, TFC6, TFC7, TFG1, TOA2
GO:0016251	MF	e	RNA polymerase II general transcription initiation factor activity	17/125	21/6920	4.271850710175388e-27	2	17	5.5256388936118654e-24	SPT15, SUA7, TAF1, TAF10, TAF11, TAF13, TAF14, TAF2, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFB4, TFG1, TOA2
GO:0140296	MF	e	general transcription initiation factor binding	17/125	30/6920	7.475407113951291e-23	4	17	6.44629273459733e-20	BDP1, BRF1, RRN11, RRN3, RRN6, RRN7, RRN9, SPT15, SPT8, SUA7, TAF1, TAF12, TFA1, TFA2, TFG1, TOA1, TOA2
GO:0003712	MF	e	transcription coregulator activity	23/125	92/6920	1.01124149257738e-20	3	23	6.5402043532442054e-18	ADA2, ESA1, GCN5, HAP4, HFI1, HST1, NGG1, RPD3, SAP30, SAS3, SIF2, SIN3, SPT20, SPT3, SPT8, SRB8, SSN2, STB1, SWC4, TAF6, TAF9, TOA1, UME1
GO:0008134	MF	e	transcription factor binding	21/125	73/6920	2.1879701780312972e-20	3	21	1.1320557701133931e-17	BDP1, BRF1, HAP4, RRN11, RRN3, RRN6, RRN7, RRN9, SPT15, SPT8, SUA7, TAF1, TAF12, TAF4, TAF6, TFA1, TFA2, TFG1, TOA1, TOA2, UME6
GO:0030674	MF	e	protein-macromolecule adaptor activity	34/125	278/6920	8.661019050082931e-20	2	34	3.7343427137607573e-17	ADA2, CHD1, CTI6, EAF3, ESA1, GCN5, HAP4, HFI1, HST1, NGG1, NTO1, PHO23, RFM1, RPD3, SAP30, SAS3, SET3, SGF29, SIF2, SIN3, SPT20, SPT3, SPT8, SRB8, SSN2, STB1, SUA7, SWC4, TAF6, TAF9, TOA1, UME1, YNG1, YNG2
GO:0004402	MF	e	histone acetyltransferase activity	14/125	31/6920	3.8428589190782864e-17	9	14	1.4202108605222181e-14	AHC1, EAF6, EPL1, ESA1, GCN5, HAT1, HAT2, NGG1, SAS3, SGF73, TAF1, TRA1, YNG1, YNG2
GO:0061733	MF	e	protein-lysine-acetyltransferase activity	14/125	32/6920	6.729147049580422e-17	8	14	2.176037927158069e-14	AHC1, EAF6, EPL1, ESA1, GCN5, HAT1, HAT2, NGG1, SAS3, SGF73, TAF1, TRA1, YNG1, YNG2
GO:0140110	MF	e	transcription regulator activity	29/125	273/6920	3.2695428636597724e-15	1	29	9.398119320319812e-13	ADA2, ASH1, ESA1, GCN5, HAP2, HAP3, HAP4, HAP5, HFI1, HST1, NGG1, RPD3, SAP30, SAS3, SIF2, SIN3, SPT20, SPT3, SPT8, SRB8, SSN2, STB1, SUM1, SWC4, TAF6, TAF9, TOA1, UME1, UME6
GO:0017025	MF	e	TBP-class protein binding	10/125	15/6920	7.158979232576217e-15	5	10	1.852027927467467e-12	BRF1, RRN11, RRN7, RRN9, SPT8, SUA7, TAF1, TAF12, TOA1, TOA2
GO:0034212	MF	e	protein N-acetyltransferase activity	14/125	44/6920	1.3682717176833523e-14	7	14	3.2179263033153024e-12	AHC1, EAF6, EPL1, ESA1, GCN5, HAT1, HAT2, NGG1, SAS3, SGF73, TAF1, TRA1, YNG1, YNG2
GO:0005515	MF	e	protein binding	47/125	807/6920	3.3574719133460824e-14	2	47	7.238149866521929e-12	ARP4, BDP1, BRF1, CHD1, DEP1, HAP3, HAP4, HAP5, HAT1, HAT2, HIF1, NOT3, NOT5, RRN11, RRN3, RRN6, RRN7, RRN9, RTG2, SDS3, SPT15, SPT3, SPT7, SPT8, SSN2, SUA7, SWC4, TAF1, TAF11, TAF12, TAF13, TAF14, TAF3, TAF4, TAF5, TAF6, TAF9, TFA1, TFA2, TFB3, TFG1, TFG2, TOA1, TOA2, UME1, UME6, YAF9
GO:0140006	MF	e	histone H3 reader activity	10/125	18/6920	9.965292993464224e-14	5	10	1.8895040065758574e-11	CHD1, CTI6, EAF3, GCN5, NTO1, PHO23, SET3, SGF29, YNG1, YNG2
GO:0060090	MF	e	molecular adaptor activity	40/125	607/6920	1.0225379239297258e-13	1	40	1.8895040065758574e-11	ADA2, CDC39, CHD1, CTI6, EAF3, ESA1, GCN5, HAP4, HFI1, HST1, NGG1, NTO1, PHO23, RFM1, RPD3, SAP30, SAS3, SET3, SGF29, SIF2, SIN3, SPT20, SPT3, SPT8, SRB8, SSN2, STB1, SUA7, SWC4, TAF1, TAF10, TAF12, TAF5, TAF6, TAF9, TOA1, UBP8, UME1, YNG1, YNG2
