# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006906	BP	e	vesicle fusion	8/8	47/6920	2.4209823003339425e-18	7	8	1.110262482933146e-14	BET1, BOS1, GOS1, NYV1, SEC22, SNC1, SNC2, VTI1
GO:0090174	BP	e	organelle membrane fusion	8/8	52/6920	5.7937291063011524e-18	6	8	1.3285020840748542e-14	BET1, BOS1, GOS1, NYV1, SEC22, SNC1, SNC2, VTI1
GO:0061025	BP	e	membrane fusion	8/8	58/6920	1.4757264295000175e-17	5	8	2.2558938018956933e-14	BET1, BOS1, GOS1, NYV1, SEC22, SNC1, SNC2, VTI1
GO:0016050	BP	e	vesicle organization	8/8	97/6920	1.1126491597657272e-15	5	8	1.2756522616714062e-12	BET1, BOS1, GOS1, NYV1, SEC22, SNC1, SNC2, VTI1
GO:0048284	BP	e	organelle fusion	8/8	100/6920	1.4326753394976754e-15	5	8	1.314049821387268e-12	BET1, BOS1, GOS1, NYV1, SEC22, SNC1, SNC2, VTI1
GO:0061024	BP	e	membrane organization	8/8	210/6920	6.310382557209749e-13	4	8	4.823235734560652e-10	BET1, BOS1, GOS1, NYV1, SEC22, SNC1, SNC2, VTI1
GO:0048193	BP	e	Golgi vesicle transport	7/8	208/6920	1.565330579051234e-10	5	7	1.0255151479327084e-07	BET1, BOS1, GOS1, SEC22, SNC1, SNC2, VTI1
GO:0016192	BP	e	vesicle-mediated transport	8/8	433/6920	2.210879356923261e-10	4	8	1.2673865913562592e-07	BET1, BOS1, GOS1, NYV1, SEC22, SNC1, SNC2, VTI1
GO:0006996	BP	e	organelle organization	8/8	900/6920	7.967097719628753e-08	4	8	4.059678904690829e-05	BET1, BOS1, GOS1, NYV1, SEC22, SNC1, SNC2, VTI1
GO:0048280	BP	e	vesicle fusion with Golgi apparatus	3/8	10/6920	1.2126669846420795e-07	8	3	5.561290791568577e-05	BOS1, SEC22, VTI1
GO:0006810	BP	e	transport	8/8	1326/6920	1.7867729604549098e-06	3	8	0.0007449218906042014	BET1, BOS1, GOS1, NYV1, SEC22, SNC1, SNC2, VTI1
GO:0006888	BP	e	endoplasmic reticulum to Golgi vesicle-mediated transport	4/8	97/6920	2.433127934526769e-06	6	4	0.0009298603923116468	BET1, BOS1, GOS1, SEC22
GO:0051234	BP	e	establishment of localization	8/8	1404/6920	2.825982029817454e-06	2	8	0.0009969195068263727	BET1, BOS1, GOS1, NYV1, SEC22, SNC1, SNC2, VTI1
GO:0007030	BP	e	Golgi organization	3/8	33/6920	5.4451532489506545e-06	5	3	0.0017836766285491217	BOS1, SEC22, VTI1
GO:0051179	BP	e	localization	8/8	1575/6920	7.102651897158333e-06	1	8	0.002171517440024541	BET1, BOS1, GOS1, NYV1, SEC22, SNC1, SNC2, VTI1
GO:0051641	BP	e	cellular localization	7/8	1003/6920	9.228642596516405e-06	2	7	0.0026451596842265146	BET1, BOS1, GOS1, SEC22, SNC1, SNC2, VTI1
GO:0016043	BP	e	cellular component organization	8/8	1867/6920	2.7767813953030966e-05	3	8	0.007490776164035295	BET1, BOS1, GOS1, NYV1, SEC22, SNC1, SNC2, VTI1
GO:0071840	BP	e	cellular component organization or biogenesis	8/8	2044/6920	5.7385179293538445e-05	2	8	0.014620468457787073	BET1, BOS1, GOS1, NYV1, SEC22, SNC1, SNC2, VTI1
GO:0006892	BP	e	post-Golgi vesicle-mediated transport	3/8	82/6920	8.605648547569608e-05	6	3	0.020771318020607485	SNC1, SNC2, VTI1
GO:0015031	BP	e	protein transport	5/8	570/6920	0.00016917338118026362	6	5	0.03879145630463445	BET1, BOS1, GOS1, SEC22, VTI1
