# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005685	CC	e	U1 snRNP	17/21	19/6920	1.9381693529678108e-45	5	17	1.831570038554581e-42	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0005684	CC	e	U2-type spliceosomal complex	20/21	61/6920	5.136224123252795e-42	4	20	2.4268658982369455e-39	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SNP1, SNU56, SNU71, STO1, YHC1
GO:0005681	CC	e	spliceosomal complex	21/21	99/6920	1.9362325529036974e-40	3	21	6.099132541646647e-38	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0071004	CC	e	U2-type prespliceosome	17/21	31/6920	2.985965134107566e-39	5	17	5.643474103463301e-37	LUC7, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SNP1, SNU56, SNU71, YHC1
GO:0071010	CC	e	prespliceosome	17/21	31/6920	2.985965134107566e-39	4	17	5.643474103463301e-37	LUC7, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SNP1, SNU56, SNU71, YHC1
GO:0097525	CC	e	spliceosomal snRNP complex	17/21	62/6920	8.18760338047517e-33	4	17	1.2895475324248392e-30	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0030532	CC	e	small nuclear ribonucleoprotein complex	17/21	64/6920	1.5252576078042402e-32	3	17	2.0590977705357243e-30	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0120114	CC	e	Sm-like protein family complex	17/21	67/6920	3.7217747261225103e-32	2	17	4.396346395232215e-30	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0000243	CC	e	commitment complex	12/21	13/6920	1.5306394550177051e-31	5	12	1.6071714277685902e-29	CBC2, MSL5, MUD2, NAM8, PRP39, PRP42, SMD1, SMD3, SNP1, SNU56, STO1, YHC1
GO:1990904	CC	e	ribonucleoprotein complex	21/21	622/6920	7.803652363739075e-23	2	21	7.374451483733427e-21	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0140513	CC	e	nuclear protein-containing complex	21/21	707/6920	1.1981429827786954e-21	2	21	1.0293137442962428e-19	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0005682	CC	e	U5 snRNP	7/21	17/6920	1.478019253686077e-14	5	7	1.1639401622777856e-12	SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3
GO:0005686	CC	e	U2 snRNP	7/21	20/6920	5.860107279483884e-14	5	7	4.259847214701746e-12	SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3
GO:0097526	CC	e	spliceosomal tri-snRNP complex	7/21	33/6920	3.15569763142067e-12	5	7	1.9040407071652685e-10	SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3
GO:0046540	CC	e	U4/U6 x U5 tri-snRNP complex	7/21	33/6920	3.15569763142067e-12	6	7	1.9040407071652685e-10	SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3
GO:0005687	CC	e	U4 snRNP	5/21	7/6920	3.2237726258882854e-12	5	5	1.9040407071652685e-10	SMB1, SMD1, SMD3, SME1, SMX2
GO:0032991	CC	e	protein-containing complex	21/21	2176/6920	2.628792854061076e-11	1	21	1.4612995571104216e-09	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0034715	CC	e	pICln-Sm protein complex	4/21	5/6920	3.1285477019851064e-10	3	4	1.6424875435421806e-08	SMD1, SMD2, SME1, SMX3
GO:0071013	CC	e	catalytic step 2 spliceosome	6/21	33/6920	3.7555125906483694e-10	4	6	1.8678733674540573e-08	SMB1, SMD1, SMD2, SMD3, SMX2, SMX3
GO:0071011	CC	e	precatalytic spliceosome	5/21	16/6920	6.589929812329636e-10	4	5	3.1137418363257534e-08	SMD1, SMD2, SMD3, SME1, SMX2
GO:0005634	CC	e	nucleus	20/21	2331/6920	4.792262662376131e-09	5	20	2.156518198069259e-07	CBC2, LUC7, MSL5, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0034719	CC	e	SMN-Sm protein complex	3/21	3/6920	2.4092003001891106e-08	3	3	1.0348610380357771e-06	SMD1, SMD3, SMX2
GO:0005846	CC	e	nuclear cap binding complex	2/21	2/6920	8.772025093004353e-06	4	2	0.0003604158136038745	CBC2, STO1
GO:0034518	CC	e	RNA cap binding complex	2/21	6/6920	0.00013061951381898495	3	2	0.005143143356622532	CBC2, STO1
