# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0003777	MF	e	microtubule motor activity	5/6	10/6920	1.1443754412007172e-14	5	5	2.9604992663862556e-11	CIK1, CIN8, KIP1, KIP2, KIP3
GO:0008017	MF	e	microtubule binding	6/6	44/6920	4.6385682399722125e-14	5	6	5.999988018404057e-11	CIK1, CIN8, KIP1, KIP2, KIP3, VIK1
GO:0015631	MF	e	tubulin binding	6/6	53/6920	1.5085572056672375e-13	4	6	1.3008791636870477e-10	CIK1, CIN8, KIP1, KIP2, KIP3, VIK1
GO:0003774	MF	e	cytoskeletal motor activity	5/6	17/6920	2.807705526989833e-13	1	5	1.8158835495806745e-10	CIK1, CIN8, KIP1, KIP2, KIP3
GO:0120544	MF	e	polypeptide conformation or assembly isomerase activity	5/6	24/6920	1.9269214375644418e-12	4	5	9.969891517958422e-10	CIK1, CIN8, KIP1, KIP2, KIP3
GO:0008574	MF	e	plus-end-directed microtubule motor activity	4/6	7/6920	5.495678260822613e-12	6	4	2.36955327679135e-09	CIN8, KIP1, KIP2, KIP3
GO:0008092	MF	e	cytoskeletal protein binding	6/6	122/6920	2.656111792587992e-11	3	6	9.816230296321623e-09	CIK1, CIN8, KIP1, KIP2, KIP3, VIK1
GO:0120543	MF	e	macromolecular conformation isomerase activity	5/6	144/6920	2.149047586842326e-08	3	5	6.949482633951372e-06	CIK1, CIN8, KIP1, KIP2, KIP3
GO:0016853	MF	e	isomerase activity	5/6	214/6920	1.5805232907726885e-07	2	5	4.543126392476606e-05	CIK1, CIN8, KIP1, KIP2, KIP3
GO:0140657	MF	e	ATP-dependent activity	5/6	294/6920	7.75786395972951e-07	1	5	0.00020069594063820242	CIK1, CIN8, KIP1, KIP2, KIP3
GO:0005515	MF	e	protein binding	6/6	807/6920	2.4743178702188127e-06	2	6	0.0005819145754778245	CIK1, CIN8, KIP1, KIP2, KIP3, VIK1
GO:0008569	MF	e	minus-end-directed microtubule motor activity	2/6	4/6920	3.7565415108831364e-06	6	2	0.0008098477407212228	CIK1, CIN8
