# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0140097	MF	e	catalytic activity, acting on DNA	20/33	215/6920	1.166268308684711e-22	3	20	2.6752270968366943e-19	DNL4, MLH1, MRE11, MSH2, MSH3, MSH6, PMS1, RAD1, RAD10, RAD16, RAD2, RAD3, RAD51, RAD52, RAD54, RAD55, RAD57, RAD7, SSL2, YKU70
GO:0003677	MF	e	DNA binding	27/33	676/6920	2.068208037755465e-22	3	27	2.6752270968366943e-19	DNL4, MLH1, MRE11, MSH2, MSH3, MSH6, PMS1, RAD1, RAD10, RAD14, RAD16, RAD2, RAD23, RAD3, RAD4, RAD50, RAD51, RAD52, RAD54, RAD55, RAD57, RAD7, SSL2, TFB2, XRS2, YKU70, YKU80
GO:0008094	MF	e	ATP-dependent activity, acting on DNA	14/33	98/6920	3.2893756205987807e-18	4	14	2.8365382434963487e-15	MLH1, MSH2, MSH3, MSH6, PMS1, RAD16, RAD3, RAD51, RAD54, RAD55, RAD57, RAD7, SSL2, YKU70
GO:0140612	MF	e	DNA damage sensor activity	8/33	14/6920	3.1485565867904743e-16	3	8	1.6290631780053914e-13	MLH1, MSH2, MSH3, MSH6, PMS1, RAD51, RAD55, RAD57
GO:0140664	MF	e	ATP-dependent DNA damage sensor activity	8/33	14/6920	3.1485565867904743e-16	5	8	1.6290631780053914e-13	MLH1, MSH2, MSH3, MSH6, PMS1, RAD51, RAD55, RAD57
GO:0140640	MF	e	catalytic activity, acting on a nucleic acid	21/33	545/6920	6.662534174452819e-16	2	21	2.7763785492819445e-13	DNL4, MLH1, MRE11, MSH2, MSH3, MSH6, PMS1, RAD1, RAD10, RAD16, RAD2, RAD3, RAD51, RAD52, RAD54, RAD55, RAD57, RAD7, SSL2, YKU70, YKU80
GO:0003684	MF	e	damaged DNA binding	9/33	25/6920	7.512427462301357e-16	4	9	2.7763785492819445e-13	RAD1, RAD10, RAD14, RAD23, RAD3, RAD4, RAD7, YKU70, YKU80
GO:0003697	MF	e	single-stranded DNA binding	11/33	77/6920	2.4603363776844728e-14	4	11	7.956112761337164e-12	MRE11, PMS1, RAD1, RAD10, RAD2, RAD4, RAD50, RAD51, RAD52, RAD57, XRS2
GO:0140299	MF	e	molecular sensor activity	8/33	25/6920	1.0944953722920817e-13	2	8	3.146066142355128e-11	MLH1, MSH2, MSH3, MSH6, PMS1, RAD51, RAD55, RAD57
GO:0140657	MF	e	ATP-dependent activity	15/33	294/6920	9.694414950566996e-13	1	15	2.5079451477116816e-10	MLH1, MSH2, MSH3, MSH6, PMS1, RAD16, RAD3, RAD51, RAD54, RAD55, RAD57, RAD7, SSL2, YKU70, YKU80
GO:0003676	MF	e	nucleic acid binding	27/33	1751/6920	1.4002692513971918e-11	2	27	3.2931786848768504e-09	DNL4, MLH1, MRE11, MSH2, MSH3, MSH6, PMS1, RAD1, RAD10, RAD14, RAD16, RAD2, RAD23, RAD3, RAD4, RAD50, RAD51, RAD52, RAD54, RAD55, RAD57, RAD7, SSL2, TFB2, XRS2, YKU70, YKU80
GO:0003690	MF	e	double-stranded DNA binding	13/33	302/6920	4.209226333641527e-10	4	13	9.074390437608859e-08	MLH1, MRE11, MSH2, MSH3, MSH6, PMS1, RAD50, RAD51, RAD57, TFB2, XRS2, YKU70, YKU80
GO:0005524	MF	e	ATP binding	17/33	719/6920	3.75709535857887e-09	8	17	7.404021685728173e-07	DNL4, KIN28, MLH1, MSH2, MSH3, MSH6, PMS1, RAD16, RAD3, RAD50, RAD51, RAD54, RAD55, RAD57, SSL2, YKU70, YKU80
GO:0032559	MF	e	adenyl ribonucleotide binding	17/33	722/6920	4.00681498261285e-09	7	17	7.404021685728173e-07	DNL4, KIN28, MLH1, MSH2, MSH3, MSH6, PMS1, RAD16, RAD3, RAD50, RAD51, RAD54, RAD55, RAD57, SSL2, YKU70, YKU80
