# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0106310	MF	e	protein serine kinase activity	4/4	120/6920	8.604949344558938e-08	6	4	0.00022261003954373974	HRR25, YCK1, YCK2, YCK3
GO:0004674	MF	e	protein serine/threonine kinase activity	4/4	161/6920	2.8245698011277964e-07	6	4	0.0002962429072449695	HRR25, YCK1, YCK2, YCK3
GO:0004672	MF	e	protein kinase activity	4/4	169/6920	3.435364212349859e-07	5	4	0.0002962429072449695	HRR25, YCK1, YCK2, YCK3
GO:0016773	MF	e	phosphotransferase activity, alcohol group as acceptor	4/4	236/6920	1.3197871186591724e-06	4	4	0.0008535723189928198	HRR25, YCK1, YCK2, YCK3
GO:0016301	MF	e	kinase activity	4/4	262/6920	2.0098662258544998e-06	4	4	0.0010399047852571181	HRR25, YCK1, YCK2, YCK3
GO:0016772	MF	e	transferase activity, transferring phosphorus-containing groups	4/4	421/6920	1.3516801391596498e-05	3	4	0.005827994200010024	HRR25, YCK1, YCK2, YCK3
GO:0140096	MF	e	catalytic activity, acting on a protein	4/4	712/6920	0.00011122602581584894	2	4	0.03380959823182961	HRR25, YCK1, YCK2, YCK3
GO:0005524	MF	e	ATP binding	4/4	719/6920	0.00011567453282345597	8	4	0.03380959823182961	HRR25, YCK1, YCK2, YCK3
GO:0032559	MF	e	adenyl ribonucleotide binding	4/4	722/6920	0.00011762133130516678	7	4	0.03380959823182961	HRR25, YCK1, YCK2, YCK3
GO:0030554	MF	e	adenyl nucleotide binding	4/4	764/6920	0.0001475399956179444	6	4	0.03816859686636222	HRR25, YCK1, YCK2, YCK3
GO:0035639	MF	e	purine ribonucleoside triphosphate binding	4/4	822/6920	0.0001978176190655343	5	4	0.04224003318116505	HRR25, YCK1, YCK2, YCK3
GO:0032555	MF	e	purine ribonucleotide binding	4/4	825/6920	0.00020072665832909643	6	4	0.04224003318116505	HRR25, YCK1, YCK2, YCK3
GO:0032553	MF	e	ribonucleotide binding	4/4	845/6920	0.00022094850293108445	5	4	0.04224003318116505	HRR25, YCK1, YCK2, YCK3
GO:0097367	MF	e	carbohydrate derivative binding	4/4	859/6920	0.0002359865655967483	2	4	0.04224003318116505	HRR25, YCK1, YCK2, YCK3
GO:0017076	MF	e	purine nucleotide binding	4/4	867/6920	0.0002449170845448302	5	4	0.04224003318116505	HRR25, YCK1, YCK2, YCK3
