# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000502	CC	e	proteasome complex	37/45	40/6920	2.651665042333117e-87	5	37	2.5058234650047954e-84	CIC1, DOA4, ECM29, PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RPN1, RPN10, RPN11, RPN12, RPN13, RPN2, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6, SCL1, SEM1, UBP6
GO:1905369	CC	e	endopeptidase complex	37/45	54/6920	1.2456050750457358e-77	4	37	5.885483979591101e-75	CIC1, DOA4, ECM29, PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RPN1, RPN10, RPN11, RPN12, RPN13, RPN2, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6, SCL1, SEM1, UBP6
GO:1905368	CC	e	peptidase complex	37/45	80/6920	2.2073569935956313e-68	3	37	6.953174529826239e-66	CIC1, DOA4, ECM29, PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RPN1, RPN10, RPN11, RPN12, RPN13, RPN2, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6, SCL1, SEM1, UBP6
GO:0034515	CC	e	proteasome storage granule	21/45	21/6920	4.529713121401786e-49	5	21	1.0701447249311717e-46	BLM10, PRE10, PRE3, PRE4, PRE5, PRE6, PRE8, PRE9, PUP1, PUP2, RPN1, RPN11, RPN12, RPN13, RPN2, RPN5, RPN6, RPN8, RPN9, RPT6, SEM1
GO:0140535	CC	e	intracellular protein-containing complex	39/45	410/6920	1.3818703190879946e-42	2	39	2.61173490307631e-40	CIC1, DOA4, ECM29, PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RAD6, RPN1, RPN10, RPN11, RPN12, RPN13, RPN2, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6, SCL1, SEM1, UBP6, UBR1
GO:0005839	CC	e	proteasome core complex	14/45	15/6920	3.8131817418560102e-31	3	14	6.005761243423216e-29	PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, SCL1
GO:1902494	CC	e	catalytic complex	39/45	851/6920	5.728648769436122e-30	2	39	7.733675838738764e-28	CIC1, DOA4, ECM29, PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RAD6, RPN1, RPN10, RPN11, RPN12, RPN13, RPN2, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6, SCL1, SEM1, UBP6, UBR1
GO:0008540	CC	e	proteasome regulatory particle, base subcomplex	10/45	10/6920	4.627471266670401e-23	2	10	4.85884483000392e-21	RPN1, RPN10, RPN2, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6, UBR1
GO:0008541	CC	e	proteasome regulatory particle, lid subcomplex	10/45	10/6920	4.627471266670401e-23	2	10	4.85884483000392e-21	RPN11, RPN12, RPN13, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9, SEM1
GO:0019773	CC	e	proteasome core complex, alpha-subunit complex	7/45	7/6920	3.0190276366611158e-16	2	7	2.5936191969497767e-14	PRE10, PRE5, PRE6, PRE8, PRE9, PUP2, SCL1
GO:0019774	CC	e	proteasome core complex, beta-subunit complex	7/45	7/6920	3.0190276366611158e-16	2	7	2.5936191969497767e-14	PRE1, PRE2, PRE3, PRE4, PRE7, PUP1, PUP3
GO:0032991	CC	e	protein-containing complex	40/45	2176/6920	1.253857421614072e-15	1	40	9.874127195210817e-14	CIC1, DOA4, ECM29, PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RAD23, RAD6, RPN1, RPN10, RPN11, RPN12, RPN13, RPN2, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6, SCL1, SEM1, UBP6, UBR1
GO:0005634	CC	e	nucleus	38/45	2331/6920	2.6272695849749194e-12	5	38	1.9098228906163836e-10	BLM10, CIC1, ECM29, NAS6, PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RAD23, RAD6, RPN1, RPN10, RPN11, RPN12, RPN13, RPN2, RPN4, RPN5, RPN7, RPN9, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6, SCL1, UBC1, UBC4
GO:0005838	CC	e	proteasome regulatory particle	4/45	4/6920	1.5607565917541134e-09	2	4	1.0535106994340265e-07	RPN12, RPN7, RPN8, UBP6
GO:0043232	CC	e	intracellular membraneless organelle	22/45	1210/6920	1.237798029901394e-06	4	22	7.310744614105108e-05	BLM10, CIC1, PRE10, PRE3, PRE4, PRE5, PRE6, PRE8, PRE9, PUP1, PUP2, RPN1, RPN11, RPN12, RPN13, RPN2, RPN5, RPN6, RPN8, RPN9, RPT6, SEM1
GO:0043228	CC	e	membraneless organelle	22/45	1210/6920	1.237798029901394e-06	3	22	7.310744614105108e-05	BLM10, CIC1, PRE10, PRE3, PRE4, PRE5, PRE6, PRE8, PRE9, PUP1, PUP2, RPN1, RPN11, RPN12, RPN13, RPN2, RPN5, RPN6, RPN8, RPN9, RPT6, SEM1
GO:1990303	CC	e	UBR1-RAD6 ubiquitin ligase complex	2/45	2/6920	4.135383258130623e-05	4	2	0.0022987865758431992	RAD6, UBR1
GO:0005737	CC	e	cytoplasm	30/45	2615/6920	0.00014078536878437434	2	30	0.007089297544205709	BLM10, DOA4, ECM29, PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RAD23, RAD6, RPN1, RPN13, RPN4, RPN5, RPT1, RPT2, RPT3, RPT5, RPT6, SCL1, UBC4, UBR1
GO:0005829	CC	e	cytosol	18/45	1178/6920	0.00021200069890998485	2	18	0.010017033023496784	BLM10, DOA4, NAS6, PRE1, PRE2, PRE3, PRE4, PRE7, PRE9, PUP1, PUP3, RAD23, RPN10, RPN11, RPN9, SCL1, SEM1, UBC1
GO:0043229	CC	e	intracellular organelle	42/45	4857/6920	0.00023376612003188634	3	42	0.01007164269319346	BLM10, CIC1, DOA4, ECM29, NAS6, PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RAD23, RAD6, RPN1, RPN10, RPN11, RPN12, RPN13, RPN2, RPN4, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6, SCL1, SEM1, UBC1, UBC4
GO:0043226	CC	e	organelle	42/45	4859/6920	0.00023447210502672603	2	42	0.01007164269319346	BLM10, CIC1, DOA4, ECM29, NAS6, PRE1, PRE10, PRE2, PRE3, PRE4, PRE5, PRE6, PRE7, PRE8, PRE9, PUP1, PUP2, PUP3, RAD23, RAD6, RPN1, RPN10, RPN11, RPN12, RPN13, RPN2, RPN4, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6, SCL1, SEM1, UBC1, UBC4
GO:0016020	CC	p	membrane	3/45	2112/6920	0.00014253614110043225	2	3	0.007089297544205709	DOA4, PRE1, PRE6
