# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005816	CC	e	spindle pole body	10/13	67/6920	1.0058381554495694e-18	3	10	9.505170568998432e-16	BBP1, CDC31, CMD1, CNM67, KAR1, NUD1, SPC110, SPC29, SPC42, SPC72
GO:0005815	CC	e	microtubule organizing center	10/13	75/6920	3.3513656298199083e-18	2	10	1.5835202600899066e-15	BBP1, CDC31, CMD1, CNM67, KAR1, NUD1, SPC110, SPC29, SPC42, SPC72
GO:0005856	CC	e	cytoskeleton	10/13	188/6920	4.603491984571477e-14	5	10	1.3802610019581941e-11	BBP1, CDC31, CMD1, CNM67, KAR1, NUD1, SPC110, SPC29, SPC42, SPC72
GO:0005823	CC	e	central plaque of spindle pole body	5/13	6/6920	5.842374611463256e-14	2	5	1.3802610019581941e-11	BBP1, CMD1, SPC110, SPC29, SPC42
GO:0043232	CC	e	intracellular membraneless organelle	13/13	1210/6920	1.3540540978871352e-10	4	13	2.132635204172238e-08	BBP1, CDC31, CMD1, CNM67, KAR1, NUD1, SPC105, SPC110, SPC24, SPC25, SPC29, SPC42, SPC72
GO:0043228	CC	e	membraneless organelle	13/13	1210/6920	1.3540540978871352e-10	3	13	2.132635204172238e-08	BBP1, CDC31, CMD1, CNM67, KAR1, NUD1, SPC105, SPC110, SPC24, SPC25, SPC29, SPC42, SPC72
GO:0061499	CC	e	outer plaque of mitotic spindle pole body	3/13	3/6920	5.180686359805156e-09	3	3	6.99392658573696e-07	CNM67, NUD1, SPC72
GO:0005824	CC	e	outer plaque of spindle pole body	3/13	7/6920	1.8053882214664874e-07	2	3	2.132614836607288e-05	CNM67, NUD1, SPC72
GO:0005825	CC	e	half bridge of spindle pole body	2/13	4/6920	1.950766147146669e-05	2	2	0.0018434740090536024	CDC31, KAR1
GO:0031262	CC	e	Ndc80 complex	2/13	4/6920	1.950766147146669e-05	2	2	0.0018434740090536024	SPC24, SPC25
GO:0099080	CC	e	supramolecular complex	5/13	275/6920	9.459752072904962e-05	2	5	0.008126787008086535	KAR1, SPC105, SPC24, SPC25, SPC72
GO:0000776	CC	e	kinetochore	3/13	75/6920	0.00032350242038702975	5	3	0.025475815605478593	SPC105, SPC24, SPC25
GO:0000775	CC	e	chromosome, centromeric region	3/13	83/6920	0.0004363725678180125	3	3	0.031720928968309366	SPC105, SPC24, SPC25
