# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005658	CC	e	alpha DNA polymerase:primase complex	4/7	4/6920	3.666329790354977e-13	8	4	3.4646816518854526e-10	POL1, POL12, PRI1, PRI2
GO:0042575	CC	e	DNA polymerase complex	4/7	14/6920	3.657274256768662e-10	5	4	1.7280620863231929e-07	POL1, POL12, PRI1, PRI2
GO:0055029	CC	e	nuclear DNA-directed RNA polymerase complex	4/7	36/6920	2.1357587959235973e-08	7	4	5.054799782536916e-06	POL1, POL12, PRI1, PRI2
GO:0000428	CC	e	DNA-directed RNA polymerase complex	4/7	38/6920	2.6744972394375215e-08	6	4	5.054799782536916e-06	POL1, POL12, PRI1, PRI2
GO:0030880	CC	e	RNA polymerase complex	4/7	38/6920	2.6744972394375215e-08	5	4	5.054799782536916e-06	POL1, POL12, PRI1, PRI2
GO:0140513	CC	e	nuclear protein-containing complex	7/7	707/6920	1.1312850382575331e-07	2	7	1.7817739352556147e-05	HCS1, POB3, POL1, POL12, PRI1, PRI2, SPT16
GO:0035101	CC	e	FACT complex	2/7	2/6920	8.772025093004354e-07	4	2	0.00011842233875555877	POB3, SPT16
GO:0061695	CC	e	transferase complex, transferring phosphorus-containing groups	4/7	135/6920	4.634478070737403e-06	4	4	0.0005474477221058556	POL1, POL12, PRI1, PRI2
GO:0008023	CC	e	transcription elongation factor complex	2/7	22/6920	0.0002006890884306607	3	2	0.02107235428521937	POB3, SPT16
GO:0032991	CC	e	protein-containing complex	7/7	2176/6920	0.00030198995259705935	1	7	0.02677464062487781	HCS1, POB3, POL1, POL12, PRI1, PRI2, SPT16
GO:0005657	CC	e	replication fork	2/7	29/6920	0.00035153699446181753	2	2	0.02677464062487781	POL1, PRI1
GO:0140535	CC	e	intracellular protein-containing complex	4/7	410/6920	0.00036832838954858367	2	4	0.02677464062487781	POL1, POL12, PRI1, PRI2
GO:1990234	CC	e	transferase complex	4/7	410/6920	0.00036832838954858367	3	4	0.02677464062487781	POL1, POL12, PRI1, PRI2
GO:1902494	CC	e	catalytic complex	5/7	851/6920	0.00047163360728854015	2	5	0.03183526849197646	HCS1, POL1, POL12, PRI1, PRI2
