# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005871	CC	e	kinesin complex	5/6	6/6920	2.726017649894735e-16	3	5	2.5760866791505244e-13	CIK1, KIP1, KIP2, KIP3, VIK1
GO:0005875	CC	e	microtubule associated complex	5/6	21/6920	9.228574464909751e-13	2	5	4.3605014346698574e-10	CIK1, KIP1, KIP2, KIP3, VIK1
GO:0005856	CC	e	cytoskeleton	6/6	188/6920	3.7175610879655913e-10	5	6	1.1710317427091613e-07	CIK1, CIN8, KIP1, KIP2, KIP3, VIK1
GO:0005874	CC	e	microtubule	5/6	69/6920	5.067293246855673e-10	6	5	1.1971480295696526e-07	CIK1, CIN8, KIP1, KIP2, KIP3
GO:0099513	CC	e	polymeric cytoskeletal fiber	5/6	78/6920	9.508300238571089e-10	5	5	1.6582272426919643e-07	CIK1, CIN8, KIP1, KIP2, KIP3
GO:0099512	CC	e	supramolecular fiber	5/6	82/6920	1.2283164760681219e-09	4	5	1.6582272426919643e-07	CIK1, CIN8, KIP1, KIP2, KIP3
GO:0099081	CC	e	supramolecular polymer	5/6	82/6920	1.2283164760681219e-09	3	5	1.6582272426919643e-07	CIK1, CIN8, KIP1, KIP2, KIP3
GO:0005881	CC	e	cytoplasmic microtubule	3/6	15/6920	1.6419739805392967e-07	7	3	1.939581764512044e-05	CIN8, KIP2, KIP3
GO:0005876	CC	e	spindle microtubule	3/6	19/6920	3.4923098003424344e-07	7	3	3.666925290359556e-05	CIN8, KIP1, KIP3
GO:0099080	CC	e	supramolecular complex	5/6	275/6920	5.554775857617369e-07	2	5	5.249263185448414e-05	CIK1, CIN8, KIP1, KIP2, KIP3
GO:0000235	CC	e	astral microtubule	2/6	4/6920	3.7565415108831364e-06	8	2	0.00032272106616223307	CIN8, KIP3
GO:0005819	CC	e	spindle	3/6	44/6920	4.734417197110456e-06	5	3	0.0003728353542724484	CIK1, CIN8, KIP1
GO:0035371	CC	e	microtubule plus-end	2/6	5/6920	6.258488850844821e-06	3	2	0.0004549439972344889	KIP2, KIP3
GO:1990752	CC	e	microtubule end	2/6	6/6920	9.384113953244532e-06	2	2	0.0006334276918440059	KIP2, KIP3
GO:0005816	CC	e	spindle pole body	3/6	67/6920	1.6996618383742576e-05	3	3	0.0010707869581757824	CIK1, KIP2, VIK1
GO:0005815	CC	e	microtubule organizing center	3/6	75/6920	2.3895092968263897e-05	2	3	0.0014113039284380862	CIK1, KIP2, VIK1
GO:0043232	CC	e	intracellular membraneless organelle	6/6	1210/6920	2.8289502031080474e-05	4	6	0.0014851988566317248	CIK1, CIN8, KIP1, KIP2, KIP3, VIK1
GO:0043228	CC	e	membraneless organelle	6/6	1210/6920	2.8289502031080474e-05	3	6	0.0014851988566317248	CIK1, CIN8, KIP1, KIP2, KIP3, VIK1
GO:0072686	CC	e	mitotic spindle	2/6	19/6920	0.00010644373595376028	6	2	0.005294175288226498	CIN8, KIP1
GO:1904511	CC	e	cytoplasmic microtubule plus-end	1/6	1/6920	0.0008670520231213874	4	1	0.03724382553862323	KIP2
GO:1903754	CC	e	cortical microtubule plus-end	1/6	1/6920	0.0008670520231213874	5	1	0.03724382553862323	KIP2
GO:0061673	CC	e	mitotic spindle astral microtubule	1/6	1/6920	0.0008670520231213874	9	1	0.03724382553862323	KIP3
