# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005685	CC	e	U1 snRNP	10/10	19/6920	1.3399731813503266e-27	5	10	1.2662746563760586e-24	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0071004	CC	e	U2-type prespliceosome	10/10	31/6920	6.433426966899546e-25	5	10	2.026529494573357e-22	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0071010	CC	e	prespliceosome	10/10	31/6920	6.433426966899546e-25	4	10	2.026529494573357e-22	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0005684	CC	e	U2-type spliceosomal complex	10/10	61/6920	1.3080494238119808e-21	4	10	2.947639066967076e-19	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0097525	CC	e	spliceosomal snRNP complex	10/10	62/6920	1.5595973899296699e-21	4	10	2.947639066967076e-19	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0030532	CC	e	small nuclear ribonucleoprotein complex	10/10	64/6920	2.197168649963812e-21	3	10	3.4605406236930035e-19	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0120114	CC	e	Sm-like protein family complex	10/10	67/6920	3.59724416187684e-21	2	10	4.856279618533734e-19	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0005681	CC	e	spliceosomal complex	10/10	99/6920	2.2598254334640386e-19	3	10	2.6694187932793954e-17	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0000243	CC	e	commitment complex	6/10	13/6920	2.3597484878971004e-15	5	6	2.4777359122919553e-13	NAM8, PRP39, PRP42, SNP1, SNU56, YHC1
GO:1990904	CC	e	ribonucleoprotein complex	10/10	622/6920	3.2217152594726786e-11	2	10	3.0445209202016812e-09	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0140513	CC	e	nuclear protein-containing complex	10/10	707/6920	1.1700151963970345e-10	2	10	1.005149418722907e-08	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0032991	CC	e	protein-containing complex	10/10	2176/6920	9.318779933238943e-06	1	10	0.0007338539197425667	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
GO:0005634	CC	e	nucleus	10/10	2331/6920	1.8569139415962744e-05	5	10	0.0013498335960065225	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SNP1, SNU56, SNU71, YHC1
