# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0098800	CC	e	inner mitochondrial membrane protein complex	10/10	35/6920	2.6628793358645074e-24	3	10	2.5164209723919595e-21	MDJ2, MGE1, PAM17, PAM18, SSC1, TIM17, TIM21, TIM23, TIM44, TIM50
GO:0001405	CC	e	PAM complex, Tim23 associated import motor	6/10	7/6920	9.654715678261174e-18	4	6	4.561853157978404e-15	MDJ2, MGE1, PAM17, PAM18, SSC1, TIM44
GO:0098798	CC	e	mitochondrial protein-containing complex	10/10	156/6920	2.5416168382417767e-17	2	10	8.006093040461597e-15	MDJ2, MGE1, PAM17, PAM18, SSC1, TIM17, TIM21, TIM23, TIM44, TIM50
GO:0005744	CC	e	TIM23 mitochondrial import inner membrane translocase complex	5/10	7/6920	4.002900365282946e-14	4	5	9.45685211298096e-12	PAM18, TIM17, TIM21, TIM23, TIM50
GO:0098796	CC	e	membrane protein complex	10/10	336/6920	6.403786060125213e-14	2	10	1.2103155653636653e-11	MDJ2, MGE1, PAM17, PAM18, SSC1, TIM17, TIM21, TIM23, TIM44, TIM50
GO:0005743	CC	e	mitochondrial inner membrane	9/10	262/6920	1.3524993857851518e-12	5	9	2.1301865326116141e-10	MDJ2, PAM17, PAM18, SSC1, TIM17, TIM21, TIM23, TIM44, TIM50
GO:0019866	CC	e	organelle inner membrane	9/10	282/6920	2.641306414075937e-12	4	9	3.565763659002515e-10	MDJ2, PAM17, PAM18, SSC1, TIM17, TIM21, TIM23, TIM44, TIM50
GO:0031966	CC	e	mitochondrial membrane	9/10	422/6920	1.0181405744691985e-10	4	9	1.2026785535917407e-08	MDJ2, PAM17, PAM18, SSC1, TIM17, TIM21, TIM23, TIM44, TIM50
GO:0005739	CC	e	mitochondrion	10/10	1249/6920	3.5620659868772503e-08	5	10	3.7401692862211124e-06	MDJ2, MGE1, PAM17, PAM18, SSC1, TIM17, TIM21, TIM23, TIM44, TIM50
GO:0031090	CC	e	organelle membrane	9/10	1298/6920	2.338304362137674e-06	3	9	0.00022096976222201018	MDJ2, PAM17, PAM18, SSC1, TIM17, TIM21, TIM23, TIM44, TIM50
GO:0032991	CC	e	protein-containing complex	10/10	2176/6920	9.318779933238943e-06	1	10	0.0008005679124464365	MDJ2, MGE1, PAM17, PAM18, SSC1, TIM17, TIM21, TIM23, TIM44, TIM50
GO:0016020	CC	e	membrane	9/10	2112/6920	0.0001648745659637373	2	9	0.012983872069644312	MDJ2, PAM17, PAM18, SSC1, TIM17, TIM21, TIM23, TIM44, TIM50
