# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0008380	BP	e	RNA splicing	9/9	155/6920	1.1259688441723664e-15	5	9	5.163693119374472e-12	CUS1, HSH155, HSH49, LEA1, MSL1, PRP11, PRP21, PRP9, RSE1
GO:0000398	BP	e	mRNA splicing, via spliceosome	8/9	107/6920	2.2297593316466482e-14	9	8	3.680763950288133e-11	CUS1, HSH155, HSH49, LEA1, MSL1, PRP21, PRP9, RSE1
GO:0000377	BP	e	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	8/9	108/6920	2.4078263957401656e-14	7	8	3.680763950288133e-11	CUS1, HSH155, HSH49, LEA1, MSL1, PRP21, PRP9, RSE1
GO:0006397	BP	e	mRNA processing	9/9	228/6920	3.919926128544498e-14	8	9	4.494195306376267e-11	CUS1, HSH155, HSH49, LEA1, MSL1, PRP11, PRP21, PRP9, RSE1
GO:0000375	BP	e	RNA splicing, via transesterification reactions	8/9	119/6920	5.3564805795485444e-14	6	8	4.912963987561925e-11	CUS1, HSH155, HSH49, LEA1, MSL1, PRP21, PRP9, RSE1
GO:0016071	BP	e	mRNA metabolic process	9/9	340/6920	1.5074520121790718e-12	7	9	1.1521958213088706e-09	CUS1, HSH155, HSH49, LEA1, MSL1, PRP11, PRP21, PRP9, RSE1
GO:0006396	BP	e	RNA processing	9/9	687/6920	8.934367535480665e-10	4	9	5.853287073959191e-07	CUS1, HSH155, HSH49, LEA1, MSL1, PRP11, PRP21, PRP9, RSE1
GO:0000245	BP	e	spliceosomal complex assembly	4/9	18/6920	4.006228144767308e-09	7	4	2.296570283987859e-06	CUS1, HSH155, PRP11, RSE1
GO:0016070	BP	e	RNA metabolic process	9/9	1035/6920	3.6359771171368615e-08	6	9	1.8527323399099608e-05	CUS1, HSH155, HSH49, LEA1, MSL1, PRP11, PRP21, PRP9, RSE1
GO:0090304	BP	e	nucleic acid metabolic process	9/9	1452/6920	7.730654315278111e-07	5	9	0.0003545278068986542	CUS1, HSH155, HSH49, LEA1, MSL1, PRP11, PRP21, PRP9, RSE1
GO:0006139	BP	e	nucleobase-containing compound metabolic process	9/9	1687/6920	2.992663280631791e-06	4	9	0.0012476685277252174	CUS1, HSH155, HSH49, LEA1, MSL1, PRP11, PRP21, PRP9, RSE1
GO:0022618	BP	e	protein-RNA complex assembly	4/9	172/6920	4.213373805397848e-05	6	4	0.01610211022629544	CUS1, HSH155, PRP11, RSE1
GO:0071826	BP	e	protein-RNA complex organization	4/9	182/6920	5.2612692799651066e-05	5	4	0.018560139167630753	CUS1, HSH155, PRP11, RSE1
