# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0019914	MF	e	cyclin-dependent protein kinase regulator activity	14/17	32/6920	4.868502446037537e-32	5	14	6.297407913949554e-29	BUR2, CKS1, CLB1, CLG1, CLN2, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0016538	MF	e	cyclin-dependent protein serine/threonine kinase regulator activity	14/17	32/6920	4.868502446037537e-32	6	14	6.297407913949554e-29	BUR2, CKS1, CLB1, CLG1, CLN2, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0019887	MF	e	protein kinase regulator activity	14/17	64/6920	4.878041597406275e-27	4	14	4.206497870830011e-24	BUR2, CKS1, CLB1, CLG1, CLN2, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0019207	MF	e	kinase regulator activity	14/17	67/6920	9.963139620566315e-27	3	14	6.4436605496012645e-24	BUR2, CKS1, CLB1, CLG1, CLN2, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0019901	MF	e	protein kinase binding	11/17	35/6920	1.16971693070754e-22	5	11	6.052115399480811e-20	CKS1, CLG1, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0019900	MF	e	kinase binding	11/17	36/6920	1.6830473654289691e-22	4	11	7.256739223941239e-20	CKS1, CLG1, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0030234	MF	e	enzyme regulator activity	14/17	328/6920	1.3191689509323397e-16	2	14	4.400182510104209e-14	BUR2, CKS1, CLB1, CLG1, CLN2, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0019899	MF	e	enzyme binding	12/17	166/6920	1.3607058400013015e-16	3	12	4.400182510104209e-14	CDC28, CKS1, CLG1, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0098772	MF	e	molecular function regulator activity	14/17	396/6920	1.8813213485009277e-15	1	14	5.407753698413222e-13	BUR2, CKS1, CLB1, CLG1, CLN2, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0005515	MF	e	protein binding	12/17	807/6920	2.0779887173419112e-08	2	12	5.375756811763524e-06	CDC28, CKS1, CLG1, PCL1, PCL10, PCL2, PCL5, PCL6, PCL7, PCL8, PCL9, PHO80
GO:0004693	MF	e	cyclin-dependent protein serine/threonine kinase activity	3/17	24/6920	2.4148147410240972e-05	7	3	0.00520593811252445	CDC28, PHO85, SGV1
GO:0097472	MF	e	cyclin-dependent protein kinase activity	3/17	24/6920	2.4148147410240972e-05	6	3	0.00520593811252445	CDC28, PHO85, SGV1
GO:0061575	MF	e	cyclin-dependent protein serine/threonine kinase activator activity	2/17	4/6920	3.398711628509479e-05	7	2	0.006763436140733863	BUR2, CKS1
GO:0043539	MF	e	protein serine/threonine kinase activator activity	2/17	9/6920	0.00020245352340267925	6	2	0.03741051893162366	BUR2, CKS1
