# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0003682	MF	e	chromatin binding	7/7	157/6920	2.709969063980417e-12	2	7	4.169949891586497e-09	SPT15, TAF1, TAF11, TAF12, TAF3, TAF4, TAF9
GO:0016251	MF	e	RNA polymerase II general transcription initiation factor activity	5/7	21/6920	3.2237726258882854e-12	2	5	4.169949891586497e-09	SPT15, TAF1, TAF11, TAF4, TAF9
GO:0140223	MF	e	general transcription initiation factor activity	5/7	34/6920	4.3944185805760516e-11	1	5	3.789453622650082e-08	SPT15, TAF1, TAF11, TAF4, TAF9
GO:0046982	MF	e	protein heterodimerization activity	4/7	30/6920	9.957194813930691e-09	4	4	6.439815745909675e-06	TAF11, TAF12, TAF3, TAF9
GO:0046983	MF	e	protein dimerization activity	4/7	54/6920	1.1394807991167544e-07	3	4	5.895673654630087e-05	TAF11, TAF12, TAF3, TAF9
GO:0005515	MF	e	protein binding	7/7	807/6920	2.8665441337073606e-07	2	7	0.00012359582789834902	SPT15, TAF1, TAF11, TAF12, TAF3, TAF4, TAF9
GO:0008134	MF	e	transcription factor binding	4/7	73/6920	3.89577271439257e-07	3	4	0.0001439766287447654	SPT15, TAF1, TAF12, TAF4
GO:0140296	MF	e	general transcription initiation factor binding	3/7	30/6920	2.544033299679872e-06	4	3	0.0008226767682839787	SPT15, TAF1, TAF12
GO:0061629	MF	e	RNA polymerase II-specific DNA-binding transcription factor binding	3/7	41/6920	6.647767102197097e-06	5	3	0.001910863721487099	SPT15, TAF12, TAF4
GO:0140297	MF	e	DNA-binding transcription factor binding	3/7	47/6920	1.0085586591336491e-05	4	3	0.0026091412511787503	SPT15, TAF12, TAF4
GO:0017025	MF	e	TBP-class protein binding	2/7	15/6920	9.153082285750749e-05	5	2	0.021526385339306533	TAF1, TAF12
