# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0061640	BP	e	cytoskeleton-dependent cytokinesis	7/8	19/6920	2.677707899981959e-18	4	7	9.444932116121445e-15	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28, SPR3
GO:0000910	BP	e	cytokinesis	7/8	20/6920	4.119028397785192e-18	3	7	9.444932116121445e-15	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28, SPR3
GO:0031106	BP	e	septin ring organization	6/8	35/6920	2.9650258390189437e-13	7	6	4.532536165913625e-10	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28
GO:0032185	BP	e	septin cytoskeleton organization	6/8	42/6920	9.565791746268942e-13	6	6	1.0967180237097342e-09	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28
GO:0044837	BP	e	actomyosin contractile ring organization	4/8	14/6920	7.306085664397198e-10	8	4	4.78652983670365e-07	CDC11, CDC12, SHS1, SPR28
GO:0000915	BP	e	actomyosin contractile ring assembly	4/8	14/6920	7.306085664397198e-10	9	4	4.78652983670365e-07	CDC11, CDC12, SHS1, SPR28
GO:0000912	BP	e	assembly of actomyosin apparatus involved in cytokinesis	4/8	14/6920	7.306085664397198e-10	5	4	4.78652983670365e-07	CDC11, CDC12, SHS1, SPR28
GO:0031032	BP	e	actomyosin structure organization	4/8	15/6920	9.958229658863373e-10	7	4	5.708555151943428e-07	CDC11, CDC12, SHS1, SPR28
GO:0000921	BP	e	septin ring assembly	4/8	16/6920	1.32714892001036e-09	8	4	6.086304947167512e-07	CDC10, CDC12, CDC3, SHS1
GO:0000281	BP	e	mitotic cytokinesis	4/8	16/6920	1.32714892001036e-09	5	4	6.086304947167512e-07	CDC10, CDC11, CDC12, CDC3
GO:0007010	BP	e	cytoskeleton organization	6/8	183/6920	8.451646082766678e-09	5	6	3.523568085051635e-06	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28
GO:0032506	BP	e	cytokinetic process	4/8	32/6920	2.602829470441785e-08	3	4	9.947146626205021e-06	CDC11, CDC12, SHS1, SPR28
GO:0051301	BP	e	cell division	6/8	224/6920	2.8565119181256974e-08	2	6	1.0076895120403422e-05	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28
GO:0030866	BP	e	cortical actin cytoskeleton organization	4/8	34/6920	3.3536379262218916e-08	7	4	1.0985559664038282e-05	CDC11, CDC12, SHS1, SPR28
GO:0030865	BP	e	cortical cytoskeleton organization	4/8	35/6920	3.7846081359260286e-08	6	4	1.1570808607571178e-05	CDC11, CDC12, SHS1, SPR28
GO:0032186	BP	e	cellular bud neck septin ring organization	3/8	9/6920	8.493275654885432e-08	8	3	2.4343851345815368e-05	CDC11, SHS1, SPR28
GO:0090529	BP	e	cell septum assembly	3/8	10/6920	1.2126669846420795e-07	5	3	3.089605995315876e-05	CDC11, SHS1, SPR28
GO:0000917	BP	e	division septum assembly	3/8	10/6920	1.2126669846420795e-07	6	3	3.089605995315876e-05	CDC11, SHS1, SPR28
GO:1903047	BP	e	mitotic cell cycle process	6/8	315/6920	2.2009444340635263e-07	3	6	5.092320574020132e-05	CDC10, CDC11, CDC12, CDC3, SHS1, SPR28
GO:0097271	BP	e	protein localization to bud neck	3/8	12/6920	2.220811414749294e-07	5	3	5.092320574020132e-05	CDC11, SHS1, SPR28
