# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0043137	BP	e	DNA replication, removal of RNA primer	3/3	6/6920	3.6228575942693396e-10	8	3	1.6614424927319191e-06	POL3, POL31, POL32
GO:0006278	BP	e	RNA-templated DNA biosynthetic process	3/3	68/6920	9.078156559720111e-07	8	3	0.0020816212991438213	POL3, POL31, POL32
GO:0006273	BP	e	lagging strand elongation	2/3	6/6920	1.8789950912677927e-06	9	2	0.00252698757374554	POL31, POL32
GO:0071897	BP	e	DNA biosynthetic process	3/3	97/6920	2.670770618495357e-06	7	3	0.00252698757374554	POL3, POL31, POL32
GO:0006260	BP	e	DNA replication	3/3	98/6920	2.7551107432899472e-06	7	3	0.00252698757374554	POL3, POL31, POL32
GO:0006272	BP	e	leading strand elongation	2/3	12/6920	8.262796229553856e-06	9	2	0.006315530584788997	POL31, POL32
GO:0006401	BP	e	RNA catabolic process	3/3	162/6920	1.2598849569831055e-05	7	3	0.00777409710380424	POL3, POL31, POL32
GO:0141188	BP	e	nucleic acid catabolic process	3/3	166/6920	1.3561442832628417e-05	6	3	0.00777409710380424	POL3, POL31, POL32
GO:0006284	BP	e	base-excision repair	2/3	19/6920	2.1393698665679306e-05	8	2	0.010901278008978367	POL31, POL32
GO:0034655	BP	e	nucleobase-containing compound catabolic process	3/3	215/6920	2.958706282943898e-05	5	3	0.013568627013580718	POL3, POL31, POL32
GO:0006271	BP	e	DNA strand elongation involved in DNA replication	2/3	24/6920	3.451351515756629e-05	8	2	0.01438899822841809	POL31, POL32
GO:0022616	BP	e	DNA strand elongation	2/3	27/6920	4.387947152457517e-05	7	2	0.016769271367641808	POL31, POL32
GO:0006301	BP	e	postreplication repair	2/3	32/6920	6.197636977946938e-05	8	2	0.021863356292972813	POL31, POL32
GO:0006281	BP	e	DNA repair	3/3	319/6920	9.708387055390406e-05	7	3	0.031801902168586006	POL3, POL31, POL32
GO:0141187	BP	e	nucleic acid biosynthetic process	3/3	343/6920	0.00012076598344757954	6	3	0.03692218667270665	POL3, POL31, POL32
GO:0006974	BP	e	DNA damage response	3/3	370/6920	0.00015168614918598182	4	3	0.04347704251043204	POL3, POL31, POL32
