# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0003723	MF	e	RNA binding	21/21	1124/6920	2.2668290924507276e-17	3	21	5.864286862170032e-14	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0003676	MF	e	nucleic acid binding	21/21	1751/6920	2.6772167705641664e-13	2	21	3.4629798927247493e-10	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0036002	MF	e	pre-mRNA binding	5/21	19/6920	1.7441607055000266e-09	4	5	1.5040479150428562e-06	MSL5, MUD2, PRP39, PRP42, YHC1
GO:0030619	MF	e	U1 snRNA binding	3/21	7/6920	8.36656602425668e-07	5	3	0.0005411076576188009	MUD1, SNP1, YHC1
GO:0030627	MF	e	pre-mRNA 5'-splice site binding	3/21	8/6920	1.3360380579385384e-06	5	3	0.0006007606844941351	PRP39, PRP42, YHC1
GO:0003729	MF	e	mRNA binding	10/21	547/6920	1.3933374978603829e-06	4	10	0.0006007606844941351	LUC7, MSL5, MUD2, NAM8, SMD1, SMD3, SNP1, SNU56, STO1, YHC1
GO:0005488	MF	e	binding	21/21	3679/6920	1.8011217052098745e-06	1	21	0.0006656431216254207	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:1990935	MF	e	splicing factor binding	2/21	2/6920	8.772025093004353e-06	3	2	0.002836653614450283	SME1, SMX3
GO:0045131	MF	e	pre-mRNA branch point binding	2/21	4/6920	5.243960261672923e-05	5	2	0.013732018665402733	MSL5, MUD2
GO:0017069	MF	e	snRNA binding	3/21	25/6920	5.308086070893983e-05	4	3	0.013732018665402733	MUD1, SNP1, YHC1
GO:0000339	MF	e	RNA cap binding	2/21	7/6920	0.00018253265670560868	4	2	0.03935099857478414	CBC2, STO1
GO:0008187	MF	e	poly-pyrimidine tract binding	2/21	8/6920	0.00024293152958816528	5	2	0.04834337438804489	MUD2, SMX3
GO:0003824	MF	p	catalytic activity	0/21	2580/6920	0.00010836927591678647	1	0	0.025486483345156963	
