# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0032774	BP	e	RNA biosynthetic process	58/125	249/6920	5.666301737169281e-52	7	58	2.598565976665832e-48	BDP1, BRF1, CCL1, CCR4, CDC36, CDC39, CHD1, EAF3, ESA1, HFI1, KIN28, NOT5, POP2, RAD3, RCO1, RPD3, RRN10, RRN11, RRN3, RRN5, RRN6, RRN7, RRN9, SPT15, SPT3, SSL1, SSL2, SUA7, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFA1, TFA2, TFB1, TFB2, TFB3, TFB4, TFC1, TFC3, TFC4, TFC6, TFC7, TFC8, TFG1, TFG2, TOA1, TOA2
GO:0006355	BP	e	regulation of DNA-templated transcription	75/125	581/6920	1.1421011047200631e-49	9	75	1.7458918887487364e-46	ADA2, ARP4, ASH1, CAF130, CAF16, CAF4, CAF40, CCL1, CCR4, CDC36, CDC39, CHD1, CTI6, DEP1, EAF3, EPL1, ESA1, GCN5, HAP2, HAP3, HAP4, HAP5, HAT2, HDA1, HDA2, HDA3, HFI1, HOS2, HST1, KIN28, MOT2, NGG1, NOT3, NOT5, NTO1, PHO23, POP2, RCO1, RFM1, RPD3, RTG2, RXT2, RXT3, SAP30, SAS3, SDS3, SET3, SGF29, SGF73, SIF2, SIN3, SNT1, SPT20, SPT3, SPT7, SPT8, SRB8, SSL1, SSN2, SSN3, SSN8, STB1, SUM1, SWC4, TAF14, TAF6, TFB3, TFB4, TFG1, TRA1, UME1, UME6, YAF9, YNG1, YNG2
GO:2001141	BP	e	regulation of RNA biosynthetic process	75/125	581/6920	1.1421011047200631e-49	8	75	1.7458918887487364e-46	ADA2, ARP4, ASH1, CAF130, CAF16, CAF4, CAF40, CCL1, CCR4, CDC36, CDC39, CHD1, CTI6, DEP1, EAF3, EPL1, ESA1, GCN5, HAP2, HAP3, HAP4, HAP5, HAT2, HDA1, HDA2, HDA3, HFI1, HOS2, HST1, KIN28, MOT2, NGG1, NOT3, NOT5, NTO1, PHO23, POP2, RCO1, RFM1, RPD3, RTG2, RXT2, RXT3, SAP30, SAS3, SDS3, SET3, SGF29, SGF73, SIF2, SIN3, SNT1, SPT20, SPT3, SPT7, SPT8, SRB8, SSL1, SSN2, SSN3, SSN8, STB1, SUM1, SWC4, TAF14, TAF6, TFB3, TFB4, TFG1, TRA1, UME1, UME6, YAF9, YNG1, YNG2
GO:0051252	BP	e	regulation of RNA metabolic process	75/125	638/6920	1.3005193144909621e-46	7	75	1.491045394063888e-43	ADA2, ARP4, ASH1, CAF130, CAF16, CAF4, CAF40, CCL1, CCR4, CDC36, CDC39, CHD1, CTI6, DEP1, EAF3, EPL1, ESA1, GCN5, HAP2, HAP3, HAP4, HAP5, HAT2, HDA1, HDA2, HDA3, HFI1, HOS2, HST1, KIN28, MOT2, NGG1, NOT3, NOT5, NTO1, PHO23, POP2, RCO1, RFM1, RPD3, RTG2, RXT2, RXT3, SAP30, SAS3, SDS3, SET3, SGF29, SGF73, SIF2, SIN3, SNT1, SPT20, SPT3, SPT7, SPT8, SRB8, SSL1, SSN2, SSN3, SSN8, STB1, SUM1, SWC4, TAF14, TAF6, TFB3, TFB4, TFG1, TRA1, UME1, UME6, YAF9, YNG1, YNG2
GO:0006325	BP	e	chromatin organization	59/125	324/6920	3.1640238881700224e-46	4	59	2.902042710229545e-43	ADA2, AHC1, ARP4, ASH1, CHD1, CTI6, DEP1, EAF1, EAF3, EAF5, EAF6, EPL1, ESA1, GCN5, HAT1, HAT2, HDA1, HDA2, HDA3, HFI1, HIF1, HOS2, HOS4, HST1, NGG1, NTO1, PHO23, RCO1, RPD3, RRN5, RXT2, RXT3, SAP30, SAS3, SDS3, SET3, SGF29, SGF73, SIF2, SIN3, SPT20, SPT3, SPT7, SPT8, SUM1, SWC4, TAF1, TAF10, TAF12, TAF14, TAF5, TAF6, TAF9, TRA1, UME1, UME6, YAF9, YNG1, YNG2
GO:0019219	BP	e	regulation of nucleobase-containing compound metabolic process	77/125	725/6920	7.778990182850482e-45	6	77	5.945741496425385e-42	ADA2, ARP4, ASH1, CAF130, CAF16, CAF4, CAF40, CCL1, CCR4, CDC36, CDC39, CHD1, CTI6, DEP1, EAF3, EPL1, ESA1, GCN5, HAP2, HAP3, HAP4, HAP5, HAT2, HDA1, HDA2, HDA3, HFI1, HOS2, HST1, KIN28, MOT2, NGG1, NOT3, NOT5, NTO1, PHO23, POP2, RAD3, RCO1, RFM1, RPD3, RTG2, RXT2, RXT3, SAP30, SAS3, SDS3, SET3, SGF29, SGF73, SIF2, SIN3, SNT1, SPT20, SPT3, SPT7, SPT8, SRB8, SSL1, SSL2, SSN2, SSN3, SSN8, STB1, SUM1, SWC4, TAF14, TAF6, TFB3, TFB4, TFG1, TRA1, UME1, UME6, YAF9, YNG1, YNG2
GO:0006357	BP	e	regulation of transcription by RNA polymerase II	66/125	487/6920	7.103362729736301e-44	10	66	4.653717354081525e-41	ADA2, ARP4, ASH1, CAF130, CAF16, CAF4, CAF40, CCL1, CCR4, CDC36, CDC39, CHD1, DEP1, EAF3, EPL1, ESA1, GCN5, HAP2, HAP3, HAP4, HAP5, HDA1, HDA2, HDA3, HFI1, KIN28, MOT2, NGG1, NOT3, NOT5, NTO1, PHO23, POP2, RCO1, RFM1, RPD3, RTG2, RXT2, SAP30, SAS3, SDS3, SGF29, SGF73, SIF2, SIN3, SNT1, SPT20, SPT3, SPT7, SPT8, SRB8, SSL1, SSN2, SSN3, SSN8, STB1, SUM1, SWC4, TAF14, TFB3, TFG1, TRA1, UME1, UME6, YAF9, YNG1
GO:0141187	BP	e	nucleic acid biosynthetic process	58/125	343/6920	2.1252874469379354e-43	6	58	1.2183210289571714e-40	BDP1, BRF1, CCL1, CCR4, CDC36, CDC39, CHD1, EAF3, ESA1, HFI1, KIN28, NOT5, POP2, RAD3, RCO1, RPD3, RRN10, RRN11, RRN3, RRN5, RRN6, RRN7, RRN9, SPT15, SPT3, SSL1, SSL2, SUA7, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFA1, TFA2, TFB1, TFB2, TFB3, TFB4, TFC1, TFC3, TFC4, TFC6, TFC7, TFC8, TFG1, TFG2, TOA1, TOA2
GO:0006351	BP	e	DNA-templated transcription	45/125	166/6920	1.0947769823967232e-42	8	45	5.57849693474597e-40	BDP1, BRF1, CCL1, CHD1, HFI1, KIN28, RAD3, RRN10, RRN11, RRN5, RRN6, RRN7, RRN9, SPT15, SPT3, SSL1, SSL2, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFA1, TFA2, TFB1, TFB2, TFB3, TFB4, TFC1, TFC3, TFC4, TFC6, TFC7, TFC8, TFG2, TOA1
GO:0006352	BP	e	DNA-templated transcription initiation	29/125	56/6920	4.466277455282845e-37	8	29	2.048234840992713e-34	BRF1, CCL1, RRN11, RRN3, RRN5, RRN6, SPT15, SSL1, SSL2, SUA7, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF4, TAF5, TAF6, TAF7, TAF9, TFA1, TFA2, TFC1, TFC3, TFG1, TFG2, TOA1, TOA2
GO:0006366	BP	e	transcription by RNA polymerase II	30/125	65/6920	2.2837039350921573e-36	9	30	9.520969314847848e-34	CCL1, CHD1, HFI1, KIN28, RAD3, SPT3, SSL1, SSL2, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFA1, TFA2, TFB1, TFB2, TFB3, TFB4, TFG2, TOA1
GO:0010468	BP	e	regulation of gene expression	77/125	953/6920	5.1269479427171466e-36	7	77	1.959348605441736e-33	ADA2, ARP4, ASH1, CAF130, CAF16, CAF4, CAF40, CCL1, CCR4, CDC36, CDC39, CHD1, CTI6, DEP1, EAF3, EPL1, ESA1, GCN5, HAP2, HAP3, HAP4, HAP5, HAT1, HAT2, HDA1, HDA2, HDA3, HFI1, HIF1, HOS2, HST1, KIN28, MOT2, NGG1, NOT3, NOT5, NTO1, PHO23, POP2, RCO1, RFM1, RPD3, RTG2, RXT2, RXT3, SAP30, SAS3, SDS3, SET3, SGF29, SGF73, SIF2, SIN3, SNT1, SPT20, SPT3, SPT7, SPT8, SRB8, SSL1, SSN2, SSN3, SSN8, STB1, SUM1, SWC4, TAF14, TAF6, TFB3, TFB4, TFG1, TRA1, UME1, UME6, YAF9, YNG1, YNG2
GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	58/125	476/6920	4.400061391825334e-35	5	58	1.4752658958821985e-32	BDP1, BRF1, CCL1, CCR4, CDC36, CDC39, CHD1, EAF3, ESA1, HFI1, KIN28, NOT5, POP2, RAD3, RCO1, RPD3, RRN10, RRN11, RRN3, RRN5, RRN6, RRN7, RRN9, SPT15, SPT3, SSL1, SSL2, SUA7, TAF1, TAF10, TAF11, TAF12, TAF13, TAF14, TAF2, TAF3, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9, TFA1, TFA2, TFB1, TFB2, TFB3, TFB4, TFC1, TFC3, TFC4, TFC6, TFC7, TFC8, TFG1, TFG2, TOA1, TOA2
GO:0010556	BP	e	regulation of macromolecule biosynthetic process	77/125	982/6920	4.5036464331336195e-35	6	77	1.4752658958821985e-32	ADA2, ARP4, ASH1, CAF130, CAF16, CAF4, CAF40, CCL1, CCR4, CDC36, CDC39, CHD1, CTI6, DEP1, EAF3, EPL1, ESA1, GCN5, HAP2, HAP3, HAP4, HAP5, HAT1, HAT2, HDA1, HDA2, HDA3, HFI1, HIF1, HOS2, HST1, KIN28, MOT2, NGG1, NOT3, NOT5, NTO1, PHO23, POP2, RCO1, RFM1, RPD3, RTG2, RXT2, RXT3, SAP30, SAS3, SDS3, SET3, SGF29, SGF73, SIF2, SIN3, SNT1, SPT20, SPT3, SPT7, SPT8, SRB8, SSL1, SSN2, SSN3, SSN8, STB1, SUM1, SWC4, TAF14, TAF6, TFB3, TFB4, TFG1, TRA1, UME1, UME6, YAF9, YNG1, YNG2
