# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0016237	BP	e	microautophagy	3/3	57/6920	5.300240660416044e-07	5	3	0.002430690366866798	GTR2, MEH1, SLM4
GO:0032008	BP	e	positive regulation of TOR signaling	2/3	13/6920	9.764180873770952e-06	8	2	0.02008905499378587	GTR2, MEH1
GO:0071230	BP	e	cellular response to amino acid stimulus	2/3	15/6920	1.31415536374526e-05	5	2	0.02008905499378587	GTR2, MEH1
GO:0043200	BP	e	response to amino acid	2/3	18/6920	1.9143578042454563e-05	4	2	0.02017178098456982	GTR2, MEH1
GO:0006914	BP	e	autophagy	3/3	198/6920	2.3081153275938082e-05	4	3	0.02017178098456982	GTR2, MEH1, SLM4
GO:0061919	BP	e	process utilizing autophagic mechanism	3/3	207/6920	2.6391340145533998e-05	2	3	0.02017178098456982	GTR2, MEH1, SLM4
GO:0071229	BP	e	cellular response to acid chemical	2/3	25/6920	3.751106753106474e-05	4	2	0.021863356292972813	GTR2, MEH1
GO:0001101	BP	e	response to acid chemical	2/3	28/6920	4.725025068743524e-05	3	2	0.021863356292972813	GTR2, MEH1
GO:1902533	BP	e	positive regulation of intracellular signal transduction	2/3	30/6920	5.4364782202485424e-05	7	2	0.021863356292972813	GTR2, MEH1
GO:0009967	BP	e	positive regulation of signal transduction	2/3	31/6920	5.810846209752364e-05	6	2	0.021863356292972813	GTR2, MEH1
GO:0010647	BP	e	positive regulation of cell communication	2/3	31/6920	5.810846209752364e-05	5	2	0.021863356292972813	GTR2, MEH1
GO:0032006	BP	e	regulation of TOR signaling	2/3	32/6920	6.197636977946938e-05	7	2	0.021863356292972813	GTR2, MEH1
GO:0023056	BP	e	positive regulation of signaling	2/3	32/6920	6.197636977946938e-05	4	2	0.021863356292972813	GTR2, MEH1
