# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0044843	BP	e	cell cycle G1/S phase transition	10/10	61/6920	1.3080494238119808e-21	4	10	2.999357328800872e-18	CDC28, CLB1, CLB2, CLB3, CLB4, CLB5, CLB6, CLN1, CLN2, CLN3
GO:0000082	BP	e	G1/S transition of mitotic cell cycle	10/10	61/6920	1.3080494238119808e-21	5	10	2.999357328800872e-18	CDC28, CLB1, CLB2, CLB3, CLB4, CLB5, CLB6, CLN1, CLN2, CLN3
GO:0090068	BP	e	positive regulation of cell cycle process	10/10	84/6920	4.004958585837299e-20	6	10	5.888634646740809e-17	CDC28, CLB1, CLB2, CLB3, CLB4, CLB5, CLB6, CLN1, CLN2, CLN3
GO:0045787	BP	e	positive regulation of cell cycle	10/10	86/6920	5.136183730258011e-20	5	10	5.888634646740809e-17	CDC28, CLB1, CLB2, CLB3, CLB4, CLB5, CLB6, CLN1, CLN2, CLN3
GO:0044770	BP	e	cell cycle phase transition	10/10	94/6920	1.3114639517904875e-19	3	10	1.0023956138185292e-16	CDC28, CLB1, CLB2, CLB3, CLB4, CLB5, CLB6, CLN1, CLN2, CLN3
GO:0044772	BP	e	mitotic cell cycle phase transition	10/10	94/6920	1.3114639517904875e-19	4	10	1.0023956138185292e-16	CDC28, CLB1, CLB2, CLB3, CLB4, CLB5, CLB6, CLN1, CLN2, CLN3
GO:0001932	BP	e	regulation of protein phosphorylation	8/10	24/6920	2.53757318143358e-19	8	8	1.6624729442934853e-16	CLB1, CLB3, CLB4, CLB5, CLB6, CLN1, CLN2, CLN3
GO:0042325	BP	e	regulation of phosphorylation	8/10	28/6920	1.0712746963301623e-18	7	8	6.141082196712655e-16	CLB1, CLB3, CLB4, CLB5, CLB6, CLN1, CLN2, CLN3
GO:0010696	BP	e	positive regulation of mitotic spindle pole body separation	6/10	7/6920	9.654715678261174e-18	7	6	4.919614011167305e-15	CDC28, CLB1, CLB2, CLB3, CLB4, CLB5
GO:1902808	BP	e	positive regulation of cell cycle G1/S phase transition	7/10	17/6920	1.546721426372104e-17	8	7	5.911053717785391e-15	CLB1, CLB2, CLB5, CLB6, CLN1, CLN2, CLN3
GO:1900087	BP	e	positive regulation of G1/S transition of mitotic cell cycle	7/10	17/6920	1.546721426372104e-17	9	7	5.911053717785391e-15	CLB1, CLB2, CLB5, CLB6, CLN1, CLN2, CLN3
GO:0007089	BP	e	traversing start control point of mitotic cell cycle	7/10	17/6920	1.546721426372104e-17	10	7	5.911053717785391e-15	CLB1, CLB2, CLB5, CLB6, CLN1, CLN2, CLN3
GO:0045931	BP	e	positive regulation of mitotic cell cycle	8/10	44/6920	6.083522582286362e-17	6	8	2.1460795817204046e-14	CDC28, CLB1, CLB2, CLB5, CLB6, CLN1, CLN2, CLN3
GO:0010695	BP	e	regulation of mitotic spindle pole body separation	6/10	9/6920	1.1574169276130884e-16	6	6	3.7913671643097315e-14	CDC28, CLB1, CLB2, CLB3, CLB4, CLB5
GO:1902806	BP	e	regulation of cell cycle G1/S phase transition	7/10	24/6920	2.7452844011437983e-16	7	7	7.868671414778412e-14	CLB1, CLB2, CLB5, CLB6, CLN1, CLN2, CLN3
