# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005736	CC	e	RNA polymerase I complex	5/5	14/6920	1.5161514170640882e-14	8	5	1.4327630891255633e-11	RPA12, RPA190, RPA43, RPA49, RPC40
GO:0055029	CC	e	nuclear DNA-directed RNA polymerase complex	5/5	36/6920	2.8550297453637598e-12	7	5	8.980569061961333e-10	RPA12, RPA190, RPA43, RPA49, RPC40
GO:0030880	CC	e	RNA polymerase complex	5/5	38/6920	3.801299073846067e-12	5	5	8.980569061961333e-10	RPA12, RPA190, RPA43, RPA49, RPC40
GO:0000428	CC	e	DNA-directed RNA polymerase complex	5/5	38/6920	3.801299073846067e-12	6	5	8.980569061961333e-10	RPA12, RPA190, RPA43, RPA49, RPC40
GO:0061695	CC	e	transferase complex, transferring phosphorus-containing groups	5/5	135/6920	2.625624956393916e-09	4	5	4.962431167584502e-07	RPA12, RPA190, RPA43, RPA49, RPC40
GO:0005730	CC	e	nucleolus	5/5	365/6920	3.9775340171567415e-07	5	5	6.264616077021868e-05	RPA12, RPA190, RPA43, RPA49, RPC40
GO:0140535	CC	e	intracellular protein-containing complex	5/5	410/6920	7.134852964917395e-07	2	5	8.428045064808673e-05	RPA12, RPA190, RPA43, RPA49, RPC40
GO:1990234	CC	e	transferase complex	5/5	410/6920	7.134852964917395e-07	3	5	8.428045064808673e-05	RPA12, RPA190, RPA43, RPA49, RPC40
GO:0140513	CC	e	nuclear protein-containing complex	5/5	707/6920	1.099103201723515e-05	2	5	0.0011540583618096906	RPA12, RPA190, RPA43, RPA49, RPC40
GO:1902494	CC	e	catalytic complex	5/5	851/6920	2.7837658039014305e-05	2	5	0.002630658684686852	RPA12, RPA190, RPA43, RPA49, RPC40
GO:0043232	CC	e	intracellular membraneless organelle	5/5	1210/6920	0.0001623418311576112	4	5	0.012784419203661882	RPA12, RPA190, RPA43, RPA49, RPC40
GO:0043228	CC	e	membraneless organelle	5/5	1210/6920	0.0001623418311576112	3	5	0.012784419203661882	RPA12, RPA190, RPA43, RPA49, RPC40
