# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000502	CC	e	proteasome complex	17/18	40/6920	3.018511357493582e-39	5	17	2.8524932328314344e-36	RPN1, RPN10, RPN11, RPN12, RPN2, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:1905369	CC	e	endopeptidase complex	17/18	54/6920	1.6009878390508345e-36	4	17	7.564667539515192e-34	RPN1, RPN10, RPN11, RPN12, RPN2, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:1905368	CC	e	peptidase complex	17/18	80/6920	3.4335403531534146e-33	3	17	1.0815652112433256e-30	RPN1, RPN10, RPN11, RPN12, RPN2, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0008540	CC	e	proteasome regulatory particle, base subcomplex	9/18	10/6920	4.868263617654299e-24	2	9	1.1501272796708281e-21	RPN1, RPN10, RPN2, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0008541	CC	e	proteasome regulatory particle, lid subcomplex	8/18	10/6920	1.5121046410986187e-20	2	8	2.6704431568350038e-18	RPN11, RPN12, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9
GO:0140535	CC	e	intracellular protein-containing complex	17/18	410/6920	1.6955194646571453e-20	2	17	2.6704431568350038e-18	RPN1, RPN10, RPN11, RPN12, RPN2, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0034515	CC	e	proteasome storage granule	9/18	21/6920	1.412575119106655e-19	5	9	1.9069764107939843e-17	RPN1, RPN11, RPN12, RPN2, RPN5, RPN6, RPN8, RPN9, RPT6
GO:1902494	CC	e	catalytic complex	17/18	851/6920	4.65947853274265e-15	2	17	5.504009016802255e-13	RPN1, RPN10, RPN11, RPN12, RPN2, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0032991	CC	e	protein-containing complex	17/18	2176/6920	3.49100575900647e-08	1	17	3.665556046956793e-06	RPN1, RPN10, RPN11, RPN12, RPN2, RPN3, RPN5, RPN6, RPN7, RPN8, RPN9, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0005838	CC	e	proteasome regulatory particle	3/18	4/6920	5.902887334568862e-08	2	3	5.578228531167575e-06	RPN12, RPN7, RPN8
GO:0005634	CC	e	nucleus	15/18	2331/6920	2.086222618945127e-05	5	15	0.0017922548862755866	NAS6, RPN1, RPN10, RPN11, RPN12, RPN2, RPN5, RPN7, RPN9, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
