# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006413	BP	e	translational initiation	8/8	71/6920	8.190975020477418e-17	3	8	3.756381144390944e-13	GCD11, NIP1, PRT1, SUI1, SUI2, SUI3, TIF34, TIF5
GO:0022618	BP	e	protein-RNA complex assembly	8/8	172/6920	1.239901281497349e-13	6	8	2.843093638473421e-10	GCD11, NIP1, PRT1, SUI1, SUI2, SUI3, TIF34, TIF5
GO:0071826	BP	e	protein-RNA complex organization	8/8	182/6920	1.966657010441795e-13	5	8	3.0063630166286905e-10	GCD11, NIP1, PRT1, SUI1, SUI2, SUI3, TIF34, TIF5
GO:0001732	BP	e	formation of cytoplasmic translation initiation complex	4/8	9/6920	9.217791968828532e-11	7	4	1.0568198492261912e-07	NIP1, PRT1, TIF34, TIF5
GO:0065003	BP	e	protein-containing complex assembly	8/8	488/6920	5.797230101090798e-10	5	8	5.317219448720481e-07	GCD11, NIP1, PRT1, SUI1, SUI2, SUI3, TIF34, TIF5
GO:0001731	BP	e	formation of translation preinitiation complex	4/8	15/6920	9.958229658863373e-10	7	4	7.611406869257905e-07	GCD11, SUI1, SUI2, SUI3
GO:0006412	BP	e	translation	8/8	556/6920	1.6578205612683876e-09	5	8	1.0861092991395466e-06	GCD11, NIP1, PRT1, SUI1, SUI2, SUI3, TIF34, TIF5
GO:0043933	BP	e	protein-containing complex organization	8/8	583/6920	2.428340060685428e-09	4	8	1.3920459397879215e-06	GCD11, NIP1, PRT1, SUI1, SUI2, SUI3, TIF34, TIF5
GO:0022607	BP	e	cellular component assembly	8/8	737/6920	1.5999010905057788e-08	4	8	8.152384890066114e-06	GCD11, NIP1, PRT1, SUI1, SUI2, SUI3, TIF34, TIF5
GO:0009059	BP	e	macromolecule biosynthetic process	8/8	1118/6920	4.5450888811820964e-07	4	8	0.00019117656766298098	GCD11, NIP1, PRT1, SUI1, SUI2, SUI3, TIF34, TIF5
GO:0002183	BP	e	cytoplasmic translational initiation	3/8	15/6920	4.5855696561116244e-07	4	3	0.00019117656766298098	NIP1, PRT1, TIF34
GO:0019538	BP	e	protein metabolic process	8/8	1267/6920	1.240239039319127e-06	4	8	0.00047397801952645967	GCD11, NIP1, PRT1, SUI1, SUI2, SUI3, TIF34, TIF5
GO:0009058	BP	e	biosynthetic process	8/8	1748/6920	1.6378492790878316e-05	3	8	0.0057778283029975355	GCD11, NIP1, PRT1, SUI1, SUI2, SUI3, TIF34, TIF5
GO:0016043	BP	e	cellular component organization	8/8	1867/6920	2.7767813953030966e-05	3	8	0.009095942484900001	GCD11, NIP1, PRT1, SUI1, SUI2, SUI3, TIF34, TIF5
GO:0071840	BP	e	cellular component organization or biogenesis	8/8	2044/6920	5.7385179293538445e-05	2	8	0.017544562149344484	GCD11, NIP1, PRT1, SUI1, SUI2, SUI3, TIF34, TIF5
