# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0070971	CC	e	endoplasmic reticulum exit site	4/5	8/6920	3.66463339716106e-12	2	4	1.7315392801586006e-09	SEC16, SEC23, SEC24, SFB2
GO:0030127	CC	e	COPII vesicle coat	4/5	8/6920	3.66463339716106e-12	5	4	1.7315392801586006e-09	SEC13, SEC23, SEC24, SFB2
GO:0012507	CC	e	ER to Golgi transport vesicle membrane	4/5	16/6920	9.519225588010382e-11	7	4	2.99855606022327e-08	SEC13, SEC16, SEC23, SEC24
GO:0030658	CC	e	transport vesicle membrane	4/5	20/6920	2.532927390595962e-10	6	4	5.98404096028296e-08	SEC13, SEC16, SEC23, SEC24
GO:0030120	CC	e	vesicle coat	4/5	23/6920	4.627713982195091e-10	4	4	8.746379426348723e-08	SEC13, SEC23, SEC24, SFB2
GO:0030117	CC	e	membrane coat	4/5	36/6920	3.073796399602258e-09	3	4	4.149625139463048e-07	SEC13, SEC23, SEC24, SFB2
GO:0030662	CC	e	coated vesicle membrane	4/5	36/6920	3.073796399602258e-09	6	4	4.149625139463048e-07	SEC13, SEC16, SEC23, SEC24
GO:0005789	CC	e	endoplasmic reticulum membrane	5/5	406/6920	6.791892104319978e-07	4	5	8.022922548227975e-05	SEC13, SEC16, SEC23, SEC24, SFB2
GO:0030659	CC	e	cytoplasmic vesicle membrane	4/5	149/6920	1.0155337199423359e-06	5	4	9.85855953997357e-05	SEC13, SEC16, SEC23, SEC24
GO:0012506	CC	e	vesicle membrane	4/5	150/6920	1.043233813753817e-06	4	4	9.85855953997357e-05	SEC13, SEC16, SEC23, SEC24
GO:0098588	CC	e	bounding membrane of organelle	5/5	635/6920	6.413725780705906e-06	4	5	0.0005509973511606438	SEC13, SEC16, SEC23, SEC24, SFB2
GO:0005783	CC	e	endoplasmic reticulum	5/5	675/6920	8.71300139955287e-06	5	5	0.0006861488602147885	SEC13, SEC16, SEC23, SEC24, SFB2
GO:0098796	CC	e	membrane protein complex	4/5	336/6920	2.6271799048322422e-05	2	4	0.00190975770005113	SEC13, SEC23, SEC24, SFB2
GO:0000139	CC	e	Golgi membrane	3/5	146/6920	8.920445563558987e-05	5	3	0.006021300755402316	SEC23, SEC24, SFB2
GO:0031090	CC	e	organelle membrane	5/5	1298/6920	0.0002307389817791396	3	5	0.014536555852085796	SEC13, SEC16, SEC23, SEC24, SFB2
GO:0005794	CC	e	Golgi apparatus	3/5	265/6920	0.0005244045885964322	5	3	0.030972646013976778	SEC23, SEC24, SFB2
GO:0097708	CC	e	intracellular vesicle	3/5	279/6920	0.0006104277861962021	5	3	0.0319928600723708	SEC13, SEC23, SEC24
GO:0031410	CC	e	cytoplasmic vesicle	3/5	279/6920	0.0006104277861962021	6	3	0.0319928600723708	SEC13, SEC23, SEC24
GO:0031982	CC	e	vesicle	3/5	284/6920	0.0006432426892857622	4	3	0.0319928600723708	SEC13, SEC23, SEC24
