# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000178	CC	e	exosome (RNase complex)	12/14	13/6920	4.743259732754323e-35	4	12	4.482380447452835e-32	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:1905354	CC	e	exoribonuclease complex	12/14	18/6920	6.764325252914361e-32	3	12	3.1758682301885734e-29	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0000176	CC	e	nuclear exosome (RNase complex)	11/14	12/6920	1.0082121365678011e-31	5	11	3.1758682301885734e-29	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0000177	CC	e	cytoplasmic exosome (RNase complex)	10/14	10/6920	1.4519833234446266e-29	5	10	3.43031060163793e-27	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, SKI6
GO:0005730	CC	e	nucleolus	12/14	365/6920	3.221765880435766e-14	5	12	6.089137514023598e-12	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:1902494	CC	e	catalytic complex	12/14	851/6920	8.016485702857028e-10	2	12	1.262596498199982e-07	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0140513	CC	e	nuclear protein-containing complex	11/14	707/6920	3.212843923449519e-09	2	11	4.33733929665685e-07	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0043232	CC	e	intracellular membraneless organelle	12/14	1210/6920	5.013369178058862e-08	4	12	5.264037636961805e-06	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0043228	CC	e	membraneless organelle	12/14	1210/6920	5.013369178058862e-08	3	12	5.264037636961805e-06	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0032991	CC	e	protein-containing complex	13/14	2176/6920	2.847008660984001e-06	1	13	0.00026904231846298807	CSL4, DIS3, LRP1, MTR3, NRD1, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0005634	CC	e	nucleus	13/14	2331/6920	6.775791564387877e-06	5	13	0.0005821020934860494	CSL4, DIS3, LRP1, MTR3, NRD1, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
