# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0003968	MF	e	RNA-directed RNA polymerase activity	6/9	12/6920	5.088845094043256e-16	7	6	1.3164842258289903e-12	RPB11, RPB2, RPB3, RPB4, RPB7, RPB9
GO:0034062	MF	e	5'-3' RNA polymerase activity	6/9	39/6920	1.778862577221906e-12	6	6	1.8039996959529552e-09	RPB11, RPB2, RPB3, RPB4, RPB7, RPB9
GO:0097747	MF	e	RNA polymerase activity	6/9	40/6920	2.0919981012210536e-12	5	6	1.8039996959529552e-09	RPB11, RPB2, RPB3, RPB4, RPB7, RPB9
GO:0016779	MF	e	nucleotidyltransferase activity	6/9	143/6920	5.599336632993369e-09	4	6	3.6213709673884616e-06	RPB11, RPB2, RPB3, RPB4, RPB7, RPB9
GO:0003899	MF	e	DNA-directed RNA polymerase activity	4/9	37/6920	8.552040470625828e-08	7	4	4.4248257395018033e-05	RPB11, RPB2, RPB3, RPB9
GO:0140098	MF	e	catalytic activity, acting on RNA	6/9	351/6920	1.2046619934249458e-06	3	6	0.0005194100961650558	RPB11, RPB2, RPB3, RPB4, RPB7, RPB9
GO:0003677	MF	e	DNA binding	7/9	676/6920	2.4898459153694657e-06	3	7	0.0009201759118658297	RPB11, RPB2, RPB3, RPB4, RPB7, TFG1, TFG2
GO:0016772	MF	e	transferase activity, transferring phosphorus-containing groups	6/9	421/6920	3.5155200196003506e-06	3	6	0.0011368312863382635	RPB11, RPB2, RPB3, RPB4, RPB7, RPB9
GO:0005515	MF	e	protein binding	7/9	807/6920	8.337042853893572e-06	2	7	0.0023964366514469633	IWR1, RPB11, RPB3, RPB4, RPB7, TFG1, TFG2
GO:0140640	MF	e	catalytic activity, acting on a nucleic acid	6/9	545/6920	1.588521090884346e-05	2	6	0.004109504062117803	RPB11, RPB2, RPB3, RPB4, RPB7, RPB9
GO:0003676	MF	e	nucleic acid binding	8/9	1751/6920	0.00011594798671256833	2	8	0.027268858329583118	RPB11, RPB2, RPB3, RPB4, RPB7, RPB9, TFG1, TFG2
