# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0071004	CC	e	U2-type prespliceosome	9/9	31/6920	2.020973353101943e-22	5	9	9.54909909340668e-20	CUS1, HSH155, HSH49, LEA1, MSL1, PRP11, PRP21, PRP9, RSE1
GO:0071010	CC	e	prespliceosome	9/9	31/6920	2.020973353101943e-22	4	9	9.54909909340668e-20	CUS1, HSH155, HSH49, LEA1, MSL1, PRP11, PRP21, PRP9, RSE1
GO:0005684	CC	e	U2-type spliceosomal complex	9/9	61/6920	1.7384479938393463e-19	4	9	5.476111180593941e-17	CUS1, HSH155, HSH49, LEA1, MSL1, PRP11, PRP21, PRP9, RSE1
GO:0005681	CC	e	spliceosomal complex	9/9	99/6920	1.7352948411855525e-17	3	9	3.4974686640724765e-15	CUS1, HSH155, HSH49, LEA1, MSL1, PRP11, PRP21, PRP9, RSE1
GO:0005686	CC	e	U2 snRNP	7/9	20/6920	1.850512520673268e-17	5	7	3.4974686640724765e-15	CUS1, HSH155, HSH49, LEA1, PRP11, PRP21, RSE1
GO:0097525	CC	e	spliceosomal snRNP complex	7/9	62/6920	1.1615180475738085e-13	4	7	1.8293909249287486e-11	CUS1, HSH155, HSH49, LEA1, PRP11, PRP21, RSE1
GO:0030532	CC	e	small nuclear ribonucleoprotein complex	7/9	64/6920	1.4664327940292805e-13	3	7	1.9796842719395287e-11	CUS1, HSH155, HSH49, LEA1, PRP11, PRP21, RSE1
GO:0120114	CC	e	Sm-like protein family complex	7/9	67/6920	2.0513073742105843e-13	2	7	2.4231068357862524e-11	CUS1, HSH155, HSH49, LEA1, PRP11, PRP21, RSE1
GO:1990904	CC	e	ribonucleoprotein complex	9/9	622/6920	3.6321817550107164e-10	2	9	3.813790842761252e-08	CUS1, HSH155, HSH49, LEA1, MSL1, PRP11, PRP21, PRP9, RSE1
GO:0140513	CC	e	nuclear protein-containing complex	9/9	707/6920	1.1584491435959754e-09	2	9	1.0947344406981968e-07	CUS1, HSH155, HSH49, LEA1, MSL1, PRP11, PRP21, PRP9, RSE1
GO:0071013	CC	e	catalytic step 2 spliceosome	4/9	33/6920	5.310964629668228e-08	4	4	4.562601431851342e-06	CUS1, HSH155, PRP11, PRP21
GO:0032991	CC	e	protein-containing complex	9/9	2176/6920	2.9719468444215213e-05	1	9	0.002340408139981948	CUS1, HSH155, HSH49, LEA1, MSL1, PRP11, PRP21, PRP9, RSE1
GO:0005634	CC	e	nucleus	9/9	2331/6920	5.526758075095545e-05	5	9	0.004017527985357915	CUS1, HSH155, HSH49, LEA1, MSL1, PRP11, PRP21, PRP9, RSE1
