# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0001172	BP	e	RNA-templated transcription	12/13	12/6920	5.213766704940148e-37	8	12	2.3910334108855518e-33	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0006366	BP	e	transcription by RNA polymerase II	12/13	65/6920	2.08513398576295e-24	9	12	4.781212229354444e-21	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0032774	BP	e	RNA biosynthetic process	13/13	249/6920	1.246611347802515e-19	7	13	1.9056532136741114e-16	CDC73, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0006351	BP	e	DNA-templated transcription	12/13	166/6920	3.1065542190175746e-19	8	12	3.5616644121036494e-16	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0141187	BP	e	nucleic acid biosynthetic process	13/13	343/6920	8.757086362838496e-18	6	13	8.031999611995469e-15	CDC73, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	13/13	476/6920	6.616254219954328e-16	5	13	5.057023642118425e-13	CDC73, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0006367	BP	e	transcription initiation at RNA polymerase II promoter	6/13	33/6920	1.219917951835137e-11	9	6	7.99220532445134e-09	RPB2, RPB4, RPB5, RPB7, RPB9, RPO21
GO:0016070	BP	e	RNA metabolic process	13/13	1035/6920	1.7574440023796624e-11	6	13	1.0074547743641414e-08	CDC73, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0009059	BP	e	macromolecule biosynthetic process	13/13	1118/6920	4.8178050469464774e-11	4	13	2.4549393272551717e-08	CDC73, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0042797	BP	e	tRNA transcription by RNA polymerase III	5/13	18/6920	8.246841676024082e-11	10	5	3.4381832660224035e-08	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0009304	BP	e	tRNA transcription	5/13	18/6920	8.246841676024082e-11	9	5	3.4381832660224035e-08	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0006352	BP	e	DNA-templated transcription initiation	6/13	56/6920	3.505206916466339e-10	8	6	1.3395732432428857e-07	RPB2, RPB4, RPB5, RPB7, RPB9, RPO21
GO:0006383	BP	e	transcription by RNA polymerase III	5/13	30/6920	1.35583105218322e-09	9	5	4.782954773317113e-07	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0090304	BP	e	nucleic acid metabolic process	13/13	1452/6920	1.4644948750190718e-09	5	13	4.79726678345533e-07	CDC73, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0006360	BP	e	transcription by RNA polymerase I	5/13	40/6920	6.200156770127869e-09	9	5	1.895594596520427e-06	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0006139	BP	e	nucleobase-containing compound metabolic process	13/13	1687/6920	1.0372542854562672e-08	4	13	2.973030095689026e-06	CDC73, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0009058	BP	e	biosynthetic process	13/13	1748/6920	1.6486629724977605e-08	3	13	4.447510818749841e-06	CDC73, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0006362	BP	e	transcription elongation by RNA polymerase I	3/13	14/6920	1.8633947407855826e-06	9	3	0.000474751571180149	CDC73, RPB5, RPO26
GO:0043170	BP	e	macromolecule metabolic process	13/13	2675/6920	4.2271227601046815e-06	3	13	0.0010202939462021089	CDC73, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0006354	BP	e	DNA-templated transcription elongation	4/13	78/6920	9.888935462700477e-06	8	4	0.0022675329015972197	CDC73, RPB5, RPO21, RPO26
GO:0042254	BP	e	ribosome biogenesis	5/13	201/6920	2.094141699110266e-05	5	5	0.004573206586723657	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0006399	BP	e	tRNA metabolic process	5/13	218/6920	3.102810346743466e-05	7	5	0.006467949204620698	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0045948	BP	e	positive regulation of translational initiation	2/13	6/6920	4.8665820584656474e-05	11	2	0.00970354144353194	RPB4, RPB7
GO:0022613	BP	e	ribonucleoprotein complex biogenesis	5/13	242/6920	5.1319024395421665e-05	4	5	0.009806210244891823	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0044238	BP	e	primary metabolic process	13/13	3320/6920	7.048519468619113e-05	3	13	0.012929804113234902	CDC73, RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0044085	BP	e	cellular component biogenesis	5/13	270/6920	8.667390584921029e-05	3	5	0.015287943547095322	RPB10, RPB5, RPB8, RPC10, RPO26
