# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000315	CC	e	organellar large ribosomal subunit	7/7	48/6920	4.898414822109818e-16	5	7	2.314501003446889e-13	IMG1, MHR1, MRP49, MRPL35, MRPL8, MRPL9, YML6
GO:0005762	CC	e	mitochondrial large ribosomal subunit	7/7	48/6920	4.898414822109818e-16	6	7	2.314501003446889e-13	IMG1, MHR1, MRP49, MRPL35, MRPL8, MRPL9, YML6
GO:0015934	CC	e	large ribosomal subunit	7/7	143/6920	1.3904701860661272e-12	4	7	4.379981086108301e-10	IMG1, MHR1, MRP49, MRPL35, MRPL8, MRPL9, YML6
GO:0098798	CC	e	mitochondrial protein-containing complex	7/7	156/6920	2.5891424178156837e-12	2	7	6.116848962089553e-10	IMG1, MHR1, MRP49, MRPL35, MRPL8, MRPL9, YML6
GO:0044391	CC	e	ribosomal subunit	7/7	242/6920	5.878338007055896e-11	3	7	1.1110058833335644e-08	IMG1, MHR1, MRP49, MRPL35, MRPL8, MRPL9, YML6
GO:0005840	CC	e	ribosome	7/7	266/6920	1.1486243793992633e-10	5	7	1.8090833975538396e-08	IMG1, MHR1, MRP49, MRPL35, MRPL8, MRPL9, YML6
GO:1990904	CC	e	ribonucleoprotein complex	7/7	622/6920	4.596151884991216e-08	2	7	6.204805044738141e-06	IMG1, MHR1, MRP49, MRPL35, MRPL8, MRPL9, YML6
GO:0043232	CC	e	intracellular membraneless organelle	7/7	1210/6920	4.92631768085347e-06	4	7	0.0005172633564896143	IMG1, MHR1, MRP49, MRPL35, MRPL8, MRPL9, YML6
GO:0043228	CC	e	membraneless organelle	7/7	1210/6920	4.92631768085347e-06	3	7	0.0005172633564896143	IMG1, MHR1, MRP49, MRPL35, MRPL8, MRPL9, YML6
GO:0005739	CC	e	mitochondrion	7/7	1249/6920	6.154575125949013e-06	5	7	0.0005816073494021817	IMG1, MHR1, MRP49, MRPL35, MRPL8, MRPL9, YML6
GO:0032991	CC	e	protein-containing complex	7/7	2176/6920	0.00030198995259705935	1	7	0.025943682291292826	IMG1, MHR1, MRP49, MRPL35, MRPL8, MRPL9, YML6
