# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000178	CC	e	exosome (RNase complex)	12/13	13/6920	6.776991024464188e-36	4	12	6.404256518118658e-33	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:1905354	CC	e	exoribonuclease complex	12/13	18/6920	9.671076542354673e-33	3	12	4.5695836662625826e-30	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0000176	CC	e	nuclear exosome (RNase complex)	11/13	12/6920	2.1607413355283466e-32	5	11	6.806335206914291e-30	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0000177	CC	e	cytoplasmic exosome (RNase complex)	10/13	10/6920	4.148523781270362e-30	5	10	9.80088743325123e-28	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, SKI6
GO:0005730	CC	e	nucleolus	12/13	365/6920	4.830329766471061e-15	5	12	9.129323258630307e-13	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:1902494	CC	e	catalytic complex	12/13	851/6920	1.2897136595390548e-10	2	12	2.0312990137740115e-08	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0140513	CC	e	nuclear protein-containing complex	11/13	707/6920	7.584197553939373e-10	2	11	1.0238666697818153e-07	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0043232	CC	e	intracellular membraneless organelle	12/13	1210/6920	8.525341610636965e-09	4	12	8.951608691168813e-07	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0043228	CC	e	membraneless organelle	12/13	1210/6920	8.525341610636965e-09	3	12	8.951608691168813e-07	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0005634	CC	e	nucleus	13/13	2331/6920	7.030886415363716e-07	5	13	6.644187662518712e-05	CSL4, DIS3, LRP1, MPP6, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0032991	CC	e	protein-containing complex	12/13	2176/6920	8.45854191826278e-06	1	12	0.0007266656466143934	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
