# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006366	BP	e	transcription by RNA polymerase II	6/7	65/6920	3.771564251017541e-12	9	6	9.248346867737897e-09	TAF1, TAF11, TAF12, TAF3, TAF4, TAF9
GO:0006351	BP	e	DNA-templated transcription	7/7	166/6920	4.0332956248311805e-12	8	7	9.248346867737897e-09	SPT15, TAF1, TAF11, TAF12, TAF3, TAF4, TAF9
GO:0051123	BP	e	RNA polymerase II preinitiation complex assembly	5/7	33/6920	3.749087137557677e-11	8	5	5.731104537613169e-08	SPT15, TAF1, TAF11, TAF12, TAF9
GO:0032774	BP	e	RNA biosynthetic process	7/7	249/6920	7.194837174472844e-11	7	7	8.248880820533116e-08	SPT15, TAF1, TAF11, TAF12, TAF3, TAF4, TAF9
GO:0070897	BP	e	transcription preinitiation complex assembly	5/7	40/6920	1.0376660570323016e-10	7	5	9.517473075100271e-08	SPT15, TAF1, TAF11, TAF12, TAF9
GO:0006352	BP	e	DNA-templated transcription initiation	5/7	56/6920	6.000473352164835e-10	8	5	4.541627691094974e-07	SPT15, TAF11, TAF12, TAF4, TAF9
GO:0141187	BP	e	nucleic acid biosynthetic process	7/7	343/6920	6.93227078884972e-10	6	7	4.541627691094974e-07	SPT15, TAF1, TAF11, TAF12, TAF3, TAF4, TAF9
GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	7/7	476/6920	6.991598906758062e-09	5	7	4.007934073299059e-06	SPT15, TAF1, TAF11, TAF12, TAF3, TAF4, TAF9
GO:0065004	BP	e	protein-DNA complex assembly	5/7	95/6920	9.01589647261672e-09	6	5	4.594100135935587e-06	SPT15, TAF1, TAF11, TAF12, TAF9
GO:0071824	BP	e	protein-DNA complex organization	5/7	119/6920	2.8253564842233787e-08	5	5	1.2957084836648416e-05	SPT15, TAF1, TAF11, TAF12, TAF9
GO:0016070	BP	e	RNA metabolic process	7/7	1035/6920	1.6456136059091538e-06	6	7	0.0006860712724272162	SPT15, TAF1, TAF11, TAF12, TAF3, TAF4, TAF9
GO:0009059	BP	e	macromolecule biosynthetic process	7/7	1118/6920	2.828100759280993e-06	4	7	0.001080805840171886	SPT15, TAF1, TAF11, TAF12, TAF3, TAF4, TAF9
GO:0006367	BP	e	transcription initiation at RNA polymerase II promoter	3/7	33/6920	3.414322528509052e-06	9	3	0.0012044679319801932	SPT15, TAF11, TAF4
GO:0090304	BP	e	nucleic acid metabolic process	7/7	1452/6920	1.770318874914212e-05	5	7	0.005799058828826126	SPT15, TAF1, TAF11, TAF12, TAF3, TAF4, TAF9
GO:0065003	BP	e	protein-containing complex assembly	5/7	488/6920	3.187453932105627e-05	5	5	0.009745109155090937	SPT15, TAF1, TAF11, TAF12, TAF9
GO:0006139	BP	e	nucleobase-containing compound metabolic process	7/7	1687/6920	5.06953543996782e-05	4	7	0.014530555954807763	SPT15, TAF1, TAF11, TAF12, TAF3, TAF4, TAF9
GO:0009058	BP	e	biosynthetic process	7/7	1748/6920	6.503418762971957e-05	3	7	0.017543928498229056	SPT15, TAF1, TAF11, TAF12, TAF3, TAF4, TAF9
GO:0043933	BP	e	protein-containing complex organization	5/7	583/6920	7.595285465669805e-05	4	5	0.01935109952531207	SPT15, TAF1, TAF11, TAF12, TAF9
