# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0045903	BP	e	positive regulation of translational fidelity	3/3	7/6920	6.340000789971344e-10	11	3	2.9075243622808585e-06	CTK1, CTK2, CTK3
GO:0045943	BP	e	positive regulation of transcription by RNA polymerase I	3/3	26/6920	4.7097148725501417e-08	11	3	0.00010799376202757474	CTK1, CTK2, CTK3
GO:0006450	BP	e	regulation of translational fidelity	3/3	32/6920	8.984686833787961e-08	3	3	0.0001373459127325053	CTK1, CTK2, CTK3
GO:0006356	BP	e	regulation of transcription by RNA polymerase I	3/3	39/6920	1.6554647777013745e-07	10	3	0.00018979903676346257	CTK1, CTK2, CTK3
GO:0045727	BP	e	positive regulation of translation	3/3	49/6920	3.3373764158409157e-07	10	3	0.0003061041648609288	CTK1, CTK2, CTK3
GO:0032786	BP	e	positive regulation of DNA-templated transcription, elongation	3/3	55/6920	4.752283449282806e-07	11	3	0.0003632328649735158	CTK1, CTK2, CTK3
GO:0032784	BP	e	regulation of DNA-templated transcription elongation	3/3	59/6920	5.888773876605098e-07	10	3	0.00038579881425872834	CTK1, CTK2, CTK3
GO:0051247	BP	e	positive regulation of protein metabolic process	3/3	85/6920	1.7891482229299132e-06	7	3	0.0010128891854579438	CTK1, CTK2, CTK3
GO:0010628	BP	e	positive regulation of gene expression	3/3	88/6920	1.9877895048237013e-06	8	3	0.0010128891854579438	CTK1, CTK2, CTK3
GO:0006417	BP	e	regulation of translation	3/3	178/6920	1.6740790200207303e-05	9	3	0.00767732638581507	CTK1, CTK2, CTK3
GO:0010608	BP	e	post-transcriptional regulation of gene expression	3/3	214/6920	2.917422009228403e-05	8	3	0.012162997576655869	CTK1, CTK2, CTK3
GO:0006397	BP	e	mRNA processing	3/3	228/6920	3.531336965722908e-05	8	3	0.013298926970784579	CTK1, CTK2, CTK3
GO:0065008	BP	e	regulation of biological quality	3/3	233/6920	3.769865909729601e-05	2	3	0.013298926970784579	CTK1, CTK2, CTK3
GO:0051246	BP	e	regulation of protein metabolic process	3/3	259/6920	5.184687806018026e-05	6	3	0.016983555913141907	CTK1, CTK2, CTK3
GO:0016071	BP	e	mRNA metabolic process	3/3	340/6920	0.00011761570951219467	7	3	0.035959042921528316	CTK1, CTK2, CTK3
GO:0045893	BP	e	positive regulation of DNA-templated transcription	3/3	355/6920	0.00013392952783062935	10	3	0.03612945968419213	CTK1, CTK2, CTK3
GO:1902680	BP	e	positive regulation of RNA biosynthetic process	3/3	355/6920	0.00013392952783062935	9	3	0.03612945968419213	CTK1, CTK2, CTK3
GO:0006974	BP	e	DNA damage response	3/3	370/6920	0.00015168614918598182	4	3	0.038646260009272924	CTK1, CTK2, CTK3
GO:0051254	BP	e	positive regulation of RNA metabolic process	3/3	391/6920	0.00017908573060000099	8	3	0.043225640027979184	CTK1, CTK2, CTK3
GO:0045935	BP	e	positive regulation of nucleobase-containing compound metabolic process	3/3	417/6920	0.0002173439219384439	7	3	0.04954726506698464	CTK1, CTK2, CTK3
GO:0010557	BP	e	positive regulation of macromolecule biosynthetic process	3/3	423/6920	0.00022688455438436053	7	3	0.04954726506698464	CTK1, CTK2, CTK3
