# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0001172	BP	e	RNA-templated transcription	12/12	12/6920	4.010589773030884e-38	8	12	1.8392564699119635e-34	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0006366	BP	e	transcription by RNA polymerase II	12/12	65/6920	1.61538955383663e-25	9	12	3.7040882469473925e-22	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0006351	BP	e	DNA-templated transcription	12/12	166/6920	2.4398649944260083e-20	8	12	3.7297402881458913e-17	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0032774	BP	e	RNA biosynthetic process	12/12	249/6920	3.633582780852225e-18	7	12	4.165902658247076e-15	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0141187	BP	e	nucleic acid biosynthetic process	12/12	343/6920	1.8276118608606748e-16	6	12	1.676285598781411e-13	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	12/12	476/6920	9.850233653328554e-15	5	12	7.528861922360792e-12	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0006367	BP	e	transcription initiation at RNA polymerase II promoter	6/12	33/6920	6.590857655609137e-12	9	6	4.317953315517643e-09	RPB2, RPB4, RPB5, RPB7, RPB9, RPO21
GO:0042797	BP	e	tRNA transcription by RNA polymerase III	5/12	18/6920	5.0829470614549996e-11	10	5	2.5900439137591808e-08	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0009304	BP	e	tRNA transcription	5/12	18/6920	5.0829470614549996e-11	9	5	2.5900439137591808e-08	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0016070	BP	e	RNA metabolic process	12/12	1035/6920	1.186747132789707e-10	6	12	5.442422350973597e-08	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0006352	BP	e	DNA-templated transcription initiation	6/12	56/6920	1.8991911576449859e-10	8	6	7.91790058996355e-08	RPB2, RPB4, RPB5, RPB7, RPB9, RPO21
GO:0009059	BP	e	macromolecule biosynthetic process	12/12	1118/6920	3.0091679262483077e-10	4	12	1.1500036758145616e-07	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0006383	BP	e	transcription by RNA polymerase III	5/12	30/6920	8.368795584611806e-10	9	5	2.952253580848442e-07	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0006360	BP	e	transcription by RNA polymerase I	5/12	40/6920	3.831642784310519e-09	9	5	1.2551367006320028e-06	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0090304	BP	e	nucleic acid metabolic process	12/12	1452/6920	7.025507358772045e-09	5	12	2.1479317831552395e-06	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0006139	BP	e	nucleobase-containing compound metabolic process	12/12	1687/6920	4.277822450108596e-08	4	12	1.2261308597623761e-05	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0009058	BP	e	biosynthetic process	12/12	1748/6920	6.560463026506062e-08	3	12	1.769781378797459e-05	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0043170	BP	e	macromolecule metabolic process	12/12	2675/6920	1.0965438988660582e-05	3	12	0.002793750177888746	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0042254	BP	e	ribosome biogenesis	5/12	201/6920	1.3197488763454174e-05	5	5	0.003185457024694781	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0006399	BP	e	tRNA metabolic process	5/12	218/6920	1.9594933752168552e-05	7	5	0.004493118309372249	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0022613	BP	e	ribonucleoprotein complex biogenesis	5/12	242/6920	3.250453871852286e-05	4	5	0.007098372122054564	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0045948	BP	e	positive regulation of translational initiation	2/12	6/6920	4.1194660038940745e-05	11	2	0.00858721413357192	RPB4, RPB7
GO:0044085	BP	e	cellular component biogenesis	5/12	270/6920	5.508666074124708e-05	3	5	0.010983801137363441	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0044238	BP	e	primary metabolic process	12/12	3320/6920	0.00014719217802061933	3	12	0.028125972016773342	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0006362	BP	e	transcription elongation by RNA polymerase I	2/12	14/6920	0.00024799425662706717	9	2	0.04549206643566921	RPB5, RPO26
GO:0006354	BP	e	DNA-templated transcription elongation	3/12	78/6920	0.00028172905984828116	8	3	0.04969267186400836	RPB5, RPO21, RPO26
