# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000177	CC	e	cytoplasmic exosome (RNase complex)	10/10	10/6920	1.4505327906539723e-32	5	10	1.3707534871680038e-29	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, SKI6
GO:0000176	CC	e	nuclear exosome (RNase complex)	10/10	12/6920	9.57351641831622e-31	5	10	4.523486507654414e-28	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, SKI6
GO:0000178	CC	e	exosome (RNase complex)	10/10	13/6920	4.148523781270362e-30	4	10	1.306784991100164e-27	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, SKI6
GO:1905354	CC	e	exoribonuclease complex	10/10	18/6920	6.3472413853436525e-28	3	10	1.4995357772874379e-25	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, SKI6
GO:0005730	CC	e	nucleolus	10/10	365/6920	1.4814239230650312e-13	5	10	2.799891214592909e-11	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, SKI6
GO:0140513	CC	e	nuclear protein-containing complex	10/10	707/6920	1.1700151963970345e-10	2	10	1.8427739343253293e-08	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, SKI6
GO:1902494	CC	e	catalytic complex	10/10	851/6920	7.551081216148755e-10	2	10	1.019395964180082e-07	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, SKI6
GO:0043232	CC	e	intracellular membraneless organelle	10/10	1210/6920	2.5907430251563035e-08	4	10	2.7202801764141183e-06	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, SKI6
GO:0043228	CC	e	membraneless organelle	10/10	1210/6920	2.5907430251563035e-08	3	10	2.7202801764141183e-06	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, SKI6
GO:0032991	CC	e	protein-containing complex	10/10	2176/6920	9.318779933238943e-06	1	10	0.0008806247036910802	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, SKI6
GO:0005634	CC	e	nucleus	10/10	2331/6920	1.8569139415962744e-05	5	10	0.0015952578861895266	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, SKI6
GO:0005737	CC	e	cytoplasm	10/10	2615/6920	5.8748781669536885e-05	2	10	0.004626466556476029	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, SKI6
