# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0042176	BP	e	regulation of protein catabolic process	8/9	21/6920	1.407630211408829e-20	7	8	6.45539214952089e-17	RPN1, RPN2, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0043248	BP	e	proteasome assembly	8/9	34/6920	1.2538416083405449e-18	6	8	2.8750588079248695e-15	RPN10, RPN2, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:1901800	BP	e	positive regulation of proteasomal protein catabolic process	6/9	10/6920	1.1574169276130884e-16	10	6	1.1214280516436923e-13	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:1903052	BP	e	positive regulation of proteolysis involved in protein catabolic process	6/9	10/6920	1.1574169276130884e-16	9	6	1.1214280516436923e-13	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0043161	BP	e	proteasome-mediated ubiquitin-dependent protein catabolic process	9/9	122/6920	1.2226646877929483e-16	9	9	1.1214280516436923e-13	RPN1, RPN10, RPN2, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0045862	BP	e	positive regulation of proteolysis	6/9	11/6920	2.545369773901593e-16	8	6	1.459133222889088e-13	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0070682	BP	e	proteasome regulatory particle assembly	6/9	11/6920	2.545369773901593e-16	7	6	1.459133222889088e-13	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0045732	BP	e	positive regulation of protein catabolic process	6/9	11/6920	2.545369773901593e-16	8	6	1.459133222889088e-13	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0061136	BP	e	regulation of proteasomal protein catabolic process	6/9	15/6920	2.7533808313661e-15	9	6	1.4030004991827707e-12	RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0010498	BP	e	proteasomal protein catabolic process	9/9	175/6920	3.4500449006335794e-15	7	9	1.5821905914305596e-12	RPN1, RPN10, RPN2, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0006511	BP	e	ubiquitin-dependent protein catabolic process	9/9	182/6920	4.950785876980215e-15	8	9	2.064027639257388e-12	RPN1, RPN10, RPN2, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
GO:0019941	BP	e	modification-dependent protein catabolic process	9/9	188/6920	6.672382276469249e-15	7	9	2.3999916683813054e-12	RPN1, RPN10, RPN2, RPT1, RPT2, RPT3, RPT4, RPT5, RPT6
