# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000178	CC	e	exosome (RNase complex)	12/12	13/6920	5.213766704940148e-37	4	12	4.92700953616844e-34	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:1905354	CC	e	exoribonuclease complex	12/12	18/6920	7.4452588546545336e-34	3	12	3.517884808824267e-31	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0000176	CC	e	nuclear exosome (RNase complex)	11/12	12/6920	3.3246586041494114e-33	5	11	1.0472674603070645e-30	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0000177	CC	e	cytoplasmic exosome (RNase complex)	10/12	10/6920	9.57351641831622e-31	5	10	2.261743253827207e-28	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, SKI6
GO:0005730	CC	e	nucleolus	12/12	365/6920	3.899579051372251e-16	5	12	7.370204407093555e-14	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:1902494	CC	e	catalytic complex	12/12	851/6920	1.1173550165666434e-11	2	12	1.7598341510924632e-09	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0140513	CC	e	nuclear protein-containing complex	11/12	707/6920	1.2854319412819611e-10	2	11	1.7353331207306476e-08	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0043232	CC	e	intracellular membraneless organelle	12/12	1210/6920	7.807851175462716e-10	4	12	8.198243734235851e-08	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0043228	CC	e	membraneless organelle	12/12	1210/6920	7.807851175462716e-10	3	12	8.198243734235851e-08	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0032991	CC	e	protein-containing complex	12/12	2176/6920	9.153394255805394e-07	1	12	8.649957571736098e-05	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0005634	CC	e	nucleus	12/12	2331/6920	2.0944098041109344e-06	5	12	0.00017992884226225754	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
