# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0016251	MF	e	RNA polymerase II general transcription initiation factor activity	13/15	21/6920	1.609151349709025e-33	2	13	4.1628745416972484e-30	SPT15, TAF1, TAF10, TAF11, TAF13, TAF14, TAF2, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0140223	MF	e	general transcription initiation factor activity	13/15	34/6920	7.312621650392897e-30	1	13	9.458876104783212e-27	SPT15, TAF1, TAF10, TAF11, TAF13, TAF14, TAF2, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0003682	MF	e	chromatin binding	11/15	157/6920	7.289265289627043e-16	2	11	6.285776434755054e-13	SPT15, TAF1, TAF10, TAF11, TAF12, TAF2, TAF3, TAF4, TAF5, TAF6, TAF9
GO:0046982	MF	e	protein heterodimerization activity	6/15	30/6920	1.9011382683534066e-11	4	6	1.2295611750575657e-08	TAF11, TAF12, TAF13, TAF3, TAF6, TAF9
GO:0046983	MF	e	protein dimerization activity	6/15	54/6920	8.049886230041765e-10	3	6	4.165011135423609e-07	TAF11, TAF12, TAF13, TAF3, TAF6, TAF9
GO:0005515	MF	e	protein binding	11/15	807/6920	4.462948190313675e-08	2	11	1.9242744947235795e-05	SPT15, TAF1, TAF11, TAF12, TAF13, TAF14, TAF3, TAF4, TAF5, TAF6, TAF9
GO:0008134	MF	e	transcription factor binding	5/15	73/6920	3.146268830986197e-07	3	5	0.00011627710665373273	SPT15, TAF1, TAF12, TAF4, TAF6
GO:0061629	MF	e	RNA polymerase II-specific DNA-binding transcription factor binding	4/15	41/6920	1.3813156008923137e-06	5	4	0.000446682932438552	SPT15, TAF12, TAF4, TAF6
GO:0140297	MF	e	DNA-binding transcription factor binding	4/15	47/6920	2.414322233232321e-06	4	4	0.0006939835130413349	SPT15, TAF12, TAF4, TAF6
GO:0140296	MF	e	general transcription initiation factor binding	3/15	30/6920	3.2306209164273364e-05	4	3	0.00835761631079752	SPT15, TAF1, TAF12
