# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0030008	CC	e	TRAPP complex	10/10	11/6920	1.5955860697193695e-31	3	10	1.5078288358848041e-28	BET3, BET5, TRS120, TRS130, TRS20, TRS23, TRS31, TRS33, TRS65, TRS85
GO:1990071	CC	e	TRAPPII protein complex	9/10	10/6920	1.0023326636698015e-27	4	9	4.736021835839812e-25	BET3, BET5, TRS120, TRS130, TRS20, TRS23, TRS31, TRS33, TRS65
GO:0099023	CC	e	vesicle tethering complex	10/10	43/6920	2.781156973402918e-23	2	10	8.760644466219191e-21	BET3, BET5, TRS120, TRS130, TRS20, TRS23, TRS31, TRS33, TRS65, TRS85
GO:1990072	CC	e	TRAPPIII protein complex	7/10	7/6920	7.983392465589927e-22	4	7	1.88607646999562e-19	BET3, BET5, TRS20, TRS23, TRS31, TRS33, TRS85
GO:1990070	CC	e	TRAPPI protein complex	6/10	6/6920	1.3799293876772191e-18	4	6	2.608066542709944e-16	BET3, BET5, TRS20, TRS23, TRS31, TRS33
GO:0005794	CC	e	Golgi apparatus	10/10	265/6920	5.7488075816761654e-15	5	10	9.05437194113996e-13	BET3, BET5, TRS120, TRS130, TRS20, TRS23, TRS31, TRS33, TRS65, TRS85
GO:0000407	CC	e	phagophore assembly site	7/10	41/6920	1.7717477366638226e-14	2	7	2.3918594444961603e-12	BET3, BET5, TRS20, TRS23, TRS31, TRS33, TRS85
GO:0140535	CC	e	intracellular protein-containing complex	10/10	410/6920	4.803570276065688e-13	2	10	5.6742173886025934e-11	BET3, BET5, TRS120, TRS130, TRS20, TRS23, TRS31, TRS33, TRS65, TRS85
GO:0005829	CC	e	cytosol	10/10	1178/6920	1.9796228057035626e-08	2	10	2.0786039459887404e-06	BET3, BET5, TRS120, TRS130, TRS20, TRS23, TRS31, TRS33, TRS65, TRS85
GO:0005802	CC	e	trans-Golgi network	4/10	45/6920	3.185439319521624e-07	4	4	3.0102401569479347e-05	TRS120, TRS130, TRS33, TRS65
GO:0098791	CC	e	Golgi apparatus subcompartment	4/10	69/6920	1.8175723447382458e-06	3	4	0.00015614598779796748	TRS120, TRS130, TRS33, TRS65
GO:0031984	CC	e	organelle subcompartment	4/10	100/6920	8.067370992903078e-06	2	4	0.0006353054656911174	TRS120, TRS130, TRS33, TRS65
GO:0032991	CC	e	protein-containing complex	10/10	2176/6920	9.318779933238943e-06	1	10	0.0006774036182239078	BET3, BET5, TRS120, TRS130, TRS20, TRS23, TRS31, TRS33, TRS65, TRS85
GO:0005783	CC	e	endoplasmic reticulum	6/10	675/6920	0.0001255120521108334	5	6	0.008472063517481254	BET3, BET5, TRS20, TRS23, TRS31, TRS33
GO:0005769	CC	e	early endosome	2/10	16/6920	0.00022314377683833474	8	2	0.01405805794081509	TRS120, TRS130
