# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0003712	MF	e	transcription coregulator activity	5/6	92/6920	2.2111364145289e-09	3	5	5.720209904386265e-06	ADA2, GCN5, HFI1, NGG1, SPT20
GO:0140110	MF	e	transcription regulator activity	5/6	273/6920	5.355592297274995e-07	1	5	0.0005057224062267015	ADA2, GCN5, HFI1, NGG1, SPT20
GO:0030674	MF	e	protein-macromolecule adaptor activity	5/6	278/6920	5.864581440587956e-07	2	5	0.0005057224062267015	ADA2, GCN5, HFI1, NGG1, SPT20
GO:0004402	MF	e	histone acetyltransferase activity	3/6	31/6920	1.6136886266964783e-06	9	3	0.0009209933144871286	GCN5, NGG1, TRA1
GO:0061733	MF	e	protein-lysine-acetyltransferase activity	3/6	32/6920	1.7800411953752002e-06	8	3	0.0009209933144871286	GCN5, NGG1, TRA1
GO:0034212	MF	e	protein N-acetyltransferase activity	3/6	44/6920	4.734417197110456e-06	7	3	0.0018740721149539952	GCN5, NGG1, TRA1
GO:0003713	MF	e	transcription coactivator activity	3/6	45/6920	5.070933438221093e-06	4	3	0.0018740721149539952	ADA2, HFI1, NGG1
GO:0008080	MF	e	N-acetyltransferase activity	3/6	55/6920	9.34474512488581e-06	6	3	0.0029938542117794384	GCN5, NGG1, TRA1
GO:0140993	MF	e	histone modifying activity	3/6	57/6920	1.041541859528989e-05	3	3	0.0029938542117794384	GCN5, NGG1, TRA1
GO:0016410	MF	e	N-acyltransferase activity	3/6	62/6920	1.3440447691480521e-05	5	3	0.0034770438177860108	GCN5, NGG1, TRA1
GO:0016407	MF	e	acetyltransferase activity	3/6	70/6920	1.9402602769075462e-05	5	3	0.004563139396690748	GCN5, NGG1, TRA1
GO:0060090	MF	e	molecular adaptor activity	5/6	607/6920	2.8464992685983555e-05	1	5	0.0061365780065532885	ADA2, GCN5, HFI1, NGG1, SPT20
GO:0016747	MF	e	acyltransferase activity, transferring groups other than amino-acyl groups	3/6	132/6920	0.00013012223681559652	4	3	0.025894325126303706	GCN5, NGG1, TRA1
