# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000467	BP	e	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	12/12	18/6920	7.4452588546545336e-34	10	12	3.414395710744569e-30	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0031125	BP	e	rRNA 3'-end processing	12/12	23/6920	5.422630199140052e-32	9	12	1.2434091046628138e-28	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0071038	BP	e	TRAMP-dependent tRNA surveillance pathway	11/12	16/6920	1.2095333958523374e-30	10	11	1.3867300383447049e-27	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0106354	BP	e	tRNA surveillance	11/12	16/6920	1.2095333958523374e-30	9	11	1.3867300383447049e-27	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0016078	BP	e	tRNA decay	11/12	18/6920	8.809974802712715e-30	8	11	8.080508889048102e-27	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0071027	BP	e	nuclear RNA surveillance	12/12	33/6920	1.4230267148862267e-29	9	12	1.0876667524113725e-26	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0071035	BP	e	nuclear polyadenylation-dependent rRNA catabolic process	11/12	19/6920	2.0920911479477296e-29	10	11	1.3706185720697554e-26	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6
GO:0071025	BP	e	RNA surveillance	12/12	35/6920	3.346643855167213e-29	8	12	1.9184635899746048e-26	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0034475	BP	e	U4 snRNA 3'-end processing	10/12	15/6920	2.8711456830831846e-27	10	10	1.4630082336243873e-24	LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0031123	BP	e	RNA 3'-end processing	12/12	65/6920	1.61538955383663e-25	5	12	7.354748916538662e-23	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0034472	BP	e	snRNA 3'-end processing	10/12	20/6920	1.764113346749352e-25	9	10	7.354748916538662e-23	LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0071028	BP	e	nuclear mRNA surveillance	10/12	27/6920	8.040402723407382e-24	11	10	3.0727739074621875e-21	DIS3, LRP1, MTR3, RRP4, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0016180	BP	e	snRNA processing	10/12	29/6920	1.9080011231898966e-23	8	10	6.730840885345281e-21	LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0016073	BP	e	snRNA metabolic process	10/12	32/6920	6.140388088438043e-23	7	10	2.0114156981126332e-20	LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0000956	BP	e	nuclear-transcribed mRNA catabolic process	12/12	122/6920	5.20586235832718e-22	10	12	1.5916056516858963e-19	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0006402	BP	e	mRNA catabolic process	12/12	127/6920	8.623461332657405e-22	9	12	2.471699604472929e-19	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0006401	BP	e	RNA catabolic process	12/12	162/6920	1.8020838652548974e-20	7	12	4.861386238858211e-18	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0141188	BP	e	nucleic acid catabolic process	12/12	166/6920	2.4398649944260083e-20	6	12	6.216233813576486e-18	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0034655	BP	e	nucleobase-containing compound catabolic process	12/12	215/6920	5.97546822014882e-19	5	12	1.4422893293474992e-16	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0071051	BP	e	poly(A)-dependent snoRNA 3'-end processing	7/12	10/6920	6.310848470058741e-19	10	7	1.4470775541844695e-16	LRP1, MTR3, RRP4, RRP40, RRP46, RRP6, SKI6
GO:0071043	BP	e	CUT metabolic process	7/12	14/6920	1.800335521085309e-17	7	7	3.752881227135103e-15	DIS3, LRP1, MTR3, RRP4, RRP40, RRP6, SKI6
GO:0071034	BP	e	CUT catabolic process	7/12	14/6920	1.800335521085309e-17	8	7	3.752881227135103e-15	DIS3, LRP1, MTR3, RRP4, RRP40, RRP6, SKI6
GO:0010629	BP	e	negative regulation of gene expression	12/12	287/6920	2.0711910143064763e-17	8	12	4.129774778960652e-15	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0016071	BP	e	mRNA metabolic process	12/12	340/6920	1.6419018582983676e-16	7	12	3.137400800898464e-14	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0006399	BP	e	tRNA metabolic process	11/12	218/6920	2.760720062409485e-16	7	11	5.06426488248396e-14	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0006364	BP	e	rRNA processing	12/12	368/6920	4.3085494714742428e-16	8	12	7.599618413915722e-14	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0016072	BP	e	rRNA metabolic process	12/12	428/6920	2.707808031327383e-15	7	12	4.577320929806107e-13	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0034476	BP	e	U5 snRNA 3'-end processing	6/12	11/6920	2.7947009601956167e-15	10	6	4.577320929806107e-13	LRP1, RRP42, RRP43, RRP45, RRP6, SKI6
GO:0031126	BP	e	sno(s)RNA 3'-end processing	7/12	26/6920	3.4244899737529696e-15	9	7	5.415417592976248e-13	LRP1, MTR3, RRP4, RRP40, RRP46, RRP6, SKI6
