# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0030479	CC	e	actin cortical patch	4/4	61/6920	5.4665500935591325e-09	3	4	2.9482708516719267e-06	AIM21, CAP1, CAP2, TDA2
GO:0061645	CC	e	endocytic patch	4/4	63/6920	6.239726670205136e-09	2	4	2.9482708516719267e-06	AIM21, CAP1, CAP2, TDA2
GO:0043332	CC	e	mating projection tip	4/4	121/6920	8.899135646937022e-08	4	4	2.319681578842696e-05	AIM21, CAP1, CAP2, TDA2
GO:0060187	CC	e	cell pole	4/4	131/6920	1.227344750710421e-07	2	4	2.319681578842696e-05	AIM21, CAP1, CAP2, TDA2
GO:0051286	CC	e	cell tip	4/4	131/6920	1.227344750710421e-07	3	4	2.319681578842696e-05	AIM21, CAP1, CAP2, TDA2
GO:0008290	CC	e	F-actin capping protein complex	2/4	2/6920	2.5062928837155293e-07	2	2	3.3834953930159645e-05	CAP1, CAP2
GO:0110131	CC	e	Aim21-Tda2 complex	2/4	2/6920	2.5062928837155293e-07	2	2	3.3834953930159645e-05	AIM21, TDA2
GO:0030427	CC	e	site of polarized growth	4/4	282/6920	2.7019039387999748e-06	2	4	0.000319162402770747	AIM21, CAP1, CAP2, TDA2
GO:0015629	CC	e	actin cytoskeleton	2/4	18/6920	3.822812721156343e-05	6	2	0.004013953357214159	AIM21, CAP1
GO:0110085	CC	e	mitotic actomyosin contractile ring	2/4	19/6920	4.2717308157132533e-05	4	2	0.004036785620849024	CAP1, CAP2
GO:0070938	CC	e	contractile ring	2/4	21/6920	5.243960261672923e-05	2	2	0.0041296187060674274	CAP1, CAP2
GO:0005826	CC	e	actomyosin contractile ring	2/4	21/6920	5.243960261672923e-05	3	2	0.0041296187060674274	CAP1, CAP2
GO:0005856	CC	e	cytoskeleton	3/4	188/6920	7.738240365549259e-05	5	3	0.005625105496495423	AIM21, CAP1, CAP2
GO:0000131	CC	e	incipient cellular bud site	2/4	69/6920	0.0005804108380230695	3	2	0.03917773156655719	CAP1, CAP2
