# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005685	CC	e	U1 snRNP	17/17	19/6920	3.2419258620112606e-49	5	17	3.063619939600641e-46	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0071004	CC	e	U2-type prespliceosome	16/17	31/6920	3.9257382426223244e-39	5	16	1.2366075464260321e-36	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SNP1, SNU56, SNU71, YHC1
GO:0071010	CC	e	prespliceosome	16/17	31/6920	3.9257382426223244e-39	4	16	1.2366075464260321e-36	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SNP1, SNU56, SNU71, YHC1
GO:0097525	CC	e	spliceosomal snRNP complex	17/17	62/6920	1.402241984575524e-36	4	17	3.312796688559675e-34	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0030532	CC	e	small nuclear ribonucleoprotein complex	17/17	64/6920	2.615096985110321e-36	3	17	4.942533301858507e-34	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0120114	CC	e	Sm-like protein family complex	17/17	67/6920	6.3916439322301e-36	2	17	1.0066839193262408e-33	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0005684	CC	e	U2-type spliceosomal complex	16/17	61/6920	2.6382052099478355e-33	4	16	3.5615770334295775e-31	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SNP1, SNU56, SNU71, YHC1
GO:0005681	CC	e	spliceosomal complex	17/17	99/6920	1.046442848611907e-32	3	17	1.236110614922815e-30	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0000243	CC	e	commitment complex	8/17	13/6920	2.3948474441701816e-19	5	8	2.5145898163786906e-17	NAM8, PRP39, PRP42, SMD1, SMD3, SNP1, SNU56, YHC1
GO:1990904	CC	e	ribonucleoprotein complex	17/17	622/6920	1.3346449393670059e-18	2	17	1.2612394677018205e-16	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0140513	CC	e	nuclear protein-containing complex	17/17	707/6920	1.209676119127821e-17	2	17	1.0392217568870827e-15	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0005682	CC	e	U5 snRNP	7/17	17/6920	2.4845798307852916e-15	5	7	1.956606616743417e-13	SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3
GO:0005686	CC	e	U2 snRNP	7/17	20/6920	9.865966976022434e-15	5	7	7.171799071031693e-13	SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3
GO:0097526	CC	e	spliceosomal tri-snRNP complex	7/17	33/6920	5.348064362820047e-13	5	7	3.36928054857663e-11	SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3
GO:0046540	CC	e	U4/U6 x U5 tri-snRNP complex	7/17	33/6920	5.348064362820047e-13	6	7	3.36928054857663e-11	SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3
GO:0005687	CC	e	U4 snRNP	5/17	7/6920	9.812757080339919e-13	5	5	5.795659650575764e-11	SMB1, SMD1, SMD3, SME1, SMX2
GO:0071013	CC	e	catalytic step 2 spliceosome	6/17	33/6920	8.680931554661265e-11	4	6	4.8255766583264095e-09	SMB1, SMD1, SMD2, SMD3, SMX2, SMX3
GO:0034715	CC	e	pICln-Sm protein complex	4/17	5/6920	1.244677614241413e-10	3	4	6.534557474767418e-09	SMD1, SMD2, SME1, SMX3
GO:0071011	CC	e	precatalytic spliceosome	5/17	16/6920	2.0146289285425517e-10	4	5	1.0020128091961638e-08	SMD1, SMD2, SMD3, SME1, SMX2
GO:0032991	CC	e	protein-containing complex	17/17	2176/6920	2.7525000005050374e-09	1	17	1.3005562502386304e-07	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0005634	CC	e	nucleus	17/17	2331/6920	8.903455698799155e-09	5	17	4.00655506445962e-07	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0034719	CC	e	SMN-Sm protein complex	3/17	3/6920	1.2317715820515755e-08	3	3	5.291018841085177e-07	SMD1, SMD3, SMX2
GO:0043231	CC	e	intracellular membrane-bounded organelle	17/17	4449/6920	0.0006506589013367073	4	17	0.025740341120083655	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0043227	CC	e	membrane-bounded organelle	17/17	4451/6920	0.0006537229490814896	3	17	0.025740341120083655	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
