# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006896	BP	e	Golgi to vacuole transport	4/4	28/6920	2.1448029273576615e-10	7	4	9.836066224862235e-07	APL2, APL4, APM1, APS1
GO:0006892	BP	e	post-Golgi vesicle-mediated transport	4/4	82/6920	1.8321802237480788e-08	6	4	4.2011892530543445e-05	APL2, APL4, APM1, APS1
GO:0007034	BP	e	vacuolar transport	4/4	174/6920	3.8643117037864253e-07	5	4	0.0005907244491188182	APL2, APL4, APM1, APS1
GO:0048193	BP	e	Golgi vesicle transport	4/4	208/6920	7.936097658336088e-07	5	4	0.0009098735965282325	APL2, APL4, APM1, APS1
GO:0006886	BP	e	intracellular protein transport	4/4	349/6920	6.364473551797194e-06	7	4	0.005837495141708386	APL2, APL4, APM1, APS1
GO:0016192	BP	e	vesicle-mediated transport	4/4	433/6920	1.513106895703522e-05	4	4	0.011565180372827253	APL2, APL4, APM1, APS1
GO:0015031	BP	e	protein transport	4/4	570/6920	4.559012240632951e-05	6	4	0.029868043050775304	APL2, APL4, APM1, APS1
GO:0045184	BP	e	establishment of protein localization	4/4	631/6920	6.85381597534649e-05	5	4	0.03928950007867375	APL2, APL4, APM1, APS1
GO:0046907	BP	e	intracellular transport	4/4	652/6920	7.815178095075482e-05	4	4	0.03982267416001796	APL2, APL4, APM1, APS1
GO:0051649	BP	e	establishment of localization in cell	4/4	686/6920	9.581725704635625e-05	3	4	0.04394179408145898	APL2, APL4, APM1, APS1
