# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0045944	BP	e	positive regulation of transcription by RNA polymerase II	18/19	311/6920	6.317335462440217e-24	11	18	2.8971300430750833e-20	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:1902680	BP	e	positive regulation of RNA biosynthetic process	18/19	355/6920	7.238816492500306e-23	9	18	1.0391731999162262e-19	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0045893	BP	e	positive regulation of DNA-templated transcription	18/19	355/6920	7.238816492500306e-23	10	18	1.0391731999162262e-19	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0006357	BP	e	regulation of transcription by RNA polymerase II	19/19	487/6920	9.063874399618197e-23	10	19	1.0391731999162262e-19	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0051254	BP	e	positive regulation of RNA metabolic process	18/19	391/6920	4.2685117672840005e-22	8	18	3.9150789929528857e-19	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0045935	BP	e	positive regulation of nucleobase-containing compound metabolic process	18/19	417/6920	1.3893757468864968e-21	7	18	1.0619461958702458e-18	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0010557	BP	e	positive regulation of macromolecule biosynthetic process	18/19	423/6920	1.804861228406972e-21	7	18	1.1824419419249105e-18	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0006355	BP	e	regulation of DNA-templated transcription	19/19	581/6920	2.7470833733353932e-21	9	19	1.399791594457346e-18	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:2001141	BP	e	regulation of RNA biosynthetic process	19/19	581/6920	2.7470833733353932e-21	8	19	1.399791594457346e-18	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0009891	BP	e	positive regulation of biosynthetic process	18/19	439/6920	3.560840963398488e-21	6	18	1.6330016658145467e-18	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0051252	BP	e	regulation of RNA metabolic process	19/19	638/6920	1.6702251664609268e-20	7	19	6.9633205576271e-18	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0000122	BP	e	negative regulation of transcription by RNA polymerase II	14/19	152/6920	3.520430533085883e-20	11	14	1.3453912020609882e-17	CSE2, GAL11, MED1, MED11, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB7, SRB8, SSN2
GO:0010604	BP	e	positive regulation of macromolecule metabolic process	18/19	500/6920	3.834553624370598e-20	6	18	1.3527125324125817e-17	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0051123	BP	e	RNA polymerase II preinitiation complex assembly	10/19	33/6920	1.2069076863894845e-19	8	10	3.9534847498444114e-17	CSE2, GAL11, MED11, MED6, NUT2, PGD1, SIN4, SRB2, SRB4, SRB5
GO:0009893	BP	e	positive regulation of metabolic process	18/19	544/6920	1.7832522101585479e-19	5	18	5.4519964238580666e-17	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0019219	BP	e	regulation of nucleobase-containing compound metabolic process	19/19	725/6920	1.958085266646689e-19	6	19	5.612361895526072e-17	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:1902679	BP	e	negative regulation of RNA biosynthetic process	14/19	179/6920	3.750998533372707e-19	9	14	9.55671070780402e-17	CSE2, GAL11, MED1, MED11, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB7, SRB8, SSN2
GO:0045892	BP	e	negative regulation of DNA-templated transcription	14/19	179/6920	3.750998533372707e-19	10	14	9.55671070780402e-17	CSE2, GAL11, MED1, MED11, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB7, SRB8, SSN2
GO:0051253	BP	e	negative regulation of RNA metabolic process	14/19	189/6920	8.202637727657253e-19	8	14	1.9798577167913768e-16	CSE2, GAL11, MED1, MED11, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB7, SRB8, SSN2
GO:0070897	BP	e	transcription preinitiation complex assembly	10/19	40/6920	1.0961109591202354e-18	7	10	2.5133824292627e-16	CSE2, GAL11, MED11, MED6, NUT2, PGD1, SIN4, SRB2, SRB4, SRB5
GO:0045934	BP	e	negative regulation of nucleobase-containing compound metabolic process	14/19	222/6920	8.222715503792256e-18	7	14	1.7956844428757755e-15	CSE2, GAL11, MED1, MED11, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB7, SRB8, SSN2
GO:0048522	BP	e	positive regulation of cellular process	18/19	717/6920	2.6826063398088885e-17	4	18	5.592014851983437e-15	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0010468	BP	e	regulation of gene expression	19/19	953/6920	3.7415764034454434e-17	7	19	7.46037799400035e-15	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0048518	BP	e	positive regulation of biological process	18/19	740/6920	4.751068225030981e-17	3	18	9.078499533330032e-15	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0010556	BP	e	regulation of macromolecule biosynthetic process	19/19	982/6920	6.648732312033737e-17	6	19	1.2196434553194689e-14	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0080090	BP	e	regulation of primary metabolic process	19/19	1011/6920	1.1616867891828423e-16	5	19	2.0490367750740442e-14	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0009889	BP	e	regulation of biosynthetic process	19/19	1020/6920	1.3768178344189018e-16	5	19	2.338550588387068e-14	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0060255	BP	e	regulation of macromolecule metabolic process	19/19	1107/6920	6.60796021377692e-16	5	19	1.0822894835850341e-13	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0019222	BP	e	regulation of metabolic process	19/19	1196/6920	2.90536992338138e-15	4	19	4.594491885733451e-13	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0065004	BP	e	protein-DNA complex assembly	10/19	95/6920	1.2236782727489946e-14	6	10	1.8705961862756297e-12	CSE2, GAL11, MED11, MED6, NUT2, PGD1, SIN4, SRB2, SRB4, SRB5
GO:0071824	BP	e	protein-DNA complex organization	10/19	119/6920	1.2518769469455504e-13	5	10	1.851970218932998e-11	CSE2, GAL11, MED11, MED6, NUT2, PGD1, SIN4, SRB2, SRB4, SRB5
GO:0010558	BP	e	negative regulation of macromolecule biosynthetic process	14/19	444/6920	1.4229829503800653e-13	7	14	2.039312440763431e-11	CSE2, GAL11, MED1, MED11, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB7, SRB8, SSN2
GO:0009890	BP	e	negative regulation of biosynthetic process	14/19	471/6920	3.2278628106092274e-13	6	14	4.485751166501187e-11	CSE2, GAL11, MED1, MED11, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB7, SRB8, SSN2
GO:0010605	BP	e	negative regulation of macromolecule metabolic process	14/19	492/6920	5.904889999692855e-13	6	14	7.964654570173952e-11	CSE2, GAL11, MED1, MED11, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB7, SRB8, SSN2
GO:0009892	BP	e	negative regulation of metabolic process	14/19	540/6920	2.1349394857535058e-12	5	14	2.7973807090473075e-10	CSE2, GAL11, MED1, MED11, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB7, SRB8, SSN2
GO:0050794	BP	e	regulation of cellular process	19/19	1728/6920	3.3031279352847743e-12	3	19	4.207817975337771e-10	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0050789	BP	e	regulation of biological process	19/19	1743/6920	3.895984578074229e-12	2	19	4.828914939202275e-10	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0065007	BP	e	biological regulation	19/19	1859/6920	1.3333749741237455e-11	1	19	1.6091730608767096e-09	CSE2, GAL11, MED1, MED11, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, SIN4, SRB2, SRB4, SRB5, SRB6, SRB7, SRB8, SSN2
GO:0048523	BP	e	negative regulation of cellular process	14/19	748/6920	1.8387360698896745e-10	4	14	2.1621650298753968e-08	CSE2, GAL11, MED1, MED11, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB7, SRB8, SSN2
GO:0048519	BP	e	negative regulation of biological process	14/19	751/6920	1.9413063574960807e-10	3	14	2.2257077388692567e-08	CSE2, GAL11, MED1, MED11, MED7, MED8, NUT2, PGD1, RGR1, SIN4, SRB2, SRB7, SRB8, SSN2
GO:0065003	BP	e	protein-containing complex assembly	10/19	488/6920	1.4381803975924582e-07	5	10	1.608657391063174e-05	CSE2, GAL11, MED11, MED6, NUT2, PGD1, SIN4, SRB2, SRB4, SRB5
GO:0034605	BP	e	cellular response to heat	5/19	64/6920	6.076225881172276e-07	5	5	6.634659974060965e-05	GAL11, PGD1, SIN4, SRB4, SRB5
GO:0043933	BP	e	protein-containing complex organization	10/19	583/6920	7.668053474193882e-07	4	10	8.178068193640266e-05	CSE2, GAL11, MED11, MED6, NUT2, PGD1, SIN4, SRB2, SRB4, SRB5
GO:0009408	BP	e	response to heat	5/19	79/6920	1.7509479001133846e-06	4	5	0.0001824965243163632	GAL11, PGD1, SIN4, SRB4, SRB5
GO:0009266	BP	e	response to temperature stimulus	5/19	82/6920	2.1090364881766185e-06	3	5	0.00021493425188395495	GAL11, PGD1, SIN4, SRB4, SRB5
GO:0022607	BP	e	cellular component assembly	10/19	737/6920	6.663741716109847e-06	4	10	0.0006643460763060817	CSE2, GAL11, MED11, MED6, NUT2, PGD1, SIN4, SRB2, SRB4, SRB5
GO:0070202	BP	e	regulation of establishment of protein localization to chromosome	2/19	3/6920	2.1393698665679306e-05	7	2	0.0020874787676767085	GAL11, SIN4
GO:0009628	BP	e	response to abiotic stimulus	5/19	189/6920	0.00012271348686647337	2	5	0.011724251057700976	GAL11, PGD1, SIN4, SRB4, SRB5
