# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0061025	BP	e	membrane fusion	17/19	58/6920	6.332728743890346e-35	5	17	2.9041894019481124e-31	BET1, BOS1, GOS1, MSO1, SEC17, SEC22, SEC9, SED5, SFT1, SNC1, SSO1, TLG1, TLG2, UFE1, VPS45, VTI1, YKT6
GO:0090174	BP	e	organelle membrane fusion	16/19	52/6920	7.618433163260409e-33	6	16	1.7469067243356116e-29	BET1, BOS1, GOS1, SEC17, SEC22, SEC9, SED5, SFT1, SNC1, SSO1, TLG1, TLG2, UFE1, VPS45, VTI1, YKT6
GO:0006906	BP	e	vesicle fusion	15/19	47/6920	9.512993811799151e-31	7	15	1.4542196540303635e-27	BET1, BOS1, GOS1, SEC17, SEC22, SEC9, SED5, SFT1, SNC1, SSO1, TLG1, TLG2, VPS45, VTI1, YKT6
GO:0048284	BP	e	organelle fusion	16/19	100/6920	9.700086993357813e-28	5	16	1.1121149737884733e-24	BET1, BOS1, GOS1, SEC17, SEC22, SEC9, SED5, SFT1, SNC1, SSO1, TLG1, TLG2, UFE1, VPS45, VTI1, YKT6
GO:0016050	BP	e	vesicle organization	15/19	97/6920	1.9056840463405135e-25	5	15	1.7478934073035191e-22	BET1, BOS1, GOS1, SEC17, SEC22, SEC9, SED5, SFT1, SNC1, SSO1, TLG1, TLG2, VPS45, VTI1, YKT6
GO:0061024	BP	e	membrane organization	17/19	210/6920	1.3344151357707893e-24	4	17	1.0199379687741398e-21	BET1, BOS1, GOS1, MSO1, SEC17, SEC22, SEC9, SED5, SFT1, SNC1, SSO1, TLG1, TLG2, UFE1, VPS45, VTI1, YKT6
GO:0016192	BP	e	vesicle-mediated transport	18/19	433/6920	2.7682005343836796e-21	4	18	1.813566807240508e-18	BET1, BOS1, GOS1, SEC17, SEC20, SEC22, SEC9, SED5, SFT1, SNC1, SSO1, TLG1, TLG2, UFE1, USE1, VPS45, VTI1, YKT6
GO:0048193	BP	e	Golgi vesicle transport	14/19	208/6920	3.240957872877038e-18	5	14	1.857879100626762e-15	BET1, BOS1, GOS1, SEC20, SEC22, SED5, SFT1, SNC1, TLG2, UFE1, USE1, VPS45, VTI1, YKT6
GO:0015031	BP	e	protein transport	17/19	570/6920	4.331511644837019e-17	6	17	2.2071458225802855e-14	BET1, BOS1, GOS1, MSO1, SEC17, SEC20, SEC22, SEC9, SED5, SFT1, SSO1, TLG1, TLG2, UFE1, USE1, VPS45, VTI1
GO:0051641	BP	e	cellular localization	19/19	1003/6920	9.975660317773376e-17	2	19	4.574837821730871e-14	BET1, BOS1, GOS1, MSO1, SEC17, SEC20, SEC22, SEC9, SED5, SFT1, SNC1, SSO1, TLG1, TLG2, UFE1, USE1, VPS45, VTI1, YKT6
