# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0003777	MF	e	microtubule motor activity	6/8	10/6920	3.8599709846604275e-17	5	6	9.985744937316526e-14	CIK1, CIN8, KAR3, KIP1, KIP2, KIP3
GO:0003774	MF	e	cytoskeletal motor activity	6/8	17/6920	2.270860969959958e-15	1	6	2.937358664643206e-12	CIK1, CIN8, KAR3, KIP1, KIP2, KIP3
GO:0120544	MF	e	polypeptide conformation or assembly isomerase activity	6/8	24/6920	2.4653992328145047e-14	4	6	2.1259959384303746e-11	CIK1, CIN8, KAR3, KIP1, KIP2, KIP3
GO:0008017	MF	e	microtubule binding	6/8	44/6920	1.2865906363250023e-12	5	6	8.321024940431953e-10	CIK1, CIN8, KAR3, KIP1, KIP2, KIP3
GO:0015631	MF	e	tubulin binding	6/8	53/6920	4.174880085961702e-12	4	6	2.1600829564765847e-09	CIK1, CIN8, KAR3, KIP1, KIP2, KIP3
GO:0008574	MF	e	plus-end-directed microtubule motor activity	4/8	7/6920	2.5628697153689066e-11	6	4	1.1050239922765602e-08	CIN8, KIP1, KIP2, KIP3
GO:0008092	MF	e	cytoskeletal protein binding	6/8	122/6920	7.224767125211295e-10	3	6	2.6700675075602314e-07	CIK1, CIN8, KAR3, KIP1, KIP2, KIP3
GO:0120543	MF	e	macromolecular conformation isomerase activity	6/8	144/6920	1.980729573702259e-09	3	6	6.40518425895968e-07	CIK1, CIN8, KAR3, KIP1, KIP2, KIP3
GO:0008569	MF	e	minus-end-directed microtubule motor activity	3/8	4/6920	4.0554007077074465e-09	6	3	1.1657024034265739e-06	CIK1, CIN8, KAR3
GO:0016853	MF	e	isomerase activity	6/8	214/6920	2.1704702210432828e-08	2	6	5.615006461838973e-06	CIK1, CIN8, KAR3, KIP1, KIP2, KIP3
GO:0140657	MF	e	ATP-dependent activity	6/8	294/6920	1.4577427427126874e-07	1	6	3.428345886725202e-05	CIK1, CIN8, KAR3, KIP1, KIP2, KIP3
GO:0005515	MF	e	protein binding	7/8	807/6920	2.0610257431186263e-06	2	7	0.00044432279978732386	CIK1, CIN8, KAR3, KIP1, KIP2, KIP3, LIN1
