# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0030897	CC	e	HOPS complex	7/8	7/6920	5.322261643726618e-23	3	7	5.0295372533216534e-20	PEP3, PEP5, VAM6, VPS16, VPS33, VPS41, VPS8
GO:0033263	CC	e	CORVET complex	6/8	6/6920	1.8399058502362915e-19	3	6	8.693555142366477e-17	PEP3, PEP5, VPS16, VPS3, VPS33, VPS8
GO:0099023	CC	e	vesicle tethering complex	8/8	43/6920	1.116408573345483e-18	2	8	3.5166870060382716e-16	PEP3, PEP5, VAM6, VPS16, VPS3, VPS33, VPS41, VPS8
GO:0098852	CC	e	lytic vacuole membrane	7/8	220/6920	2.3274767535459672e-10	6	7	4.3989310642018784e-08	PEP3, PEP5, VAM6, VPS16, VPS3, VPS33, VPS41
GO:0000329	CC	e	fungal-type vacuole membrane	7/8	220/6920	2.3274767535459672e-10	7	7	4.3989310642018784e-08	PEP3, PEP5, VAM6, VPS16, VPS3, VPS33, VPS41
GO:0005774	CC	e	vacuolar membrane	7/8	290/6920	1.632763089193356e-09	5	7	2.5716018654795355e-07	PEP3, PEP5, VAM6, VPS16, VPS3, VPS33, VPS41
GO:0098796	CC	e	membrane protein complex	7/8	336/6920	4.594603153337826e-09	2	7	5.70446515072965e-07	PEP3, PEP5, VAM6, VPS16, VPS33, VPS41, VPS8
GO:0098588	CC	e	bounding membrane of organelle	8/8	635/6920	4.829176847178541e-09	4	8	5.70446515072965e-07	PEP3, PEP5, VAM6, VPS16, VPS3, VPS33, VPS41, VPS8
GO:0005768	CC	e	endosome	6/8	175/6920	6.451809901794553e-09	7	6	6.77440039688428e-07	PEP3, PEP5, VPS16, VPS3, VPS41, VPS8
GO:0031410	CC	e	cytoplasmic vesicle	6/8	279/6920	1.0658290999776059e-07	6	6	9.15644090435307e-06	PEP3, PEP5, VPS16, VPS3, VPS41, VPS8
GO:0097708	CC	e	intracellular vesicle	6/8	279/6920	1.0658290999776059e-07	5	6	9.15644090435307e-06	PEP3, PEP5, VPS16, VPS3, VPS41, VPS8
GO:0031982	CC	e	vesicle	6/8	284/6920	1.185309734376084e-07	4	6	9.334314158211661e-06	PEP3, PEP5, VPS16, VPS3, VPS41, VPS8
GO:0005773	CC	e	vacuole	6/8	434/6920	1.4791006704961003e-06	5	6	0.00010163046412537203	PEP3, PEP5, VAM6, VPS16, VPS33, VPS41
GO:0031090	CC	e	organelle membrane	8/8	1298/6920	1.5056365055610672e-06	3	8	0.00010163046412537203	PEP3, PEP5, VAM6, VPS16, VPS3, VPS33, VPS41, VPS8
GO:0016020	CC	e	membrane	8/8	2112/6920	7.459263205597825e-05	2	8	0.00469933581952663	PEP3, PEP5, VAM6, VPS16, VPS3, VPS33, VPS41, VPS8
GO:0032991	CC	e	protein-containing complex	8/8	2176/6920	9.475136802878945e-05	1	8	0.005596252674200376	PEP3, PEP5, VAM6, VPS16, VPS3, VPS33, VPS41, VPS8
GO:0005770	CC	e	late endosome	2/8	38/6920	0.0008052777222431591	8	2	0.04476396750116385	VPS41, VPS8
