# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005665	CC	e	RNA polymerase II, core complex	12/13	13/6920	6.776991024464188e-36	8	12	6.404256518118658e-33	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0055029	CC	e	nuclear DNA-directed RNA polymerase complex	12/13	36/6920	6.50502688200235e-28	7	12	3.0736252017461104e-25	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0000428	CC	e	DNA-directed RNA polymerase complex	12/13	38/6920	1.4067101011734232e-27	6	12	3.3233526140222122e-25	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0030880	CC	e	RNA polymerase complex	12/13	38/6920	1.4067101011734232e-27	5	12	3.3233526140222122e-25	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0061695	CC	e	transferase complex, transferring phosphorus-containing groups	12/13	135/6920	2.371383409225447e-20	4	12	4.481914643436095e-18	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0140535	CC	e	intracellular protein-containing complex	12/13	410/6920	1.976575603861672e-14	2	12	2.6683770652132573e-12	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:1990234	CC	e	transferase complex	12/13	410/6920	1.976575603861672e-14	3	12	2.6683770652132573e-12	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0140513	CC	e	nuclear protein-containing complex	13/13	707/6920	1.1961145017841586e-13	2	13	1.4129102552325372e-11	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, TFG1
GO:0005736	CC	e	RNA polymerase I complex	5/13	14/6920	1.9344146349506592e-11	8	5	2.031135366698192e-09	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0005666	CC	e	RNA polymerase III complex	5/13	17/6920	5.961806676613076e-11	8	5	5.633907309399357e-09	RPB10, RPB5, RPB8, RPC10, RPO26
GO:1902494	CC	e	catalytic complex	12/13	851/6920	1.2897136595390548e-10	2	12	1.1079812802403698e-08	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0032991	CC	e	protein-containing complex	13/13	2176/6920	2.8673921785701894e-07	1	13	2.258071340624024e-05	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, TFG1
GO:0005634	CC	e	nucleus	13/13	2331/6920	7.030886415363716e-07	5	13	5.110913586552855e-05	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26, TFG1
GO:0036464	CC	e	cytoplasmic ribonucleoprotein granule	4/13	141/6920	0.00010237689404308574	6	4	0.006813319261271431	RPB2, RPB4, RPB7, RPO21
GO:0035770	CC	e	ribonucleoprotein granule	4/13	143/6920	0.0001081479247820862	5	4	0.006813319261271431	RPB2, RPB4, RPB7, RPO21
