# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0008380	BP	e	RNA splicing	21/21	155/6920	5.645825885279024e-36	5	21	2.5891757509889605e-32	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0006397	BP	e	mRNA processing	21/21	228/6920	2.9855898175900394e-32	8	21	6.84595745173396e-29	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0000398	BP	e	mRNA splicing, via spliceosome	18/21	107/6920	7.353900720699183e-31	9	18	1.0113279199511131e-27	CBC2, MSL5, MUD1, NAM8, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0000377	BP	e	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	18/21	108/6920	8.821002354567058e-31	7	18	1.0113279199511131e-27	CBC2, MSL5, MUD1, NAM8, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0000375	BP	e	RNA splicing, via transesterification reactions	18/21	119/6920	5.824376082793241e-30	6	18	5.342117743137961e-27	CBC2, MSL5, MUD1, NAM8, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0016071	BP	e	mRNA metabolic process	21/21	340/6920	1.8122637175954817e-28	7	21	1.3851735681488132e-25	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0006396	BP	e	RNA processing	21/21	687/6920	6.500723770027721e-22	4	21	4.258902744192447e-19	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0016070	BP	e	RNA metabolic process	21/21	1035/6920	3.9446323185064535e-18	6	21	2.2612604765838243e-15	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0090304	BP	e	nucleic acid metabolic process	21/21	1452/6920	5.118639725368371e-15	5	21	2.6082313089488167e-12	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0006139	BP	e	nucleobase-containing compound metabolic process	21/21	1687/6920	1.219268537551821e-13	4	21	5.5915655132126514e-11	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0022618	BP	e	protein-RNA complex assembly	10/21	172/6920	1.9311132244828245e-11	6	10	8.050986588616575e-09	LUC7, MUD2, NAM8, PRP39, PRP42, SMD1, SMD2, SMD3, SME1, YHC1
GO:0071826	BP	e	protein-RNA complex organization	10/21	182/6920	3.398561301893693e-11	5	10	1.2988168442070395e-08	LUC7, MUD2, NAM8, PRP39, PRP42, SMD1, SMD2, SMD3, SME1, YHC1
GO:0006376	BP	e	mRNA splice site recognition	5/21	14/6920	3.0320735714545363e-10	7	5	1.0696222614377311e-07	LUC7, NAM8, PRP39, PRP42, YHC1
GO:0000387	BP	e	spliceosomal snRNP assembly	5/21	19/6920	1.7441607055000266e-09	7	5	5.713372139587944e-07	SMD1, SMD2, SMD3, SME1, YHC1
GO:0043170	BP	e	macromolecule metabolic process	21/21	2675/6920	2.044478016151262e-09	3	21	6.250650788046458e-07	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0044238	BP	e	primary metabolic process	21/21	3320/6920	1.9379256676789165e-07	3	21	5.554579444984694e-05	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0065003	BP	e	protein-containing complex assembly	10/21	488/6920	4.825080090367545e-07	5	10	0.00013016363114367978	LUC7, MUD2, NAM8, PRP39, PRP42, SMD1, SMD2, SMD3, SME1, YHC1
GO:0045292	BP	e	mRNA cis splicing, via spliceosome	3/21	9/6920	2.000146035235169e-06	10	3	0.0004827720903993939	CBC2, MSL5, PRP40
GO:0000395	BP	e	mRNA 5'-splice site recognition	3/21	9/6920	2.000146035235169e-06	8	3	0.0004827720903993939	PRP39, PRP42, YHC1
GO:0043933	BP	e	protein-containing complex organization	10/21	583/6920	2.505279927889137e-06	4	10	0.0005744606874649791	LUC7, MUD2, NAM8, PRP39, PRP42, SMD1, SMD2, SMD3, SME1, YHC1
GO:0008152	BP	e	metabolic process	21/21	3843/6920	5.290294617083747e-06	2	21	0.0011552995768545746	CBC2, LUC7, MSL5, MUD1, MUD2, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, STO1, YHC1
GO:0022607	BP	e	cellular component assembly	10/21	737/6920	2.0842929188440862e-05	4	10	0.004344803329917718	LUC7, MUD2, NAM8, PRP39, PRP42, SMD1, SMD2, SMD3, SME1, YHC1
