# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0016567	BP	e	protein ubiquitination	9/12	115/6920	1.487533426688681e-14	9	9	6.821828294794291e-11	BUL1, BUL2, PFU1, RSP5, RTT101, SKP2, SLX5, SLX8, UCC1
GO:0032446	BP	e	protein modification by small protein conjugation	9/12	140/6920	9.171829490280321e-14	8	9	2.1031005021212774e-10	BUL1, BUL2, PFU1, RSP5, RTT101, SKP2, SLX5, SLX8, UCC1
GO:0070647	BP	e	protein modification by small protein conjugation or removal	9/12	171/6920	5.753481783599631e-13	7	9	8.795155819862637e-10	BUL1, BUL2, PFU1, RSP5, RTT101, SKP2, SLX5, SLX8, UCC1
GO:0043687	BP	e	post-translational protein modification	9/12	180/6920	9.195655925134086e-13	6	9	1.0542819518166228e-09	BUL1, BUL2, PFU1, RSP5, RTT101, SKP2, SLX5, SLX8, UCC1
GO:0036211	BP	e	protein modification process	9/12	382/6920	8.245421011432067e-10	5	9	7.562700151685492e-07	BUL1, BUL2, PFU1, RSP5, RTT101, SKP2, SLX5, SLX8, UCC1
GO:0043412	BP	e	macromolecule modification	9/12	562/6920	2.547313588797112e-08	4	9	1.9469966863705925e-05	BUL1, BUL2, PFU1, RSP5, RTT101, SKP2, SLX5, SLX8, UCC1
GO:0019538	BP	e	protein metabolic process	11/12	1267/6920	7.480608878581556e-08	4	11	4.900867473882146e-05	BUL1, BUL2, MFB1, PFU1, RSP5, RTT101, SGT1, SKP2, SLX5, SLX8, UCC1
GO:0051603	BP	e	proteolysis involved in protein catabolic process	6/12	250/6920	1.6122587273299148e-06	6	6	0.0009242273154418736	MFB1, PFU1, RSP5, SGT1, SLX5, UCC1
GO:0009057	BP	e	macromolecule catabolic process	7/12	447/6920	2.671335562990798e-06	4	7	0.001361193876875089	MFB1, PFU1, RSP5, RTT101, SKP2, SLX5, UCC1
GO:0031146	BP	e	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	3/12	19/6920	3.8017267864482747e-06	10	3	0.001743471904265179	MFB1, PFU1, UCC1
GO:0006511	BP	e	ubiquitin-dependent protein catabolic process	5/12	182/6920	8.122145575986107e-06	8	5	0.003386196328315662	MFB1, PFU1, RSP5, SLX5, UCC1
GO:0019941	BP	e	modification-dependent protein catabolic process	5/12	188/6920	9.520029717047074e-06	7	5	0.00363823802353149	MFB1, PFU1, RSP5, SLX5, UCC1
GO:0043632	BP	e	modification-dependent macromolecule catabolic process	5/12	193/6920	1.082372806948359e-05	5	5	0.003818278225127057	MFB1, PFU1, RSP5, SLX5, UCC1
GO:0030163	BP	e	protein catabolic process	5/12	208/6920	1.559367627008059e-05	5	5	0.005108042812470685	MFB1, PFU1, RSP5, SKP2, UCC1
GO:0006508	BP	e	proteolysis	6/12	394/6920	2.2604632515938276e-05	5	6	0.0069109896478728615	MFB1, PFU1, RSP5, SGT1, SLX5, UCC1
GO:0043161	BP	e	proteasome-mediated ubiquitin-dependent protein catabolic process	4/12	122/6920	4.08092371335616e-05	9	4	0.011696947593407094	MFB1, PFU1, RSP5, UCC1
GO:0000209	BP	e	protein polyubiquitination	3/12	43/6920	4.7295197652973734e-05	10	3	0.012758575084502208	BUL1, BUL2, RSP5
GO:0010498	BP	e	proteasomal protein catabolic process	4/12	175/6920	0.00016691136151409462	7	4	0.04252530577242433	MFB1, PFU1, RSP5, UCC1
GO:0070086	BP	e	ubiquitin-dependent endocytosis	2/12	12/6920	0.0001802110813868066	7	2	0.04349726417052079	BUL1, RSP5
