# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0003968	MF	e	RNA-directed RNA polymerase activity	12/35	12/6920	3.346643855167213e-29	7	12	8.657767653317581e-26	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0003712	MF	e	transcription coregulator activity	18/35	92/6920	1.1073827583686166e-25	3	18	1.4323995979498058e-22	CSE2, GAL11, MED11, MED2, MED4, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, ROX3, SRB2, SRB4, SRB5, SRB6, SRB7
GO:0034062	MF	e	5'-3' RNA polymerase activity	12/35	39/6920	1.2042777473153472e-19	6	12	1.0384888441016011e-16	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0097747	MF	e	RNA polymerase activity	12/35	40/6920	1.7150927870007755e-19	5	12	1.1092362599927517e-16	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0140110	MF	e	transcription regulator activity	18/35	273/6920	7.648240054716405e-17	1	18	3.782420183951381e-14	CSE2, GAL11, MED11, MED2, MED4, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, ROX3, SRB2, SRB4, SRB5, SRB6, SRB7
GO:0003713	MF	e	transcription coactivator activity	11/35	45/6920	8.772524585894196e-17	4	11	3.782420183951381e-14	CSE2, GAL11, MED11, MED2, MED6, MED7, PGD1, ROX3, SRB2, SRB5, SRB7
GO:0030674	MF	e	protein-macromolecule adaptor activity	18/35	278/6920	1.058675950231791e-16	2	18	3.912563833213776e-14	CSE2, GAL11, MED11, MED2, MED4, MED6, MED7, MED8, NUT1, NUT2, PGD1, RGR1, ROX3, SRB2, SRB4, SRB5, SRB6, SRB7
GO:0003899	MF	e	DNA-directed RNA polymerase activity	10/35	37/6920	8.485138674161626e-16	7	10	2.743881718757016e-13	RPB10, RPB11, RPB2, RPB3, RPB5, RPB8, RPB9, RPC10, RPO21, RPO26
GO:0008134	MF	e	transcription factor binding	10/35	73/6920	1.3434997540207401e-12	3	10	3.861815404057394e-10	GAL11, MED11, MED2, MED8, PGD1, RGR1, SIN4, SRB2, SRB4, SRB7
GO:0016779	MF	e	nucleotidyltransferase activity	12/35	143/6920	2.117436526179705e-12	4	12	5.477808293226896e-10	RPB10, RPB11, RPB2, RPB3, RPB4, RPB5, RPB7, RPB8, RPB9, RPC10, RPO21, RPO26
