# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0003712	MF	e	transcription coregulator activity	8/18	92/6920	2.8130628016637033e-11	3	8	7.277393467904002e-08	ADA2, GCN5, HFI1, NGG1, SPT20, SPT3, TAF6, TAF9
GO:0060090	MF	e	molecular adaptor activity	13/18	607/6920	9.142248047216686e-11	1	13	1.1825497849074784e-07	ADA2, CHD1, GCN5, HFI1, NGG1, SPT20, SPT3, TAF10, TAF12, TAF5, TAF6, TAF9, UBP8
GO:0016251	MF	e	RNA polymerase II general transcription initiation factor activity	5/18	21/6920	1.2876560862609017e-09	2	5	1.1103887650523176e-06	TAF10, TAF5, TAF6, TAF7, TAF9
GO:0030674	MF	e	protein-macromolecule adaptor activity	9/18	278/6920	8.481221062754073e-09	2	9	4.600218281235048e-06	ADA2, CHD1, GCN5, HFI1, NGG1, SPT20, SPT3, TAF6, TAF9
GO:0046982	MF	e	protein heterodimerization activity	5/18	30/6920	8.891028761567547e-09	4	5	4.600218281235048e-06	SPT3, SPT7, TAF12, TAF6, TAF9
GO:0140223	MF	e	general transcription initiation factor activity	5/18	34/6920	1.7251784687856403e-08	1	5	7.438394497914086e-06	TAF10, TAF5, TAF6, TAF7, TAF9
GO:0003682	MF	e	chromatin binding	7/18	157/6920	6.986037459310226e-08	2	7	2.4075276116917436e-05	ADA2, CHD1, TAF10, TAF12, TAF5, TAF6, TAF9
GO:0003713	MF	e	transcription coactivator activity	5/18	45/6920	7.445002278134498e-08	4	5	2.4075276116917436e-05	ADA2, HFI1, NGG1, TAF6, TAF9
GO:0140110	MF	e	transcription regulator activity	8/18	273/6920	1.644167583453877e-07	1	8	4.726068375994644e-05	ADA2, GCN5, HFI1, NGG1, SPT20, SPT3, TAF6, TAF9
GO:0046983	MF	e	protein dimerization activity	5/18	54/6920	1.9000352642598127e-07	3	5	4.915391228640135e-05	SPT3, SPT7, TAF12, TAF6, TAF9
GO:0004402	MF	e	histone acetyltransferase activity	4/18	31/6920	9.653723559374968e-07	9	4	0.00022703802589184584	GCN5, NGG1, SGF73, TRA1
GO:0061733	MF	e	protein-lysine-acetyltransferase activity	4/18	32/6920	1.1014934716280668e-06	8	4	0.00023746363425848407	GCN5, NGG1, SGF73, TRA1
GO:0034212	MF	e	protein N-acetyltransferase activity	4/18	44/6920	4.077968845462284e-06	7	4	0.0008115158002469944	GCN5, NGG1, SGF73, TRA1
GO:0008080	MF	e	N-acetyltransferase activity	4/18	55/6920	1.0063856532814371e-05	6	4	0.0018596569178850554	GCN5, NGG1, SGF73, TRA1
GO:0140993	MF	e	histone modifying activity	4/18	57/6920	1.1618139166454793e-05	3	4	0.002003741734907903	GCN5, NGG1, SGF73, TRA1
GO:0016410	MF	e	N-acyltransferase activity	4/18	62/6920	1.6274684223363233e-05	5	4	0.002631413005365043	GCN5, NGG1, SGF73, TRA1
GO:0016407	MF	e	acetyltransferase activity	4/18	70/6920	2.6403994811364932e-05	5	4	0.004018066739823593	GCN5, NGG1, SGF73, TRA1
GO:0016747	MF	e	acyltransferase activity, transferring groups other than amino-acyl groups	4/18	132/6920	0.00031452945744644257	4	4	0.04520487257855261	GCN5, NGG1, SGF73, TRA1
