# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000776	CC	e	kinetochore	45/51	75/6920	2.970244938702425e-89	5	45	2.8068814670737913e-86	AME1, ASK1, BIK1, BIR1, BUB1, BUB3, CBF1, CEP3, CHL4, CIN8, CNN1, CSE4, CTF19, CTF3, DAD1, DAD2, DAM1, DSN1, DUO1, IML3, IPL1, MAD2, MAM1, MCM16, MCM21, MCM22, MIF2, MPS1, MTW1, NDC80, NKP1, NKP2, NNF1, NSL1, NUF2, OKP1, SGO1, SKP1, SLK19, SPC19, SPC24, SPC25, SPC34, SPT4, STU2
GO:0000775	CC	e	chromosome, centromeric region	44/51	83/6920	2.679464145258898e-83	3	44	1.2660468086348293e-80	AME1, ASK1, BUB1, BUB3, CBF1, CBF2, CEP3, CHL4, CNN1, CSE4, CSM1, CTF13, CTF19, CTF3, DAD1, DAD2, DAM1, DSN1, DUO1, HRR25, IML3, IPL1, LRS4, MCM16, MCM21, MCM22, MIF2, MTW1, NDC80, NKP1, NKP2, NNF1, NSL1, NUF2, OKP1, SGO1, SKP1, SLK19, SPC19, SPC24, SPC25, SPC34, SPT4, STU2
GO:0098687	CC	e	chromosomal region	44/51	190/6920	1.024446377584184e-63	2	44	3.22700608939018e-61	AME1, ASK1, BUB1, BUB3, CBF1, CBF2, CEP3, CHL4, CNN1, CSE4, CSM1, CTF13, CTF19, CTF3, DAD1, DAD2, DAM1, DSN1, DUO1, HRR25, IML3, IPL1, LRS4, MCM16, MCM21, MCM22, MIF2, MTW1, NDC80, NKP1, NKP2, NNF1, NSL1, NUF2, OKP1, SGO1, SKP1, SLK19, SPC19, SPC24, SPC25, SPC34, SPT4, STU2
GO:0099080	CC	e	supramolecular complex	47/51	275/6920	5.7487927819694e-63	2	47	1.3581522947402708e-60	AME1, ASK1, BIK1, BIM1, BIR1, BUB1, BUB3, CBF1, CEP3, CHL4, CIN8, CNN1, CSE4, CTF19, CTF3, DAD1, DAD2, DAM1, DSN1, DUO1, HRR25, IML3, IPL1, MAD2, MAM1, MCM16, MCM21, MCM22, MIF2, MPS1, MTW1, NDC80, NKP1, NKP2, NNF1, NSL1, NUF2, OKP1, SGO1, SKP1, SLK19, SPC19, SPC24, SPC25, SPC34, SPT4, STU2
GO:0005694	CC	e	chromosome	43/51	196/6920	1.1568125927233278e-60	5	43	2.1863758002470895e-58	AME1, ASK1, BUB1, BUB3, CBF1, CBF2, CEP3, CHL4, CNN1, CSE4, CSM1, CTF13, CTF19, CTF3, DAD1, DAD2, DAM1, DSN1, DUO1, IML3, IPL1, LRS4, MCM16, MCM21, MCM22, MIF2, MTW1, NDC80, NKP1, NKP2, NNF1, NSL1, NUF2, OKP1, SGO1, SKP1, SLK19, SPC19, SPC24, SPC25, SPC34, SPT4, STU2
GO:0043232	CC	e	intracellular membraneless organelle	51/51	1210/6920	9.83398521195504e-40	4	51	1.3275880036139304e-37	AME1, ASK1, BIK1, BIM1, BIR1, BUB1, BUB3, CBF1, CBF2, CEP3, CHL4, CIN8, CNN1, CSE4, CSM1, CTF13, CTF19, CTF3, DAD1, DAD2, DAM1, DSN1, DUO1, HRR25, IML3, IPL1, LRS4, MAD2, MAM1, MCM16, MCM21, MCM22, MIF2, MPS1, MTW1, NDC80, NKP1, NKP2, NNF1, NSL1, NUF2, OKP1, SGO1, SKP1, SLK19, SPC19, SPC24, SPC25, SPC34, SPT4, STU2
GO:0043228	CC	e	membraneless organelle	51/51	1210/6920	9.83398521195504e-40	3	51	1.3275880036139304e-37	AME1, ASK1, BIK1, BIM1, BIR1, BUB1, BUB3, CBF1, CBF2, CEP3, CHL4, CIN8, CNN1, CSE4, CSM1, CTF13, CTF19, CTF3, DAD1, DAD2, DAM1, DSN1, DUO1, HRR25, IML3, IPL1, LRS4, MAD2, MAM1, MCM16, MCM21, MCM22, MIF2, MPS1, MTW1, NDC80, NKP1, NKP2, NNF1, NSL1, NUF2, OKP1, SGO1, SKP1, SLK19, SPC19, SPC24, SPC25, SPC34, SPT4, STU2
GO:0005819	CC	e	spindle	16/51	44/6920	2.01296700833501e-24	5	16	2.3778172785957304e-22	ASK1, BIK1, BIM1, BIR1, CBF2, CIN8, CSM1, DAD1, DAD2, DAM1, DUO1, IPL1, SLK19, SPC19, SPC34, STU2
GO:0005874	CC	e	microtubule	15/51	69/6920	4.606127428388063e-19	6	15	4.836433799807466e-17	ASK1, BIK1, BIM1, BIR1, CIN8, DAD1, DAD2, DAM1, DUO1, IPL1, NUF2, SLK19, SPC19, SPC34, STU2
GO:0005634	CC	e	nucleus	47/51	2331/6920	2.3377693256620037e-18	5	47	2.2091920127505937e-16	AME1, ASK1, BIR1, BUB1, BUB3, CBF1, CBF2, CEP3, CHL4, CIN8, CNN1, CSE4, CSM1, CTF13, CTF19, CTF3, DAD1, DAD2, DAM1, DSN1, DUO1, HRR25, IML3, IPL1, LRS4, MAD2, MAM1, MCM16, MCM21, MCM22, MIF2, MPS1, MTW1, NDC80, NKP1, NKP2, NNF1, NSL1, NUF2, OKP1, SGO1, SKP1, SPC19, SPC24, SPC25, SPC34, SPT4
GO:0099513	CC	e	polymeric cytoskeletal fiber	15/51	78/6920	3.394990862391962e-18	5	15	2.91660578632764e-16	ASK1, BIK1, BIM1, BIR1, CIN8, DAD1, DAD2, DAM1, DUO1, IPL1, NUF2, SLK19, SPC19, SPC34, STU2
GO:0099512	CC	e	supramolecular fiber	15/51	82/6920	7.595670979020393e-18	4	15	5.521468519364824e-16	ASK1, BIK1, BIM1, BIR1, CIN8, DAD1, DAD2, DAM1, DUO1, IPL1, NUF2, SLK19, SPC19, SPC34, STU2
GO:0099081	CC	e	supramolecular polymer	15/51	82/6920	7.595670979020393e-18	3	15	5.521468519364824e-16	ASK1, BIK1, BIM1, BIR1, CIN8, DAD1, DAD2, DAM1, DUO1, IPL1, NUF2, SLK19, SPC19, SPC34, STU2
GO:0005876	CC	e	spindle microtubule	9/51	19/6920	2.6669417976756655e-15	7	9	1.8001857134310743e-13	BIK1, CIN8, DAD1, DAM1, IPL1, NUF2, SPC19, SPC34, STU2
GO:0005815	CC	e	microtubule organizing center	13/51	75/6920	3.309096378837084e-15	2	13	2.084730718667363e-13	AME1, ASK1, BIK1, BIM1, CBF2, DAD1, DAD2, DAM1, HRR25, MPS1, NUF2, SLK19, STU2
GO:0005816	CC	e	spindle pole body	12/51	67/6920	2.862263273309302e-14	3	12	1.6905242457983066e-12	AME1, ASK1, BIK1, CBF2, DAD1, DAD2, DAM1, HRR25, MPS1, NUF2, SLK19, STU2
GO:0042729	CC	e	DASH complex	7/51	10/6920	9.089207835014185e-14	3	7	5.052530237699062e-12	ASK1, DAD1, DAD2, DAM1, DUO1, SPC19, SPC34
GO:0000940	CC	e	outer kinetochore	6/51	6/6920	1.1834182433427316e-13	2	6	6.2129457775493404e-12	CHL4, DSN1, IML3, MTW1, NNF1, NSL1
GO:0005856	CC	e	cytoskeleton	16/51	188/6920	1.452210412645618e-13	5	16	7.222835999737416e-12	ASK1, BIK1, BIM1, CBF2, CIN8, DAD1, DAD2, DAM1, DUO1, IPL1, MTW1, SGO1, SLK19, SPC19, SPC34, STU2
GO:0072686	CC	e	mitotic spindle	8/51	19/6920	3.4859986662701236e-13	6	8	1.6471343698126335e-11	ASK1, BIM1, CIN8, CSM1, DAD1, DAD2, DAM1, DUO1
